Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10,Load_MW_z11,Load_MW_z12,Load_MW_z13,Load_MW_z14,Load_MW_z15,Load_MW_z16,Load_MW_z17,Load_MW_z18,Load_MW_z19,Load_MW_z20,Load_MW_z21,Load_MW_z22,Load_MW_z23,Load_MW_z24,Load_MW_z25,Load_MW_z26,Load_MW_z27,Load_MW_z28,Load_MW_z29,Load_MW_z30,Load_MW_z31,Load_MW_z32,Load_MW_z33,Load_MW_z34,Load_MW_z35,Load_MW_z36,Load_MW_z37,Load_MW_z38,Load_MW_z39,Load_MW_z40,Load_MW_z41,Load_MW_z42,Load_MW_z43,Load_MW_z44,Load_MW_z45,Load_MW_z46,Load_MW_z47,Load_MW_z48,Load_MW_z49,Load_MW_z50,Load_MW_z51,Load_MW_z52,Load_MW_z53,Load_MW_z54,Load_MW_z55,Load_MW_z56,Load_MW_z57,Load_MW_z58,Load_MW_z59,Load_MW_z60,Load_MW_z61,Load_MW_z62,Load_MW_z63,Load_MW_z64
,,,,,,,,382,71441,3175,579,36422,2235,4427,12267,3022,4596,13562,7149,9070,11870,4825,7001,5590,4765,8408,3763,9543,1545,2286,1415,2504,7956,2437,1524,1154,261,5297,22369,9062,22541,7308,16189,10858,17331,2578,28810,5051,1181,24512,36090,6188,14280,19658,2535,2081,12203,9251,3071,9689,2050,1722,3747,1989,5380,5100,19206,9327,3166,12630,6387,182
,,,,,,,,383,66395,2950,535,32984,2046,4299,11507,2800,4253,12664,6607,8457,11087,4497,6576,5232,4452,7897,3677,9243,1466,2176,1347,2383,7526,2305,1450,1098,248,4948,20860,8392,21108,6809,15739,10246,15938,2408,26194,4614,1092,22603,32870,5882,13159,18357,2379,1904,11904,9022,2995,9450,2031,1680,3649,1929,5215,5065,18974,9312,3162,12227,6091,178
,,,,,,,,384,60998,2711,484,30253,1848,4050,10742,2566,3893,11732,6029,7809,10165,4140,6086,4835,4116,7309,3389,8525,1336,2029,1256,2223,6908,2116,1353,1024,231,4591,19163,7635,19432,6267,14855,9437,14399,2234,24307,4214,996,20748,30048,5497,11983,16917,2186,1719,11929,9040,3001,9468,1953,1684,3523,1920,5189,4860,18794,9137,3090,11651,5603,178
,,,,,,,,385,55977,2487,516,28083,1702,3766,10140,2382,3608,11119,5557,7361,9443,3811,5641,4477,3827,6775,3058,7784,1215,1889,1169,2069,6220,1905,1259,953,215,4275,17582,7013,18055,5815,13865,8718,13096,2080,22952,3901,918,19179,27766,5187,10952,15633,2004,1574,11562,8757,2907,9173,1865,1632,3267,1872,5060,4463,18032,8681,2965,11371,5140,173
,,,,,,,,386,52014,2311,483,26730,1593,3561,9774,2261,3410,10654,5207,6971,8788,3549,5275,4183,3587,6335,2792,7191,1135,1788,1107,1959,5806,1778,1192,903,204,4063,16541,6545,17145,5506,13161,8235,12221,1977,22184,3738,860,18059,26173,4934,10238,14596,1863,1482,10701,8095,2687,8479,1756,1510,2956,1794,4849,4105,16708,8219,2846,10630,4797,159
,,,,,,,,387,49510,2200,462,26129,1540,3374,9484,2180,3286,10387,4958,6781,8480,3385,5054,4004,3454,6070,2629,6809,1088,1719,1064,1883,5539,1696,1146,868,196,3910,15849,6292,16630,5304,12484,7955,11759,1903,21975,3707,819,17476,25265,4763,9764,13937,1767,1435,9947,7500,2490,7856,1676,1404,2726,1667,4502,3866,15544,7766,2740,9945,4555,148
,,,,,,,,388,48007,2133,449,26314,1542,3291,9423,2163,3260,10402,4818,6774,8363,3289,4938,3902,3391,5930,2528,6599,1071,1684,1042,1844,5407,1656,1122,850,192,3836,15538,6175,16420,5193,12187,7792,11538,1867,22575,3799,796,17352,25127,4672,9367,13509,1711,1429,9464,7097,2356,7433,1629,1336,2578,1549,4186,3720,14939,7627,2697,9543,4409,140
,,,,,,,,389,47484,2110,452,27597,1592,3267,9689,2213,3337,10812,4846,7034,8530,3250,4864,3850,3387,5842,2484,6514,1052,1684,1043,1845,5406,1656,1123,850,192,3871,15635,6278,16648,5232,12101,7821,11636,1884,23857,3988,800,17655,25859,4649,9186,13358,1687,1480,9044,6771,2248,7093,1603,1276,2498,1447,3907,3643,14531,7404,2656,9261,4335,133
,,,,,,,,390,48230,2143,473,29127,1712,3350,10233,2323,3501,11535,5037,7497,8997,3300,4931,3908,3475,5923,2520,6632,1083,1744,1080,1911,5596,1714,1163,880,199,4087,16381,6626,17498,5496,12407,8204,12186,1989,25256,4256,831,18493,27346,4743,9474,13543,1709,1566,8780,6567,2180,6878,1593,1239,2438,1386,3741,3630,14266,7319,2636,9173,4376,129
,,,,,,,,391,49860,2216,525,31427,1897,3516,10749,2454,3698,12422,5280,8088,9757,3404,5056,4020,3577,6073,2675,7079,1160,1856,1149,2033,6034,1848,1237,936,212,4396,17560,7084,18666,5873,13007,8802,12884,2139,27115,4605,871,19424,28499,4932,9977,13952,1764,1739,8668,6480,2151,6788,1625,1223,2446,1348,3635,3716,14433,7321,2645,9334,4508,128
,,,,,,,,392,51189,2275,555,34919,2099,3796,11303,2673,4030,13492,5661,8827,10774,3503,5239,4186,3769,6292,2970,7880,1303,2038,1262,2233,6665,2041,1359,1029,233,4762,19190,7690,19900,6341,14029,9378,13964,2317,29239,4964,934,20778,30567,5141,10439,14534,1816,1918,8788,6570,2181,6881,1689,1240,2512,1344,3621,3836,14967,7526,2720,9635,4647,129
,,,,,,,,393,55237,2454,594,38474,2295,4146,12065,2894,4369,14500,6119,9517,11629,3769,5596,4496,4057,6721,3350,8904,1446,2206,1366,2417,7226,2213,1471,1113,252,5091,20702,8306,21403,6808,15314,10058,15254,2478,31607,5388,1010,22375,33150,5308,11174,15700,1954,2079,9234,6905,2292,7233,1797,1303,2645,1343,3617,4145,15930,7732,2810,9634,4967,136
,,,,,,,,394,60237,2677,630,41429,2445,4478,12817,3099,4681,15430,6550,10128,12338,4100,6045,4871,4356,7260,3637,9677,1562,2346,1452,2569,7697,2357,1564,1184,268,5366,21991,8788,22953,7214,16535,10806,16432,2611,33842,5786,1081,23831,36121,5464,11968,17034,2126,2242,9483,7104,2358,7441,1875,1338,2844,1334,3596,4572,17146,8079,2909,10243,5375,140
,,,,,,,,395,65752,2922,660,43890,2559,4846,13451,3295,4976,16292,7028,10681,12982,4464,6541,5278,4685,7856,3852,10263,1639,2461,1523,2695,8098,2480,1640,1242,281,5680,23256,9242,24499,7661,17885,11599,17592,2764,35852,6144,1160,25484,39017,5670,12757,18413,2310,2332,10184,7635,2535,7997,1968,1437,3032,1410,3801,4819,18252,8447,2967,10924,5802,150
,,,,,,,,396,70937,3152,696,45499,2665,5198,14165,3457,5225,17025,7456,11154,13543,4807,7011,5657,4974,8421,4050,10787,1692,2550,1578,2792,8414,2577,1700,1287,291,5916,24418,9642,25787,8023,19168,12198,18566,2879,37397,6471,1231,26976,41636,5844,13399,19767,2489,2430,10941,8204,2724,8593,2045,1544,3202,1540,4152,5014,19112,8712,2990,11707,6236,162
,,,,,,,,397,75283,3345,746,46018,2750,5499,14708,3583,5419,17626,7817,11551,13993,5094,7401,5976,5226,8889,4197,11195,1713,2611,1616,2859,8635,2645,1740,1317,298,6112,25370,9987,26847,8323,20268,12718,19301,2975,38443,6721,1291,28330,43610,5967,14023,20945,2637,2508,11597,8698,2888,9111,2112,1637,3364,1651,4454,5264,19754,9027,3094,12538,6582,171
,,,,,,,,398,79073,3514,794,46088,2818,5722,15173,3690,5584,18170,8065,11907,14365,5341,7728,6227,5450,9282,4317,11488,1726,2665,1650,2919,8838,2707,1777,1345,304,6254,26226,10281,27730,8557,21084,13166,19849,3044,38796,6887,1332,29496,44959,6214,14490,21881,2768,2566,12220,9169,3044,9604,2161,1725,3511,1774,4785,5480,20227,9381,3149,13298,6900,181
,,,,,,,,399,81887,3639,824,45850,2871,5896,15411,3754,5682,18473,8177,12091,14564,5520,7945,6396,5592,9543,4467,11794,1746,2714,1680,2973,9023,2763,1809,1370,310,6366,26919,10540,28311,8726,21715,13489,20201,3098,38679,7005,1350,30466,45803,6360,14733,22360,2865,2616,12771,9586,3182,10041,2222,1803,3644,1873,5052,5693,20638,9727,3214,13843,7136,189
,,,,,,,,400,83566,3714,859,45069,2902,5993,15545,3778,5720,18811,8212,12292,14740,5620,8038,6475,5671,9653,4585,12034,1759,2744,1699,3006,9168,2808,1829,1385,313,6389,27334,10798,28715,8829,22059,13707,20359,3109,38005,7114,1356,31212,46372,6484,14903,22693,2929,2651,13263,9958,3306,10430,2256,1872,3773,1940,5232,5807,20926,10000,3261,14231,7324,196
,,,,,,,,401,84390,3750,913,43703,2912,6068,15545,3804,5767,18938,8253,12387,14870,5678,8127,6542,5706,9761,4662,12201,1768,2765,1711,3028,9286,2844,1843,1395,316,6445,27667,10929,28858,8912,22310,13832,20328,3136,37010,7135,1363,31469,46266,6638,15031,22860,2967,2661,13776,10346,3435,10837,2288,1944,3866,1981,5344,5892,21098,9943,3284,14624,7447,204
,,,,,,,,402,84472,3754,956,41919,2891,6105,15636,3771,5726,18886,8202,12386,14917,5680,8118,6531,5680,9750,4729,12363,1778,2752,1704,3014,9298,2848,1835,1389,314,6430,27564,10921,28797,8912,22420,13867,20143,3129,35759,6966,1354,31353,45638,6709,14997,22786,2981,2642,14245,10703,3553,11211,2300,2011,3965,2036,5494,5928,21200,9856,3344,14878,7521,211
,,,,,,,,403,83365,3705,968,40276,2803,6063,15280,3721,5659,18465,8087,12179,14654,5608,8027,6453,5598,9641,4688,12270,1754,2660,1646,2913,8998,2756,1773,1342,304,6250,26571,10502,28119,8656,22255,13572,19553,3041,34409,6711,1335,30539,44098,6673,14820,22532,2951,2571,14593,10975,3644,11496,2289,2060,4037,2076,5602,5920,21250,9582,3335,15033,7464,216
,,,,,,,,404,80234,3565,884,38770,2684,5887,14801,3590,5451,17749,7789,11721,14136,5409,7787,6249,5398,9352,4497,11899,1721,2548,1577,2791,8627,2642,1699,1286,291,6027,25319,10037,27144,8331,21621,13053,18809,2933,33338,6484,1286,29180,42418,6509,14298,21836,2855,2457,14704,11069,3675,11594,2274,2075,4060,2069,5585,5817,21292,9629,3362,14991,7263,218
,,,,,,,,405,76928,3419,796,36347,2532,5714,14377,3480,5273,17403,7569,11395,13465,5203,7566,6067,5283,9087,4281,11482,1676,2495,1544,2732,8436,2584,1663,1259,285,5907,24702,9689,26229,8118,21006,12645,18365,2875,31155,6063,1250,28578,41215,6300,13803,21070,2734,2341,14520,10945,3634,11464,2256,2049,4047,2007,5421,5648,21231,9547,3320,14646,6949,216
,,,,,,,,406,73831,3281,736,32859,2398,5584,13810,3311,5009,16488,7267,10808,13043,5005,7319,5853,5055,8790,4217,11390,1676,2449,1516,2682,8276,2535,1632,1236,279,5769,23902,9378,25414,7912,20545,12435,17533,2807,28388,5576,1200,26933,38377,6200,13431,20334,2638,2207,14063,10606,3521,11109,2211,1985,3959,1905,5150,5453,20891,9372,3261,14158,6777,209
,,,,,,,,407,68148,3028,662,29638,2164,5309,12791,3048,4608,15138,6668,9912,12001,4644,6888,5479,4718,8273,4026,10859,1595,2286,1415,2503,7673,2350,1524,1153,261,5314,21908,8614,23602,7308,19551,11581,16183,2586,25967,5122,1101,24756,34991,5954,12421,18976,2450,2018,13533,10204,3387,10688,2188,1910,3811,1819,4921,5312,20471,9535,3239,13789,6360,201
,,,,,,,,408,62204,2764,587,26954,1933,4893,11901,2765,4176,13990,6057,9125,10899,4257,6386,5066,4383,7670,3628,9774,1436,2106,1304,2307,7002,2144,1404,1063,240,4874,19880,7701,21628,6666,18039,10555,14664,2372,24028,4764,1000,22859,31969,5522,11375,17489,2241,1782,13465,10151,3370,10632,2099,1901,3675,1785,4828,5090,20159,9485,3155,13019,5832,200
,,,,,,,,409,57365,2549,585,25148,1775,4490,11223,2555,3857,13030,5568,8474,10018,3935,5935,4703,4099,7128,3218,8721,1289,1945,1204,2130,6392,1958,1297,982,222,4493,18177,7155,20040,6155,16575,9716,13471,2187,22825,4462,919,21441,29836,5192,10537,16223,2061,1642,12961,9770,3243,10233,1974,1829,3401,1758,4758,4640,19145,8914,3030,12461,5346,193
,,,,,,,,410,53511,2378,539,24244,1684,4167,10764,2412,3639,12280,5227,7967,9376,3685,5609,4437,3892,6737,2905,7948,1192,1835,1136,2010,5964,1827,1223,926,209,4242,17037,6700,18848,5788,15398,9083,12498,2064,22055,4251,863,20368,28221,4930,9922,15261,1923,1556,11807,8891,2951,9312,1860,1667,3100,1658,4486,4287,17599,8532,2933,11453,4995,175
,,,,,,,,411,50864,2260,503,23783,1635,3932,10433,2334,3520,11793,5002,7645,9013,3511,5373,4239,3747,6453,2718,7469,1143,1760,1089,1927,5673,1737,1173,888,201,4084,16293,6383,18105,5553,14548,8660,12020,1988,21755,4174,825,19701,27159,4739,9490,14516,1826,1529,10738,8071,2679,8454,1770,1516,2855,1541,4165,4042,16329,8056,2846,10661,4751,159
,,,,,,,,412,48954,2175,489,24138,1621,3790,10229,2279,3436,11562,4860,7485,8774,3385,5203,4104,3666,6248,2595,7162,1114,1723,1067,1887,5536,1695,1149,870,196,3990,15930,6262,17652,5415,14032,8365,11696,1942,22376,4217,802,19338,26876,4621,9204,13983,1759,1507,9987,7492,2487,7847,1710,1409,2709,1442,3895,3863,15504,7806,2789,10163,4587,148
,,,,,,,,413,48272,2145,483,25492,1648,3671,10377,2297,3463,11767,4847,7612,8832,3335,5116,4037,3624,6144,2531,7029,1094,1722,1066,1886,5528,1693,1148,869,196,4015,15969,6342,17800,5452,13596,8355,11772,1954,23603,4388,800,19365,27541,4594,9124,13778,1729,1546,9527,7138,2370,7476,1678,1345,2604,1371,3701,3772,15007,7591,2751,9832,4495,141
,,,,,,,,414,49130,2183,479,27361,1737,3665,10744,2390,3603,12346,5029,7986,9238,3380,5125,4047,3665,6156,2554,7101,1116,1790,1108,1961,5748,1760,1193,903,204,4216,16726,6689,18487,5692,13570,8698,12284,2052,24956,4571,830,20068,28950,4681,9378,13862,1751,1600,9192,6878,2283,7205,1665,1297,2546,1325,3574,3717,14755,7462,2714,9663,4519,135
,,,,,,,,415,50843,2259,487,29667,1911,3794,11194,2522,3801,13009,5250,8438,9900,3485,5235,4146,3773,6287,2723,7524,1198,1916,1186,2098,6232,1909,1277,967,218,4504,17873,7186,19555,6065,14035,9231,13123,2192,26472,4864,866,20922,30243,4868,9780,14215,1805,1746,8951,6694,2222,7012,1696,1263,2525,1299,3502,3810,14811,7461,2736,9736,4640,132
,,,,,,,,416,52157,2318,491,32916,2101,4043,11695,2721,4105,13891,5613,9049,10759,3575,5372,4276,3919,6452,3015,8307,1339,2102,1301,2302,6889,2110,1401,1061,240,4843,19324,7693,20678,6479,14940,9759,13982,2357,28002,5238,926,22002,31373,5117,10348,14698,1853,1933,8996,6728,2233,7047,1742,1270,2595,1294,3488,3977,15366,7639,2802,9932,4760,132
,,,,,,,,417,55618,2471,524,36320,2267,4410,12233,2929,4424,14742,6070,9643,11535,3800,5659,4534,4120,6797,3368,9267,1493,2273,1407,2490,7466,2286,1515,1147,259,5125,20606,8160,21936,6851,16288,10348,14996,2494,29751,5651,1001,23159,32580,5395,11101,15782,1978,2075,9408,7037,2336,7371,1828,1328,2716,1296,3492,4185,16265,7773,2858,9783,5075,139
,,,,,,,,418,60388,2683,570,39478,2413,4755,12985,3134,4737,15424,6547,10101,12150,4098,5993,4822,4357,7197,3618,9932,1601,2414,1494,2644,7938,2431,1609,1218,275,5371,21742,8677,23388,7227,17556,11026,16071,2614,31380,6066,1080,24463,33934,5661,11827,16945,2142,2213,9793,7339,2436,7687,1911,1382,2875,1293,3485,4471,17269,8024,2910,10541,5464,145
,,,,,,,,419,65433,2908,620,42835,2531,5083,13690,3332,5038,16075,7040,10515,12700,4426,6420,5180,4618,7711,3789,10435,1674,2518,1559,2758,8303,2543,1679,1271,287,5616,22868,9136,24860,7613,18759,11747,17190,2733,32816,6425,1162,25828,35069,5977,12631,18315,2312,2330,10516,7887,2618,8261,2009,1484,3046,1345,3625,4728,18326,8319,2972,11277,5860,155
,,,,,,,,420,70490,3132,670,45320,2617,5351,14305,3507,5307,16686,7499,10904,13155,4753,6837,5531,4857,8212,3948,10871,1725,2593,1605,2841,8573,2626,1729,1309,296,5824,23754,9615,26177,7962,19730,12399,18239,2834,34063,6734,1238,26859,36153,6098,13467,19652,2481,2415,11248,8437,2801,8837,2073,1588,3188,1402,3780,4946,19031,8673,3012,12018,6247,166
,,,,,,,,421,75146,3339,730,46611,2693,5575,14883,3660,5543,17231,7898,11255,13532,5051,7208,5841,5069,8657,4037,11160,1753,2633,1630,2884,8722,2671,1755,1329,300,6003,24498,9994,27290,8261,20548,12950,19032,2921,34985,6972,1304,27838,37277,6244,14212,20865,2642,2483,11923,8945,2970,9370,2147,1683,3328,1412,3806,5126,19603,9093,3082,12854,6633,176
,,,,,,,,422,79446,3530,791,46717,2766,5779,15275,3806,5768,17663,8256,11544,13921,5324,7532,6096,5285,9046,4088,11341,1764,2671,1653,2926,8865,2715,1781,1348,305,6170,25242,10340,28237,8540,21291,13467,19609,3003,35413,7116,1363,28873,38322,6441,14885,21876,2784,2554,12564,9431,3131,9878,2182,1773,3477,1523,4106,5256,20025,9549,3119,13673,6951,186
,,,,,,,,423,82581,3670,833,46179,2821,5960,15559,3900,5912,17880,8478,11684,14174,5522,7767,6274,5415,9328,4148,11548,1765,2693,1667,2950,8963,2745,1795,1359,307,6274,25845,10582,28881,8712,21948,13821,19983,3053,35631,7243,1400,29581,39336,6513,15249,22325,2891,2606,13037,9788,3250,10253,2222,1840,3594,1587,4277,5455,20356,9882,3174,14402,7217,193
,,,,,,,,424,84432,3752,863,44933,2858,6046,15640,3980,6036,18086,8644,11817,14385,5639,7904,6374,5508,9493,4136,11626,1756,2709,1677,2967,9060,2775,1806,1367,309,6356,26392,10739,29169,8812,22251,14002,20199,3093,35471,7331,1427,30327,40238,6686,15575,22681,2948,2651,13502,10140,3366,10621,2256,1906,3727,1631,4397,5621,20723,10063,3236,14887,7329,200
,,,,,,,,425,85473,3798,887,43947,2877,6104,15621,3996,6069,18187,8744,11909,14606,5706,7988,6437,5579,9594,4113,11552,1752,2701,1672,2958,9084,2782,1801,1363,308,6404,26767,10774,29281,8857,22439,14149,20052,3117,35101,7333,1444,30872,40953,6830,15779,22826,2988,2663,13971,10495,3484,10993,2271,1972,3838,1657,4465,5691,20856,9976,3294,15304,7437,207
,,,,,,,,426,85623,3805,903,42466,2859,6105,15508,3989,6067,18044,8761,11860,14690,5709,7963,6410,5563,9564,4122,11459,1762,2655,1644,2908,8994,2755,1770,1340,303,6418,26880,10641,29076,8811,22419,14169,19636,3123,34352,7195,1447,30802,40785,6820,15738,22699,2999,2646,14417,10836,3597,11350,2303,2035,3933,1701,4584,5799,21045,10091,3325,15550,7483,214
,,,,,,,,427,84508,3755,874,41313,2783,5995,15103,3921,5973,17476,8649,11565,14433,5636,7871,6335,5479,9453,4091,11274,1747,2567,1589,2812,8724,2672,1711,1295,293,6235,26307,10218,28375,8535,22003,13897,19017,3034,33489,6929,1428,29942,39822,6790,15640,22445,2965,2580,14745,11091,3682,11618,2293,2081,4012,1758,4738,5888,21245,10446,3363,15531,7398,219
,,,,,,,,428,81283,3612,866,39709,2691,5727,14572,3757,5712,16675,8297,11055,13912,5426,7598,6104,5276,9126,3996,11012,1702,2473,1531,2709,8411,2576,1649,1248,282,5998,25288,9805,27379,8208,21035,13369,18343,2919,32554,6689,1370,28570,38670,6636,15125,21753,2873,2487,14889,11211,3722,11743,2282,2101,4015,1770,4770,5846,21431,10604,3414,15193,7243,221
,,,,,,,,429,78050,3468,854,37370,2559,5433,14071,3590,5443,16256,7941,10700,13318,5222,7365,5916,5132,8846,3920,10877,1679,2444,1513,2677,8302,2543,1629,1234,279,5901,24824,9581,26401,8029,19970,12914,17863,2871,30681,6285,1311,27806,37985,6438,14434,21036,2760,2393,14734,11109,3688,11636,2255,2080,3986,1754,4730,5690,21349,10376,3396,14623,6964,219
,,,,,,,,430,75041,3335,802,34019,2401,5230,13557,3390,5131,15397,7551,10148,12902,5038,7173,5745,4929,8615,3969,10911,1704,2399,1485,2627,8143,2494,1599,1211,274,5738,24013,9172,25596,7799,19239,12685,17068,2792,28168,5810,1247,26211,35542,6315,13880,20381,2669,2239,14247,10747,3568,11257,2200,2011,3946,1703,4599,5505,20913,10067,3325,14159,6814,212
,,,,,,,,431,69361,3082,728,30521,2170,4957,12513,3114,4709,14095,6931,9286,11853,4676,6733,5368,4586,8087,3822,10394,1612,2246,1390,2460,7578,2321,1497,1133,256,5321,22019,8471,23706,7234,18250,11783,15734,2589,25891,5312,1145,24024,32578,6101,12806,19022,2488,2026,13655,10298,3419,10787,2145,1927,3798,1667,4506,5402,20417,10123,3292,13840,6439,203
,,,,,,,,432,63677,2830,652,27894,1965,4550,11660,2859,4322,12873,6319,8460,10773,4305,6246,4972,4252,7501,3475,9499,1448,2081,1288,2279,6949,2128,1387,1050,237,4872,20026,7597,21704,6603,16773,10731,14309,2371,24282,4897,1043,22077,29941,5747,11748,17582,2285,1831,13576,10236,3398,10722,2059,1916,3657,1685,4556,5140,20141,9804,3216,13101,5915,202
,,,,,,,,433,58484,2599,524,25995,1827,4153,10971,2636,3982,12002,5791,7868,9960,3971,5828,4636,3982,6999,3101,8607,1319,1931,1195,2115,6351,1945,1287,974,220,4477,18320,7053,20049,6073,15329,9853,13096,2179,23092,4576,956,20604,27866,5441,10856,16368,2094,1704,12936,9753,3238,10215,1943,1826,3396,1646,4454,4732,19231,9117,3087,12573,5406,192
,,,,,,,,434,54629,2427,459,24831,1736,3848,10472,2481,3745,11399,5401,7452,9381,3719,5494,4359,3773,6598,2822,7941,1231,1823,1129,1997,5936,1818,1215,920,208,4243,17154,6580,18917,5735,14220,9255,12237,2065,22304,4357,892,19493,26508,5141,10136,15313,1950,1627,11866,8937,2967,9361,1839,1675,3101,1562,4225,4353,17744,8598,2972,11601,5016,176
,,,,,,,,435,51904,2306,437,24289,1680,3619,10193,2385,3599,11007,5142,7180,8997,3547,5292,4185,3636,6356,2643,7518,1174,1757,1087,1924,5674,1738,1171,887,200,4089,16419,6321,18257,5532,13390,8877,11762,1990,22174,4264,849,18756,25718,4932,9662,14618,1851,1579,10750,8082,2683,8465,1747,1517,2923,1461,3950,4080,16450,8106,2888,10979,4768,159
,,,,,,,,436,49996,2222,427,24653,1663,3480,10006,2314,3489,10880,4963,7090,8827,3417,5095,4033,3539,6119,2543,7257,1145,1724,1067,1888,5543,1698,1149,870,197,4018,16086,6184,17787,5408,12887,8576,11431,1955,22755,4282,819,18447,25564,4795,9308,14098,1785,1559,9981,7487,2486,7843,1694,1409,2712,1374,3709,3910,15520,7776,2817,10356,4615,147
,,,,,,,,437,49150,2184,434,26010,1700,3407,10134,2317,3494,11156,4935,7264,8899,3360,5014,3969,3505,6022,2494,7145,1125,1726,1068,1891,5548,1699,1151,871,197,4021,16099,6244,17873,5401,12616,8540,11467,1957,24060,4459,814,18515,26235,4753,9219,13884,1752,1581,9442,7072,2348,7407,1662,1333,2600,1305,3522,3794,14986,7569,2748,10040,4521,139
,,,,,,,,438,49957,2220,456,27740,1804,3453,10495,2409,3631,11743,5096,7651,9329,3413,5083,4023,3596,6105,2528,7248,1158,1797,1112,1968,5783,1771,1198,907,205,4206,16821,6606,18458,5626,12788,8781,12051,2047,25368,4653,841,19381,27878,4833,9459,14025,1771,1670,9105,6812,2261,7135,1665,1285,2542,1257,3390,3782,14751,7430,2730,9828,4534,134
,,,,,,,,439,51687,2297,505,30052,1939,3612,10847,2519,3796,12472,5302,8142,9966,3527,5232,4148,3705,6284,2697,7720,1244,1925,1192,2108,6277,1922,1283,971,220,4507,18011,7172,19433,5992,13362,9294,12781,2193,26952,4930,875,20270,29079,5001,9867,14430,1825,1787,9070,6782,2252,7104,1678,1280,2544,1227,3308,3857,14833,7456,2727,9845,4647,134
,,,,,,,,440,52841,2348,524,33007,2124,3874,11398,2708,4084,13448,5664,8814,10851,3613,5392,4291,3879,6476,3009,8554,1364,2113,1308,2315,6937,2124,1409,1066,241,4859,19535,7575,20593,6397,14318,9841,13589,2365,28614,5337,934,21582,30719,5229,10413,14910,1869,1936,9147,6840,2271,7164,1735,1291,2604,1225,3300,4052,15415,7629,2807,9956,4765,135
,,,,,,,,441,56310,2502,558,36081,2297,4236,12122,2933,4430,14308,6159,9402,11600,3829,5631,4521,4117,6763,3416,9531,1498,2278,1410,2495,7486,2293,1519,1150,260,5119,20835,7894,22028,6742,15650,10541,14345,2491,30431,5797,1016,23218,32762,5476,11229,15947,1994,2100,9516,7119,2363,7457,1821,1343,2719,1234,3325,4231,16214,7786,2867,10243,5076,140
,,,,,,,,442,60875,2705,602,39109,2448,4568,12887,3150,4760,15127,6689,9947,12289,4117,5969,4818,4393,7168,3735,10218,1586,2420,1498,2650,7970,2441,1613,1221,276,5354,22153,8137,23479,7079,16871,11222,15134,2605,32548,6252,1104,25003,35330,5638,12060,17156,2153,2240,9824,7362,2444,7711,1913,1386,2871,1234,3326,4615,17414,8110,2945,11046,5466,145
,,,,,,,,443,65941,2930,640,42442,2563,4860,13551,3357,5074,15803,7213,10377,12848,4435,6330,5121,4720,7602,3957,10846,1658,2546,1576,2789,8426,2581,1697,1285,291,5577,23381,8490,25004,7445,17939,11972,16245,2714,34451,6654,1191,27091,38366,5832,12827,18444,2324,2355,10500,7874,2614,8248,2005,1482,3060,1293,3484,4920,18404,8532,3028,11844,5865,155
,,,,,,,,444,70879,3150,686,44398,2650,5177,14162,3525,5334,16354,7665,10708,13162,4752,6729,5457,5020,8081,4166,11405,1734,2636,1632,2887,8739,2677,1757,1330,301,5778,24371,8961,26306,7811,19093,12568,17343,2812,36159,6994,1265,28800,41259,5978,13533,19729,2490,2436,11239,8429,2798,8829,2079,1586,3209,1358,3661,5143,19095,8865,3063,12715,6248,166
,,,,,,,,445,75445,3353,738,45990,2750,5431,14600,3697,5598,16863,8079,11055,13646,5049,7113,5782,5269,8543,4365,11783,1775,2679,1658,2934,8898,2725,1786,1352,306,5934,24958,9414,27243,8078,20021,13047,17926,2888,37760,7210,1334,30347,43965,6168,14076,21012,2645,2539,11911,8935,2966,9359,2121,1681,3337,1424,3837,5335,19642,9376,3156,13558,6604,176
,,,,,,,,446,79753,3544,789,46546,2828,5656,14936,3828,5800,17258,8400,11335,14107,5324,7450,6038,5496,8948,4506,12091,1783,2707,1676,2965,9015,2761,1804,1366,309,6052,25130,9829,28005,8305,20841,13452,18494,2945,38922,7309,1387,31423,45935,6387,14699,22026,2791,2607,12531,9407,3123,9853,2138,1769,3457,1508,4066,5496,20000,9727,3181,14056,6942,185
,,,,,,,,447,83040,3690,826,46654,2867,5838,15207,3920,5941,17575,8610,11537,14362,5528,7678,6220,5598,9222,4618,12401,1781,2709,1677,2968,9050,2772,1806,1367,309,6169,25205,10174,28572,8500,21503,13752,19145,3002,39727,7355,1422,31899,46912,6487,15170,22621,2902,2654,13032,9786,3249,10250,2161,1839,3561,1608,4333,5642,20321,9998,3239,14476,7211,193
,,,,,,,,448,85148,3784,865,46097,2907,5988,15394,3995,6057,17914,8775,11748,14585,5657,7813,6331,5657,9384,4645,12571,1793,2702,1672,2959,9069,2778,1801,1364,308,6244,25233,10481,28956,8659,22037,13923,19812,3039,40107,7391,1449,31968,47250,6602,15577,22988,2975,2675,13365,10038,3332,10514,2195,1886,3667,1685,4541,5771,20660,9976,3293,14976,7394,198
