HourIndex,TimestampUTC,Load_MW,WindOnshore_MW,WindOffshore_MW,SolarPV_MW,Hydro_MW,Biomass_MW,OtherRenewables_MW,NetImports_MW,SourceDataset,Notes
2733,2025-04-24 21:00:00,56093.18,8331.0,1991.5,8.0,1817.25,4580.5,118.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2734,2025-04-24 22:00:00,52127.16,8143.75,1838.5,8.25,1850.75,4335.25,119.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2735,2025-04-24 23:00:00,48172.93,7621.25,1500.25,5.0,1585.25,4070.0,120.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2736,2025-04-25 00:00:00,45077.7,7115.75,1252.5,7.0,1643.0,3918.75,120.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2737,2025-04-25 01:00:00,43191.97,6655.25,946.25,5.0,1458.5,3838.5,120.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2738,2025-04-25 02:00:00,42410.0,6364.0,979.0,5.0,1424.5,3798.75,121.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2739,2025-04-25 03:00:00,42638.77,5926.0,785.75,5.0,1475.75,3799.0,120.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2740,2025-04-25 04:00:00,44034.72,5792.5,584.0,9.5,1494.25,3884.0,121.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2741,2025-04-25 05:00:00,47667.73,5528.0,512.0,15.5,1518.75,4059.0,120.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2742,2025-04-25 06:00:00,53593.3,5344.0,379.0,412.25,1909.0,4401.0,118.75,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2743,2025-04-25 07:00:00,58302.68,4899.75,280.0,2494.0,2181.5,4580.5,118.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2744,2025-04-25 08:00:00,61484.16,4328.5,202.75,5738.75,2229.75,4522.75,117.75,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2745,2025-04-25 09:00:00,62695.43,3878.25,131.5,10034.0,1794.0,4264.75,116.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2746,2025-04-25 10:00:00,63669.11,3664.5,55.25,15198.75,1604.25,3948.75,113.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2747,2025-04-25 11:00:00,63293.95,3463.5,47.25,19823.5,1605.75,3861.0,114.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2748,2025-04-25 12:00:00,63014.42,3602.75,59.25,24123.5,1487.5,3765.25,115.75,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2749,2025-04-25 13:00:00,59904.14,3844.5,49.25,26859.25,1521.0,3714.75,114.75,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2750,2025-04-25 14:00:00,57215.46,4033.75,27.5,26743.25,1556.0,4238.25,116.75,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2751,2025-04-25 15:00:00,56187.31,4137.5,16.75,24494.25,1561.25,4335.25,118.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2752,2025-04-25 16:00:00,55568.07,4359.75,14.0,20681.5,1520.5,4448.0,117.75,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2753,2025-04-25 17:00:00,55973.54,4431.5,38.0,14753.5,1624.25,4684.75,117.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2754,2025-04-25 18:00:00,56645.43,4214.5,83.0,8005.75,1721.0,5054.5,116.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2755,2025-04-25 19:00:00,56817.1,4482.25,114.75,2634.0,2055.5,5262.25,117.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2756,2025-04-25 20:00:00,55448.15,5870.25,143.25,239.75,2009.25,5271.25,116.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2757,2025-04-25 21:00:00,53651.36,7727.25,147.5,26.5,1787.25,5160.0,117.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2758,2025-04-25 22:00:00,49976.73,8728.0,96.75,14.25,1602.5,4970.5,118.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2759,2025-04-25 23:00:00,46372.15,9353.5,109.25,13.75,1562.5,4796.25,119.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2760,2025-04-26 00:00:00,43738.94,9191.5,121.0,14.0,1547.0,4628.25,119.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2761,2025-04-26 01:00:00,41155.79,8660.75,145.0,15.25,1505.25,4582.25,119.75,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2762,2025-04-26 02:00:00,39784.53,8527.75,129.25,13.75,1476.0,4572.5,120.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2763,2025-04-26 03:00:00,39540.52,8684.0,158.25,11.0,1459.75,4553.75,120.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2764,2025-04-26 04:00:00,40061.52,9064.75,163.25,6.5,1446.25,4607.5,120.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2765,2025-04-26 05:00:00,40580.18,9371.0,216.25,15.5,1465.75,4732.0,121.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2766,2025-04-26 06:00:00,41855.11,9565.75,330.0,968.5,1472.25,4847.75,119.75,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2767,2025-04-26 07:00:00,44282.54,8197.75,306.0,6207.25,1458.25,4874.25,119.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2768,2025-04-26 08:00:00,47557.8,4806.5,332.75,15932.25,1493.75,4760.0,119.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2769,2025-04-26 09:00:00,49980.78,3492.25,244.0,26679.25,1460.25,4612.75,114.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2770,2025-04-26 10:00:00,49973.18,3639.75,151.0,36285.5,1576.75,4456.5,114.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2771,2025-04-26 11:00:00,48829.16,5177.5,136.5,40543.75,1585.5,4313.25,114.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2772,2025-04-26 12:00:00,47965.03,6296.5,146.0,41841.25,1547.75,4253.75,114.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2773,2025-04-26 13:00:00,46630.51,6660.5,117.0,40658.75,1523.25,4220.0,114.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2774,2025-04-26 14:00:00,45111.32,7385.75,167.5,38585.75,1534.75,4201.0,114.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2775,2025-04-26 15:00:00,44450.74,7496.0,385.5,34502.5,1488.5,4224.75,114.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2776,2025-04-26 16:00:00,44240.91,8222.0,445.5,29209.0,1466.0,4355.25,114.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2777,2025-04-26 17:00:00,45108.99,9224.0,548.5,21453.25,1451.5,4558.5,113.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2778,2025-04-26 18:00:00,46921.27,10801.5,577.5,11183.0,1506.5,4861.5,114.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2779,2025-04-26 19:00:00,47749.23,11200.75,596.25,3480.25,1954.0,5170.5,113.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2780,2025-04-26 20:00:00,47284.37,13667.5,782.0,304.5,1947.0,5265.0,113.75,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2781,2025-04-26 21:00:00,46686.59,17865.0,1110.75,9.75,1557.5,5142.75,114.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2782,2025-04-26 22:00:00,44440.19,20153.25,1838.5,8.75,1483.75,4922.0,114.75,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2783,2025-04-26 23:00:00,41545.59,21104.75,2389.75,7.75,1384.25,4718.75,116.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2784,2025-04-27 00:00:00,38893.39,21143.0,2880.0,6.5,1366.5,4582.25,116.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2785,2025-04-27 01:00:00,37307.36,20601.25,3188.0,7.0,1339.75,4495.75,116.75,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2786,2025-04-27 02:00:00,36097.45,19475.0,3319.25,7.0,1337.0,4441.5,117.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2787,2025-04-27 03:00:00,35969.02,18101.0,3759.75,6.25,1324.75,4454.5,118.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2788,2025-04-27 04:00:00,36478.66,16402.75,4209.25,5.0,1320.5,4514.5,118.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2789,2025-04-27 05:00:00,36747.75,15016.75,4035.75,21.5,1315.75,4634.25,118.75,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2790,2025-04-27 06:00:00,36782.5,13980.25,3325.75,1403.5,1325.25,4733.75,118.75,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2791,2025-04-27 07:00:00,39049.65,10380.5,2588.25,8448.25,1304.75,4756.25,118.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2792,2025-04-27 08:00:00,42131.78,4766.25,1659.5,20644.0,1378.25,4671.25,117.75,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2793,2025-04-27 09:00:00,44528.36,2646.0,1161.25,31613.0,1413.75,4515.5,117.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2794,2025-04-27 10:00:00,45083.3,2638.75,317.0,39059.25,1338.5,4316.75,117.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2795,2025-04-27 11:00:00,44939.44,2530.0,191.5,42491.25,1373.0,4242.75,116.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2796,2025-04-27 12:00:00,43805.86,1548.25,101.0,43363.75,1368.75,4158.25,115.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2797,2025-04-27 13:00:00,42176.83,1287.5,189.75,42529.75,1325.75,4056.75,114.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2798,2025-04-27 14:00:00,40610.58,1098.25,105.25,40607.25,1310.0,4137.0,110.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2799,2025-04-27 15:00:00,40028.08,1174.25,153.0,37202.25,1279.0,4181.75,108.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2800,2025-04-27 16:00:00,40206.9,1858.0,278.75,32685.0,1390.0,4294.0,108.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2801,2025-04-27 17:00:00,42425.65,2000.75,419.75,24751.5,1378.25,4513.5,108.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2802,2025-04-27 18:00:00,44921.22,2348.25,383.75,13191.0,1439.25,4832.75,109.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2803,2025-04-27 19:00:00,46763.08,2496.5,299.5,3957.75,1706.5,5135.25,110.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2804,2025-04-27 20:00:00,47178.24,3463.5,251.0,359.5,1706.75,5204.5,112.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2805,2025-04-27 21:00:00,46903.48,4818.25,251.25,18.5,1680.0,5119.5,113.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2806,2025-04-27 22:00:00,45514.81,5690.0,230.25,14.5,1581.0,4959.5,114.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2807,2025-04-27 23:00:00,42843.74,5644.5,265.25,7.25,1385.5,4755.75,115.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2808,2025-04-28 00:00:00,40887.96,4972.25,349.25,6.0,1295.75,4530.0,116.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2809,2025-04-28 01:00:00,39568.62,3977.0,209.0,5.75,1292.25,4444.25,117.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2810,2025-04-28 02:00:00,38845.24,2828.0,137.5,5.5,1288.75,4418.25,118.75,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2811,2025-04-28 03:00:00,39184.35,2231.75,93.5,5.0,1292.75,4433.75,119.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2812,2025-04-28 04:00:00,40921.9,1917.5,109.0,5.0,1335.25,4520.75,119.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2813,2025-04-28 05:00:00,45021.44,1650.0,183.5,23.75,1516.0,4739.5,118.75,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2814,2025-04-28 06:00:00,52285.57,1379.0,247.5,1464.75,2010.5,5007.75,117.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2815,2025-04-28 07:00:00,57261.65,1118.5,293.75,8487.0,1809.25,5090.25,117.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2816,2025-04-28 08:00:00,60214.33,527.75,316.5,20606.25,1526.75,4906.25,110.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2817,2025-04-28 09:00:00,58333.06,201.0,318.25,32069.5,1457.75,4633.0,107.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2818,2025-04-28 10:00:00,57781.53,197.5,381.5,41329.5,1444.75,4410.75,108.75,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2819,2025-04-28 11:00:00,56195.48,311.0,421.75,46615.25,1423.0,4255.75,107.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2820,2025-04-28 12:00:00,55321.06,495.5,632.5,48352.5,1415.25,4141.5,108.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2821,2025-04-28 13:00:00,54609.44,628.0,850.0,47661.0,1413.0,4068.0,107.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2822,2025-04-28 14:00:00,53225.39,816.0,933.75,45281.5,1382.75,4092.5,106.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2823,2025-04-28 15:00:00,52550.07,1095.5,945.0,42242.75,1557.5,4176.75,93.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2824,2025-04-28 16:00:00,52583.47,1403.75,1055.5,36009.75,1551.5,4320.0,79.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2825,2025-04-28 17:00:00,53400.73,1785.75,982.25,25334.5,1509.5,4544.0,79.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2826,2025-04-28 18:00:00,55667.48,2094.25,878.0,12823.5,1590.0,4961.0,81.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2827,2025-04-28 19:00:00,57295.62,2352.0,1066.5,3810.75,1585.25,5212.0,82.75,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2828,2025-04-28 20:00:00,56465.44,3103.25,1002.0,394.25,1562.25,5252.5,83.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2829,2025-04-28 21:00:00,54560.73,4073.25,1138.0,26.25,1483.0,5166.5,85.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2830,2025-04-28 22:00:00,51450.98,4345.0,1380.0,9.0,1581.5,4949.25,86.5,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2831,2025-04-28 23:00:00,48027.72,4274.5,1744.5,6.0,1478.0,4732.25,87.75,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2832,2025-04-29 00:00:00,45295.94,4078.5,1793.5,6.25,1436.75,4551.25,89.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2833,2025-04-29 01:00:00,43708.57,4029.25,1752.0,5.0,1381.0,4472.5,90.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2834,2025-04-29 02:00:00,42284.73,4001.75,1451.5,5.5,1350.0,4431.25,90.75,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2835,2025-04-29 03:00:00,42122.89,4041.5,1421.75,6.0,1335.5,4432.0,90.75,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2836,2025-04-29 04:00:00,43808.18,4107.25,1546.75,6.0,1413.0,4508.25,91.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2837,2025-04-29 05:00:00,48409.67,4555.0,1432.0,27.0,1476.25,4682.25,91.0,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2838,2025-04-29 06:00:00,55274.22,4934.5,1465.25,1466.25,1579.25,4986.75,90.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
2839,2025-04-29 07:00:00,60108.74,4691.5,1447.75,8230.25,1526.75,5057.25,87.25,,germany_actual_load_hourly.csv;germany_actual_generation_hourly.csv,
