HourIndex,TimestampUTC,Load_50Hertz_MW,Load_Amprion_MW,Load_TenneT_MW,Load_TransnetBW_MW,Share_50Hertz,Share_Amprion,Share_TenneT,Share_TransnetBW,SourceDataset,Notes
6344,2025-09-22 08:00:00,13191.72,21164.5,18264.76,7815.66,0.21827355061432932,0.35019319406240984,0.30221335931315835,0.1293198960101025,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6345,2025-09-22 09:00:00,13310.24,21670.0,18577.31,8083.79,0.21593041293391738,0.35154978785341134,0.3013774522098319,0.13114234700283933,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6346,2025-09-22 10:00:00,13339.52,22184.25,18724.93,8383.86,0.212980596673679,0.3541967628338998,0.2989647876439986,0.1338578528484226,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6347,2025-09-22 11:00:00,13449.41,22310.75,18946.74,8517.1,0.21272633809945588,0.3528841895482728,0.2996763887131469,0.13471308363912438,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6348,2025-09-22 12:00:00,13635.71,22126.25,18871.24,8303.19,0.21665859767298376,0.35156528679194976,0.29984624157820305,0.13192987395686345,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6349,2025-09-22 13:00:00,13407.15,21206.25,18486.36,8093.44,0.2190954223671911,0.34654585803651383,0.30209827235705927,0.13226044723923572,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6350,2025-09-22 14:00:00,13095.46,20415.5,17832.59,7916.99,0.2209811115457267,0.3445041169047734,0.3009184526499421,0.13359631889955778,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6351,2025-09-22 15:00:00,12928.58,20796.25,17305.34,7777.29,0.21984591750774476,0.3536328554234446,0.29427116899794686,0.1322500580708638,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6352,2025-09-22 16:00:00,12521.54,20809.5,17053.15,7626.35,0.2158493956443088,0.3587192948040132,0.29396640679435154,0.13146490275732653,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6353,2025-09-22 17:00:00,12607.2,21313.5,17443.0,7625.79,0.21371942696910926,0.36131012490530096,0.29569674191114387,0.129273706214446,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6354,2025-09-22 18:00:00,12662.35,20967.75,17803.84,7578.03,0.21457256892118667,0.35531350673431167,0.30169879094021096,0.12841513340429067,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6355,2025-09-22 19:00:00,12879.5,20522.25,17972.02,7568.97,0.21850867469004662,0.34817265027041494,0.3049064227417999,0.12841225229773845,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6356,2025-09-22 20:00:00,12542.92,20347.0,17178.75,7187.15,0.21906803535430983,0.35536998684151233,0.3000350008086514,0.1255269769955264,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6357,2025-09-22 21:00:00,11570.73,19202.5,15866.49,6693.77,0.21695055020775875,0.36004581736541147,0.2974958136060475,0.1255078188207822,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6358,2025-09-22 22:00:00,10647.99,17991.5,14757.55,6106.16,0.21509700383005545,0.36344115127910925,0.29811305127749316,0.12334879361334217,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6359,2025-09-22 23:00:00,10008.76,16411.5,13556.58,5668.29,0.2192733375937367,0.35954547615484933,0.296999482748762,0.12418170350265186,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6360,2025-09-23 00:00:00,9555.1,15605.0,12734.56,5331.22,0.22105044477984026,0.3610105797730434,0.2946049912691193,0.12333398417799708,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6361,2025-09-23 01:00:00,9091.26,15014.5,12213.19,5059.54,0.2197098057468989,0.3628576103187912,0.29515794317289007,0.12227464076141975,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6362,2025-09-23 02:00:00,9014.14,14613.0,11904.58,4920.27,0.22283551439620147,0.3612430439145268,0.2942891066669402,0.12163233502233141,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6363,2025-09-23 03:00:00,8873.9,14840.75,11955.5,4926.67,0.21858608629937024,0.3655643471582257,0.29449350959016,0.12135605695224405,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6364,2025-09-23 04:00:00,8990.25,15094.75,12285.96,5144.33,0.21655274478390973,0.36359495501536904,0.29593819530105653,0.12391410489966467,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6365,2025-09-23 05:00:00,9902.99,16033.5,13539.77,5789.79,0.21877300979431608,0.3542058562653468,0.29911534140929025,0.127905792531047,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6366,2025-09-23 06:00:00,11514.98,18602.5,16069.0,6934.94,0.21676717226309086,0.3501883044542108,0.3024956787676233,0.1305488445150751,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6367,2025-09-23 07:00:00,12189.88,20396.25,17547.38,7729.07,0.21066948622062825,0.352494651984063,0.3032595504728618,0.1335763113224471,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6368,2025-09-23 08:00:00,12437.76,21807.5,18301.71,8190.46,0.20477916171296678,0.3590454848023698,0.3013250642972546,0.13485028918740882,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6369,2025-09-23 09:00:00,12515.32,22023.25,18376.45,8277.83,0.2045225871976873,0.3598990731760328,0.3003038753710605,0.13527446425521936,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6370,2025-09-23 10:00:00,12489.31,21930.25,18338.61,8512.31,0.2038389449535894,0.35792521945315264,0.29930579946492997,0.13893003612832802,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6371,2025-09-23 11:00:00,12211.72,22170.75,18131.87,8690.27,0.19952287907724597,0.36223987049341544,0.29625007005191273,0.14198718037742583,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6372,2025-09-23 12:00:00,11785.25,21462.5,17632.02,8503.07,0.19846221568385747,0.36142596076577,0.29692113075090376,0.14319069279946867,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6373,2025-09-23 13:00:00,11586.51,21223.0,17299.38,8439.83,0.1978951888273561,0.3624844403088573,0.29546982410546296,0.14415054675832367,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6374,2025-09-23 14:00:00,11338.51,20554.75,16899.68,8251.2,0.1987673054585449,0.36033061415247913,0.2962561973938077,0.1446458829951683,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6375,2025-09-23 15:00:00,11295.52,20221.5,16666.53,8059.74,0.20083320161391696,0.3595362220097722,0.29632921544952295,0.14330136092678789,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6376,2025-09-23 16:00:00,11514.61,20706.5,16589.02,7838.87,0.2032623700330103,0.36552278063160865,0.2928387085385443,0.13837614079683663,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6377,2025-09-23 17:00:00,11950.63,20941.5,17046.89,7794.18,0.20699753348160158,0.3627288977572697,0.2952701391920074,0.13500342956912142,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6378,2025-09-23 18:00:00,12132.37,21242.0,17541.42,7826.4,0.20653588162102912,0.3616140290309231,0.2986170587102728,0.13323303063777497,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6379,2025-09-23 19:00:00,12384.64,21442.75,17837.72,7842.34,0.20811915146758936,0.360337235085691,0.2997560809612914,0.1317875324854283,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6380,2025-09-23 20:00:00,11966.58,20944.0,17139.51,7433.85,0.20817257828882293,0.3643452414709222,0.2981617126453058,0.12932046759494914,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6381,2025-09-23 21:00:00,11040.94,19672.5,15876.13,6918.79,0.20634046717185875,0.3676528303240839,0.29670373003396106,0.12930297247009626,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6382,2025-09-23 22:00:00,10079.12,18118.5,14783.83,6355.46,0.20429167534002435,0.36724026697253637,0.29965050506811225,0.12881755261932698,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6383,2025-09-23 23:00:00,9425.22,16746.5,13605.06,5895.63,0.20636572495298583,0.3666655646154867,0.2978835581481249,0.12908515228340262,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6384,2025-09-24 00:00:00,8773.35,15679.0,12733.84,5472.77,0.20566253842100227,0.3675429499453338,0.2985032921571458,0.12829121947651795,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6385,2025-09-24 01:00:00,8509.76,15203.5,12270.34,5217.03,0.20654441449074928,0.36901134764201415,0.2978192323758156,0.12662500549142086,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6386,2025-09-24 02:00:00,8367.87,14616.5,11989.92,5011.86,0.20926920946377683,0.36553906790226115,0.299851823693954,0.12533989894000797,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6387,2025-09-24 03:00:00,8444.14,14623.5,11972.39,5040.13,0.21068129468545035,0.36485632791885064,0.2987111328896891,0.12575124450600997,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6388,2025-09-24 04:00:00,8845.19,15029.75,12415.37,5232.97,0.21301761325213228,0.36195960434724805,0.2989978152014966,0.12602496719912298,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6389,2025-09-24 05:00:00,9752.03,16269.0,13661.28,5865.79,0.21410399116538342,0.3571828462658157,0.2999308423402952,0.1287823202285057,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6390,2025-09-24 06:00:00,11328.2,18745.0,16231.73,7007.62,0.21248655335376004,0.35160576637208313,0.3044635831525597,0.13144409712159708,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6391,2025-09-24 07:00:00,12189.47,20821.5,17902.45,7864.23,0.20738273816663308,0.3542417908848006,0.30457920655215037,0.13379626439641598,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6392,2025-09-24 08:00:00,12544.32,21994.5,18754.25,8320.16,0.2035978311800891,0.3569769025256426,0.30438673642008385,0.1350385298741845,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6393,2025-09-24 09:00:00,12519.72,22348.0,18878.82,8518.0,0.20107303450728134,0.3589201815351081,0.3032033963472628,0.13680338761034772,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6394,2025-09-24 10:00:00,12403.21,22449.5,18861.88,8756.33,0.19854373843061698,0.3593592026498089,0.30193056225200465,0.1401664966675695,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6395,2025-09-24 11:00:00,12109.19,22421.5,18872.65,8875.66,0.1944345606063039,0.3600170201833684,0.30303392796929945,0.14251449124102827,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6396,2025-09-24 12:00:00,11908.12,22422.25,18456.77,8976.43,0.19280167904802137,0.36303358112233475,0.29882939085289273,0.14533534897675118,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6397,2025-09-24 13:00:00,11600.41,21502.5,18168.83,8944.3,0.192646510796791,0.3570892406740795,0.30172741349314897,0.14853683503598042,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6398,2025-09-24 14:00:00,11459.99,21340.75,17821.15,8739.09,0.19305594348341285,0.3595080472054202,0.3002165732439054,0.1472194360672617,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6399,2025-09-24 15:00:00,11658.23,21417.75,17785.58,8547.2,0.19623755823215297,0.36051501495739013,0.2993763882632797,0.14387103854717725,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6400,2025-09-24 16:00:00,11752.24,21069.75,17817.96,8375.21,0.19913933978997939,0.3570226701071386,0.30192174349777245,0.1419162466051096,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6401,2025-09-24 17:00:00,12199.49,21423.75,18259.62,8262.66,0.20283289594969,0.35619859966295075,0.3035906913765148,0.13737781301084434,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6402,2025-09-24 18:00:00,12976.5,21634.5,18530.94,8194.7,0.21156196361587462,0.3527173969751196,0.30211860317095945,0.1336020362380463,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6403,2025-09-24 19:00:00,13281.42,21863.5,18636.0,8172.81,0.2143764386744753,0.3529004629745457,0.3008051331211212,0.13191796522985785,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6404,2025-09-24 20:00:00,13302.49,21176.75,17832.65,7751.46,0.22147432669006972,0.35257357440102827,0.2968973592049062,0.12905473970399586,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6405,2025-09-24 21:00:00,12736.74,19689.75,16586.06,7241.12,0.22641616093669975,0.35001716332463284,0.2948440519525215,0.12872262378614585,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6406,2025-09-24 22:00:00,11622.48,18166.0,15455.14,6643.56,0.223995214232109,0.3501057486646991,0.2978604734348639,0.1280385636683281,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6407,2025-09-24 23:00:00,10908.01,16756.75,14305.68,6129.23,0.2267793105441264,0.34837557097585076,0.2974174251091536,0.1274276933708693,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6408,2025-09-25 00:00:00,10572.47,15926.25,13447.75,5714.46,0.23154302814244035,0.3487938156318761,0.29451327425875906,0.12514988196692445,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6409,2025-09-25 01:00:00,10162.57,15432.5,12946.34,5339.9,0.23159222001348634,0.35168731289015753,0.2950308457062927,0.12168962139006331,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6410,2025-09-25 02:00:00,9880.49,15332.75,12554.55,5178.33,0.23006711665687146,0.3570229394413279,0.2923325785891718,0.12057736531262896,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6411,2025-09-25 03:00:00,10011.11,15372.75,12473.25,5116.78,0.2329579658718352,0.35772302670295847,0.29025182500350794,0.11906718242169838,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6412,2025-09-25 04:00:00,10465.49,16032.75,12948.43,5329.33,0.23372989994639984,0.35806570484187955,0.289182374486332,0.1190220207253886,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6413,2025-09-25 05:00:00,11161.32,17021.0,14179.47,5909.31,0.2312215797858346,0.35261263986111774,0.2937465688579709,0.12241921149507677,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6414,2025-09-25 06:00:00,12406.18,19994.5,16856.94,7100.37,0.22013169738665272,0.35477666964347027,0.29910470547299506,0.12598692749688198,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6415,2025-09-25 07:00:00,13620.35,21821.75,18414.56,7948.52,0.22037554133812082,0.3530731566512709,0.2979452531325044,0.12860604887810373,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6416,2025-09-25 08:00:00,13866.25,22800.75,19141.78,8420.89,0.21588543114109104,0.35498781170758004,0.2980208367877338,0.1311059203635952,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6417,2025-09-25 09:00:00,13780.97,22976.0,19194.46,8559.37,0.21362268023338726,0.35615741860277655,0.29753870669717314,0.13268119446666296,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6418,2025-09-25 10:00:00,13748.22,23149.5,19316.5,8801.76,0.21145909051897702,0.3560586182043245,0.2971038812304298,0.13537841004626863,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6419,2025-09-25 11:00:00,13569.23,22868.0,19328.2,8971.04,0.20960719668526875,0.3532475589107655,0.29856740721265773,0.13857783719130812,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6420,2025-09-25 12:00:00,13648.75,22664.25,19023.96,8873.98,0.21256113054878187,0.3529655538448744,0.29627287811080166,0.13820043749554203,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6421,2025-09-25 13:00:00,13349.18,22833.75,18695.59,8805.98,0.20961427034835792,0.3585448578539519,0.2935657813125643,0.1382750904851259,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6422,2025-09-25 14:00:00,13077.76,22512.0,18129.76,8509.22,0.21015627184480995,0.3617621054194573,0.2913406249266817,0.1367409978090509,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6423,2025-09-25 15:00:00,13154.07,22066.75,17840.79,8289.52,0.21440631981839614,0.3596796016634086,0.2907980668000736,0.13511601171812157,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6424,2025-09-25 16:00:00,13553.36,22232.25,17828.37,8059.27,0.21976075527072111,0.36048448881808565,0.2890778416898736,0.13067691422131963,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6425,2025-09-25 17:00:00,14022.26,22112.5,18210.25,7990.31,0.2249488732872471,0.3547346833223925,0.2921337373418473,0.12818270604851312,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6426,2025-09-25 18:00:00,14193.84,21803.0,18598.21,7950.28,0.2269368472434313,0.3485951708944537,0.2973556938623555,0.12711228799975954,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6427,2025-09-25 19:00:00,14583.5,22065.75,18803.78,8072.7,0.2295683969314481,0.34735138029897494,0.2960025803717643,0.12707764239781266,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6428,2025-09-25 20:00:00,14013.2,21199.0,17856.7,7673.02,0.2307006429826387,0.34900115109960306,0.29397654865042133,0.12632165726733696,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6429,2025-09-25 21:00:00,13436.73,19972.0,16673.81,7187.86,0.23461910515728895,0.3487316309996089,0.29114184639883783,0.1255074174442644,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6430,2025-09-25 22:00:00,12561.18,18640.25,15569.25,6647.87,0.23514640513454596,0.34894713540521033,0.29145774267553126,0.12444871678471242,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6431,2025-09-25 23:00:00,12005.47,17114.75,14363.27,6125.61,0.24200136668474126,0.3449921486178947,0.2895289372312741,0.12347754746608987,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6432,2025-09-26 00:00:00,11380.58,15782.75,13425.87,5678.77,0.24597102487963055,0.34111611121041185,0.2901763358107131,0.12273652809924447,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6433,2025-09-26 01:00:00,10929.69,15141.75,12840.15,5281.96,0.24731414425860787,0.3426235276414771,0.2905435295422069,0.11951879855770807,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6434,2025-09-26 02:00:00,10547.32,15112.5,12518.78,5029.54,0.24410493022842455,0.3497604849456607,0.28973198105727305,0.11640260376864174,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6435,2025-09-26 03:00:00,10477.13,15127.0,12579.04,5086.79,0.24213403478995588,0.34959588592178037,0.29071069166692093,0.11755938762134284,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6436,2025-09-26 04:00:00,10574.07,15488.25,12955.46,5310.46,0.2385402623699926,0.34939916405433646,0.29226199822054744,0.11979857535512352,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
6437,2025-09-26 05:00:00,11248.2,17186.25,14108.14,5712.62,0.23309814629342615,0.3561532526746853,0.29236511456483144,0.11838348646705714,load_50Hertz_hourly.csv;load_Amprion_hourly.csv;load_TenneT_hourly.csv;load_TransnetBW_hourly.csv,built_from_separate_smard_control_area_files
