Time Period,Month,Day,Hours,BGE,APS,PEPCO,DPL,DPL_MD,APS_MD,NI
1,1,3,6,0.5605142873,0.6826760358,0.5510413634000001,0.5273202902,0.5273202902,0.6826760358,5220.195783
1,1,3,7,0.6172671296000001,0.7339063171000001,0.6099475063,0.5867057185000001,0.5867057185000001,0.7339063171000001,4421.7018076
1,1,3,8,0.6587722603,0.7763337274000001,0.6560445386000001,0.6310627983,0.6310627983,0.7763337274000001,4812.649096200001
1,1,3,9,0.6950792530000001,0.7987264109000001,0.6935342854000001,0.6683613255,0.6683613255,0.7987264109000001,5479.275602900001
1,1,3,10,0.7237932636000001,0.8132304774000001,0.7167535485000001,0.7062218438000001,0.7062218438000001,0.8132304774000001,5883.674699100001
1,1,3,11,0.7412902233,0.8263040742000001,0.7353554428000001,0.7352870140000001,0.7352870140000001,0.8263040742000001,6014.3825302000005
1,1,3,12,0.7586012643000001,0.8283961235000001,0.7489046048,0.7549472678000001,0.7549472678000001,0.8283961235000001,6516.174699100001
1,1,3,13,0.7641830493,0.8262680294000001,0.7575870280000001,0.7646638615000001,0.7646638615000001,0.8262680294000001,7519.4277103
1,1,3,14,0.7483018301000001,0.8105913651000001,0.7446820887000001,0.7688443345,0.7688443345,0.8105913651000001,8342.936747200001
1,1,3,15,0.7369030779000001,0.7967844522,0.7382337578000001,0.7708314449000001,0.7708314449000001,0.7967844522,8441.506024600001
1,1,3,16,0.7413718796000001,0.7814818330000001,0.7286522969000001,0.7719321819,0.7719321819,0.7814818330000001,8420.301204700001
1,1,3,17,0.7490333587000001,0.8060303856000001,0.731453514,0.7903370772,0.7903370772,0.8060303856000001,8678.5692774
1,1,3,18,0.8111233559000001,0.8564768861000001,0.7790916287000001,0.8309264601000002,0.8309264601000002,0.8564768861000001,9541.158132
1,1,3,19,0.8154377880000001,0.8662354899000001,0.7736695252000001,0.8298581610000001,0.8298581610000001,0.8662354899000001,10263.9608434
1,1,3,20,0.8016519511,0.8653068193000001,0.7586483190000001,0.8154674935,0.8154674935,0.8653068193000001,10308.5240962
1,1,3,21,0.7831734339,0.8552652889000001,0.7396169429,0.8004167083,0.8004167083,0.8552652889000001,9881.1144575
1,1,3,22,0.7568363847000001,0.8297964565,0.7088871856000001,0.7725333693,0.7725333693,0.8297964565,9381.790662200001
1,1,3,23,0.7208479168,0.7942397672000001,0.6907592032000001,0.7404106281,0.7404106281,0.7942397672000001,9558.900602900001
1,1,3,24,0.6937897989000001,0.7729928525,0.6613028642000001,0.712989805,0.712989805,0.7729928525,9467.4548188
1,1,4,1,0.6767637107000001,0.7575289161000001,0.6398230905000001,0.6999485658000001,0.6999485658000001,0.7575289161000001,9242.650602900001
1,1,4,2,0.6714678894,0.7509289502000001,0.6254154005000001,0.6933500948000001,0.6933500948000001,0.7509289502000001,9035.572289700001
1,1,4,3,0.6698970267000001,0.7511339946000001,0.6100304848000001,0.6936604202000001,0.6936604202000001,0.7511339946000001,8519.864457500002
1,1,4,4,0.6774429387,0.7602821919,0.5848367360000001,0.7026082283000001,0.7026082283000001,0.7602821919,7796.5813255
1,1,4,5,0.6998223782,0.7785951305000001,0.6328392136,0.7197553319,0.7197553319,0.7785951305000001,8075.391566
1,1,4,6,0.7407096917,0.8171541048000001,0.6717445966000001,0.7537624633,0.7537624633,0.8171541048000001,8735.722891500001
1,1,4,7,0.7969066325000002,0.8634082336000001,0.7318675331000001,0.8072152143000001,0.8072152143000001,0.8634082336000001,9285.225903800001
1,1,4,8,0.8293488071000001,0.8958023855,0.7906952713000001,0.8354180692000001,0.8354180692000001,0.8958023855,9767.469879200002
1,1,4,9,0.8279697679000001,0.8846503017,0.8048076388000001,0.823214007,0.823214007,0.8846503017,9768.463855700002
1,1,4,10,0.7871295256000002,0.8487297313000001,0.816758657,0.7802147364,0.7802147364,0.8487297313000001,9724.7289161
1,1,4,11,0.7429801962000001,0.8147611648,0.7628921784000001,0.7429321581,0.7429321581,0.8147611648,9026.957831100002
1,1,4,12,0.7187660304,0.7883363631,0.7419083133000001,0.7118333827000001,0.7118333827000001,0.7883363631,8582.8162651
1,1,4,13,0.6964178023,0.7710087033000002,0.7229934547000001,0.6899697640000001,0.6899697640000001,0.7710087033000002,8439.8493971
1,1,4,14,0.6814741054000001,0.7525888095000001,0.7086589411,0.6617639358,0.6617639358,0.7525888095000001,7992.394578300001
1,1,4,15,0.6736682117,0.7395269123000001,0.6973752324,0.6474938294,0.6474938294,0.7395269123000001,8485.7379519
1,1,4,16,0.6819778757,0.7487832462,0.6944028322000001,0.6566878978000001,0.6566878978000001,0.7487832462,8889.4578311
1,1,4,17,0.7206959089000001,0.7707692674,0.7240218601000001,0.7072766261000001,0.7072766261000001,0.7707692674,9537.861446300001
1,1,4,18,0.7876181104000001,0.8214143124000001,0.773566728,0.7864934209000001,0.7864934209000001,0.8214143124000001,10065.0
1,1,4,19,0.8001767477000001,0.8352337532,0.7729930681,0.8071600702000001,0.8071600702000001,0.8352337532,10092.9969877
1,1,4,20,0.7964560076000001,0.8426314457,0.7570029137000001,0.8103798318000001,0.8103798318000001,0.8426314457,9722.4096387
1,1,4,21,0.7817395641000001,0.8382352099000001,0.7322360342,0.8007770419,0.8007770419,0.8382352099000001,9835.8885537
1,1,4,22,0.7556672211,0.8137455128000001,0.7091910023,0.7742966561000001,0.7742966561000001,0.8137455128000001,9513.6746991
1,1,4,23,0.7174295062,0.7873252013,0.6797854096,0.7420095617000001,0.7420095617000001,0.7873252013,9127.0180727
1,1,4,24,0.6860714652000001,0.7545945869,0.6522136093,0.7151585683,0.7151585683,0.7545945869,8979.2469877
