Start date;End date;Biomass [MWh] Calculated resolutions;Hydropower [MWh] Calculated resolutions;Wind offshore [MWh] Calculated resolutions;Wind onshore [MWh] Calculated resolutions;Photovoltaics [MWh] Calculated resolutions;Other renewable [MWh] Calculated resolutions;Nuclear [MWh] Calculated resolutions;Lignite [MWh] Calculated resolutions;Hard coal [MWh] Calculated resolutions;Fossil gas [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Other conventional [MWh] Calculated resolutions
Oct 25, 2025 8:00 AM;Oct 25, 2025 9:00 AM;4,330.19;1,358.73;6,673.33;37,838.16;1,197.25;110.34;-;2,227.32;643.81;2,332.33;1,050.54;1,743.33
Oct 25, 2025 9:00 AM;Oct 25, 2025 10:00 AM;4,343.40;1,365.58;6,631.14;37,927.71;5,317.45;111.96;-;2,204.50;665.94;2,356.69;2,088.48;1,751.42
Oct 25, 2025 10:00 AM;Oct 25, 2025 11:00 AM;4,179.26;1,347.77;6,480.94;38,147.78;8,907.07;111.57;-;2,211.25;650.47;2,325.65;1,199.94;1,745.80
Oct 25, 2025 11:00 AM;Oct 25, 2025 12:00 PM;4,032.00;1,354.24;6,307.29;38,404.01;11,079.82;110.71;-;2,210.99;651.18;2,494.95;944.05;1,695.93
Oct 25, 2025 12:00 PM;Oct 25, 2025 1:00 PM;3,873.44;1,316.16;5,916.90;39,022.85;11,205.58;110.40;-;2,288.90;647.19;2,893.46;272.71;1,715.77
Oct 25, 2025 1:00 PM;Oct 25, 2025 2:00 PM;3,816.64;1,346.57;6,365.03;38,640.80;10,647.59;110.10;-;2,290.33;637.32;2,640.99;142.64;1,745.42
Oct 25, 2025 2:00 PM;Oct 25, 2025 3:00 PM;3,863.91;1,359.23;6,010.97;37,438.51;10,191.30;109.70;-;2,274.38;650.21;2,665.79;246.36;1,734.24
Oct 25, 2025 3:00 PM;Oct 25, 2025 4:00 PM;3,913.86;1,392.53;6,903.70;36,942.42;7,820.98;108.65;-;2,214.72;659.60;2,666.64;141.51;1,719.78
Oct 25, 2025 4:00 PM;Oct 25, 2025 5:00 PM;4,168.19;1,379.01;7,071.29;36,625.57;4,503.96;109.16;-;2,211.05;642.61;2,497.55;1,061.80;1,739.18
Oct 25, 2025 5:00 PM;Oct 25, 2025 6:00 PM;4,490.06;1,411.10;7,903.82;36,698.53;1,095.61;109.61;-;2,253.87;653.21;2,562.96;2,666.21;1,774.68
Oct 25, 2025 6:00 PM;Oct 25, 2025 7:00 PM;4,717.23;1,442.61;7,771.46;36,423.10;67.32;109.53;-;2,538.95;670.15;2,705.75;4,774.19;1,825.20
Oct 25, 2025 7:00 PM;Oct 25, 2025 8:00 PM;4,668.04;1,686.50;6,865.37;35,460.32;111.48;109.64;-;3,399.05;671.78;3,224.54;4,876.88;1,854.96
Oct 25, 2025 8:00 PM;Oct 25, 2025 9:00 PM;4,515.48;1,569.09;7,328.49;35,043.81;35.35;109.73;-;2,857.09;648.99;2,844.81;4,367.19;1,828.29
Oct 25, 2025 9:00 PM;Oct 25, 2025 10:00 PM;4,490.72;1,471.54;7,442.62;34,167.10;19.00;109.80;-;2,942.89;639.61;2,609.45;3,532.80;1,829.50
Oct 25, 2025 10:00 PM;Oct 25, 2025 11:00 PM;4,356.70;1,559.77;7,111.91;31,757.64;20.37;110.18;-;3,356.21;637.48;2,635.61;3,713.99;1,840.87
Oct 25, 2025 11:00 PM;Oct 26, 2025 12:00 AM;4,195.71;1,397.75;6,421.23;31,459.63;15.93;110.39;-;3,403.02;633.80;2,749.22;2,366.55;1,822.33
Oct 26, 2025 12:00 AM;Oct 26, 2025 1:00 AM;4,015.69;1,372.60;6,400.31;31,214.49;19.44;110.49;-;3,364.75;542.08;2,383.81;2,253.02;1,282.21
Oct 26, 2025 1:00 AM;Oct 26, 2025 2:00 AM;3,955.62;1,362.28;6,166.94;31,314.30;18.33;110.96;-;3,583.80;534.20;2,437.36;1,427.75;1,299.81
Oct 26, 2025 2:00 AM;Oct 26, 2025 3:00 AM;3,907.16;1,349.39;6,132.95;31,102.28;14.96;109.85;-;3,513.10;499.91;2,474.06;123.34;1,302.33
Oct 26, 2025 2:00 AM;Oct 26, 2025 3:00 AM;3,833.50;1,356.50;6,168.82;31,842.22;15.28;109.48;-;3,358.28;515.72;2,450.09;306.73;1,292.92
Oct 26, 2025 3:00 AM;Oct 26, 2025 4:00 AM;3,819.03;1,356.16;6,211.48;32,889.07;14.34;107.99;-;3,191.25;512.09;2,293.30;52.98;1,297.23
Oct 26, 2025 4:00 AM;Oct 26, 2025 5:00 AM;3,831.92;1,369.43;6,523.38;34,424.63;15.50;107.88;-;3,004.58;498.07;2,443.76;109.78;1,291.11
Oct 26, 2025 5:00 AM;Oct 26, 2025 6:00 AM;3,872.99;1,390.04;6,291.74;36,126.06;15.69;107.69;-;3,028.39;512.45;2,821.73;28.21;1,292.70
Oct 26, 2025 6:00 AM;Oct 26, 2025 7:00 AM;3,997.37;1,402.74;6,556.32;39,024.92;20.20;107.48;-;3,054.78;518.96;2,642.62;3.62;1,297.75
Oct 26, 2025 7:00 AM;Oct 26, 2025 8:00 AM;4,096.33;1,475.73;6,749.14;38,793.05;1,359.37;106.32;-;2,835.91;523.40;2,467.78;148.16;1,285.35
Oct 26, 2025 8:00 AM;Oct 26, 2025 9:00 AM;4,063.05;1,427.40;6,705.02;37,608.25;6,702.11;105.38;-;2,576.45;520.29;2,262.75;258.93;1,287.13
Oct 26, 2025 9:00 AM;Oct 26, 2025 10:00 AM;3,987.92;1,464.11;6,169.56;37,145.84;12,047.44;106.19;-;2,548.73;539.52;1,964.27;186.16;1,284.67
Oct 26, 2025 10:00 AM;Oct 26, 2025 11:00 AM;3,906.37;1,529.92;6,269.12;38,535.30;14,064.58;106.85;-;2,574.39;543.82;1,919.52;122.90;1,272.87
Oct 26, 2025 11:00 AM;Oct 26, 2025 12:00 PM;3,815.24;1,589.21;5,802.54;38,055.83;14,547.05;106.20;-;2,587.69;547.18;1,895.41;137.63;1,271.46
Oct 26, 2025 12:00 PM;Oct 26, 2025 1:00 PM;3,783.82;1,685.62;5,517.59;38,005.17;13,900.32;106.37;-;2,583.04;527.37;1,932.30;79.86;1,281.44
Oct 26, 2025 1:00 PM;Oct 26, 2025 2:00 PM;3,779.34;1,678.78;4,839.90;37,237.11;11,799.77;104.20;-;2,586.28;494.51;1,941.10;99.61;1,261.64
Oct 26, 2025 2:00 PM;Oct 26, 2025 3:00 PM;3,796.36;1,527.99;4,863.48;37,458.36;8,605.70;104.56;-;2,667.40;510.31;2,013.48;79.81;1,262.01
Oct 26, 2025 3:00 PM;Oct 26, 2025 4:00 PM;3,905.66;1,488.26;5,707.97;41,432.95;4,823.55;104.94;-;2,978.78;521.81;2,062.02;81.67;1,273.72
Oct 26, 2025 4:00 PM;Oct 26, 2025 5:00 PM;4,182.98;1,472.19;6,274.23;44,375.38;1,324.72;107.19;-;3,112.66;585.25;2,151.59;157.59;1,274.44
Oct 26, 2025 5:00 PM;Oct 26, 2025 6:00 PM;4,464.98;1,483.50;5,692.18;45,767.64;53.28;107.73;-;3,227.72;622.45;2,503.30;2,265.92;1,291.17
Oct 26, 2025 6:00 PM;Oct 26, 2025 7:00 PM;4,614.24;1,526.52;4,860.98;45,596.79;30.36;108.89;-;3,941.62;631.52;3,135.24;4,235.34;1,501.15
Oct 26, 2025 7:00 PM;Oct 26, 2025 8:00 PM;4,614.53;1,522.66;4,095.90;45,165.97;22.23;109.13;-;4,644.95;636.37;3,237.39;3,930.40;1,507.17
Oct 26, 2025 8:00 PM;Oct 26, 2025 9:00 PM;4,477.31;1,480.01;4,840.98;45,152.27;18.89;109.24;-;4,420.62;621.44;3,003.53;1,448.05;1,341.39
Oct 26, 2025 9:00 PM;Oct 26, 2025 10:00 PM;4,299.14;1,484.07;5,138.35;44,254.77;17.78;109.12;-;3,806.13;612.44;2,736.58;740.36;1,332.77
Oct 26, 2025 10:00 PM;Oct 26, 2025 11:00 PM;4,159.33;1,495.42;6,143.38;41,983.56;15.59;109.23;-;3,264.56;586.71;2,383.36;443.25;1,311.97
Oct 26, 2025 11:00 PM;Oct 27, 2025 12:00 AM;3,995.29;1,451.33;5,105.68;41,084.85;16.14;110.44;-;3,142.06;578.02;2,166.43;200.24;1,313.19
Oct 27, 2025 12:00 AM;Oct 27, 2025 1:00 AM;3,853.14;1,418.56;3,999.59;38,597.78;16.58;110.42;-;3,095.37;603.51;2,308.71;175.94;1,554.69
Oct 27, 2025 1:00 AM;Oct 27, 2025 2:00 AM;3,805.88;1,405.97;4,350.51;37,895.85;16.30;109.27;-;2,594.53;583.40;2,322.45;498.92;1,536.41
Oct 27, 2025 2:00 AM;Oct 27, 2025 3:00 AM;3,802.03;1,405.05;3,984.33;37,000.54;16.64;109.24;-;2,598.33;608.14;2,372.07;504.44;1,533.34
Oct 27, 2025 3:00 AM;Oct 27, 2025 4:00 AM;3,809.51;1,413.87;3,834.59;36,135.69;16.01;107.35;-;2,637.51;736.34;2,449.28;454.27;1,533.37
Oct 27, 2025 4:00 AM;Oct 27, 2025 5:00 AM;3,848.09;1,413.96;3,801.77;35,718.24;16.49;108.66;-;2,629.61;782.92;2,654.94;487.14;1,536.73
Oct 27, 2025 5:00 AM;Oct 27, 2025 6:00 AM;3,978.32;1,440.40;4,584.26;35,064.50;16.25;108.38;-;2,683.23;865.43;2,790.53;422.00;1,540.47
Oct 27, 2025 6:00 AM;Oct 27, 2025 7:00 AM;4,216.46;1,452.12;3,718.46;36,847.33;19.54;106.13;-;2,804.82;1,028.52;3,263.85;320.05;1,528.67
Oct 27, 2025 7:00 AM;Oct 27, 2025 8:00 AM;4,512.80;1,601.58;3,649.77;35,906.42;333.63;104.15;-;3,676.53;1,322.05;4,046.12;1,458.91;1,511.09
Oct 27, 2025 8:00 AM;Oct 27, 2025 9:00 AM;4,589.82;1,933.79;3,886.28;34,251.77;2,113.69;101.85;-;3,162.77;1,453.25;4,558.96;3,891.44;1,534.39
Oct 27, 2025 9:00 AM;Oct 27, 2025 10:00 AM;4,532.31;1,769.21;4,882.23;33,290.35;4,748.97;101.73;-;3,186.65;1,577.12;5,342.73;3,647.15;1,540.76
Oct 27, 2025 10:00 AM;Oct 27, 2025 11:00 AM;4,335.75;1,712.99;5,028.70;31,962.22;8,400.21;104.66;-;2,965.79;1,525.51;5,338.05;2,238.10;1,506.40
Oct 27, 2025 11:00 AM;Oct 27, 2025 12:00 PM;4,139.46;1,664.03;5,222.48;31,339.31;11,383.83;102.70;-;3,058.46;1,562.15;5,523.39;1,169.27;1,526.59
Oct 27, 2025 12:00 PM;Oct 27, 2025 1:00 PM;4,001.03;1,687.91;5,747.53;31,394.63;12,197.23;103.51;-;2,881.41;1,787.39;5,663.44;402.58;1,582.32
Oct 27, 2025 1:00 PM;Oct 27, 2025 2:00 PM;3,983.80;1,662.51;6,074.54;31,074.52;11,605.87;107.18;-;2,925.41;1,742.67;5,755.26;409.68;1,568.75
Oct 27, 2025 2:00 PM;Oct 27, 2025 3:00 PM;4,023.03;1,634.02;5,997.83;30,770.22;9,523.74;103.47;-;3,374.92;1,868.91;5,888.41;437.65;1,343.82
Oct 27, 2025 3:00 PM;Oct 27, 2025 4:00 PM;4,109.18;1,674.65;6,035.64;31,797.12;5,443.17;97.20;-;3,753.84;1,835.16;5,906.74;670.75;1,554.81
Oct 27, 2025 4:00 PM;Oct 27, 2025 5:00 PM;4,351.83;1,759.89;6,433.72;33,508.07;1,295.37;99.48;-;4,357.14;2,255.90;6,201.52;2,248.56;1,575.37
Oct 27, 2025 5:00 PM;Oct 27, 2025 6:00 PM;4,633.82;1,835.31;6,638.02;34,971.44;59.47;100.34;-;4,775.33;2,795.11;6,555.71;4,237.53;1,616.50
Oct 27, 2025 6:00 PM;Oct 27, 2025 7:00 PM;4,771.92;1,833.21;6,769.23;35,710.44;73.62;102.32;-;4,823.46;3,291.21;6,837.27;4,886.32;1,621.69
Oct 27, 2025 7:00 PM;Oct 27, 2025 8:00 PM;4,693.72;1,784.61;6,385.53;38,200.83;43.81;103.54;-;5,093.14;3,354.64;7,046.45;3,533.93;1,591.13
Oct 27, 2025 8:00 PM;Oct 27, 2025 9:00 PM;4,406.27;1,676.38;5,642.33;39,293.59;17.03;104.20;-;4,448.85;2,997.68;6,643.02;748.16;1,625.76
Oct 27, 2025 9:00 PM;Oct 27, 2025 10:00 PM;4,214.89;1,592.42;6,101.21;39,899.61;15.92;105.01;-;3,938.77;2,545.06;6,111.74;99.16;1,627.02
Oct 27, 2025 10:00 PM;Oct 27, 2025 11:00 PM;4,063.97;1,596.14;5,680.42;38,473.99;15.71;104.63;-;3,661.55;2,499.80;5,795.64;82.98;1,611.96
Oct 27, 2025 11:00 PM;Oct 28, 2025 12:00 AM;3,975.46;1,614.40;5,636.73;38,765.77;16.25;104.43;-;3,205.13;2,211.43;4,311.68;45.70;1,588.93
Oct 28, 2025 12:00 AM;Oct 28, 2025 1:00 AM;3,891.76;1,592.19;5,368.77;38,428.49;16.77;104.50;-;3,040.89;1,963.18;4,131.44;2.85;1,846.08
Oct 28, 2025 1:00 AM;Oct 28, 2025 2:00 AM;3,825.00;1,590.77;5,550.52;38,094.82;15.47;104.15;-;2,943.38;1,862.72;4,074.36;2.62;1,822.87
Oct 28, 2025 2:00 AM;Oct 28, 2025 3:00 AM;3,780.31;1,600.55;5,626.74;36,509.60;15.34;104.27;-;2,954.85;1,599.31;3,900.34;2.62;1,841.90
Oct 28, 2025 3:00 AM;Oct 28, 2025 4:00 AM;3,760.20;1,609.96;5,753.54;35,403.43;13.70;103.36;-;2,927.61;1,585.98;3,522.33;2.62;1,811.67
Oct 28, 2025 4:00 AM;Oct 28, 2025 5:00 AM;3,826.51;1,612.37;5,639.14;34,622.83;13.77;103.00;-;2,943.47;1,602.54;3,440.54;73.50;1,783.83
Oct 28, 2025 5:00 AM;Oct 28, 2025 6:00 AM;3,919.89;1,632.92;4,830.48;34,472.17;14.56;102.74;-;3,074.46;1,648.38;3,593.91;158.21;1,738.18
Oct 28, 2025 6:00 AM;Oct 28, 2025 7:00 AM;4,157.57;1,703.91;4,251.02;35,027.26;21.03;102.00;-;3,168.35;1,928.92;4,211.42;213.87;1,772.81
Oct 28, 2025 7:00 AM;Oct 28, 2025 8:00 AM;4,492.15;1,884.86;4,981.93;34,800.97;894.60;101.13;-;3,810.28;2,211.49;4,959.54;1,507.54;1,931.54
Oct 28, 2025 8:00 AM;Oct 28, 2025 9:00 AM;4,516.09;1,811.27;6,532.06;34,384.84;3,583.33;101.34;-;3,618.32;2,197.97;5,356.70;1,287.70;2,072.63
Oct 28, 2025 9:00 AM;Oct 28, 2025 10:00 AM;4,433.92;1,885.18;6,616.25;34,057.31;5,868.39;100.09;-;3,249.22;1,935.68;5,518.65;1,519.75;2,079.10
Oct 28, 2025 10:00 AM;Oct 28, 2025 11:00 AM;4,177.45;1,889.72;5,771.41;34,921.82;8,112.98;100.51;-;3,368.00;1,976.59;5,428.84;1,409.01;2,103.41
Oct 28, 2025 11:00 AM;Oct 28, 2025 12:00 PM;3,992.76;1,731.54;5,982.52;36,340.30;10,282.96;102.16;-;3,345.31;1,937.57;5,210.81;474.85;2,047.04
Oct 28, 2025 12:00 PM;Oct 28, 2025 1:00 PM;3,868.46;1,697.83;5,277.90;37,777.67;11,253.34;101.86;-;3,194.80;1,871.05;5,076.39;174.61;1,983.56
Oct 28, 2025 1:00 PM;Oct 28, 2025 2:00 PM;3,861.26;1,703.39;5,281.30;37,631.33;10,351.56;105.53;-;3,318.33;1,792.31;4,805.57;406.81;1,985.89
Oct 28, 2025 2:00 PM;Oct 28, 2025 3:00 PM;3,924.32;1,761.46;5,467.71;37,497.95;7,771.61;106.28;-;3,649.67;1,753.27;4,821.78;570.16;1,998.74
Oct 28, 2025 3:00 PM;Oct 28, 2025 4:00 PM;4,105.00;1,729.78;5,901.61;37,281.80;4,168.08;105.27;-;4,124.04;1,384.55;5,009.64;944.22;2,020.49
Oct 28, 2025 4:00 PM;Oct 28, 2025 5:00 PM;4,455.66;1,713.16;5,861.45;38,045.69;938.95;106.38;-;5,328.90;1,475.63;5,647.23;1,348.70;1,974.05
Oct 28, 2025 5:00 PM;Oct 28, 2025 6:00 PM;4,647.67;1,827.63;5,897.31;39,805.80;58.25;107.26;-;5,848.42;1,748.75;6,045.22;2,304.33;1,829.11
Oct 28, 2025 6:00 PM;Oct 28, 2025 7:00 PM;4,778.02;1,795.86;5,684.04;39,061.71;52.53;107.55;-;6,503.42;1,851.32;6,217.80;3,977.94;1,836.44
Oct 28, 2025 7:00 PM;Oct 28, 2025 8:00 PM;4,740.98;1,784.33;5,598.40;38,529.87;28.57;107.97;-;6,566.49;1,831.96;6,293.26;3,933.60;1,822.54
Oct 28, 2025 8:00 PM;Oct 28, 2025 9:00 PM;4,515.56;1,630.08;5,184.75;37,492.79;18.29;107.90;-;5,906.13;1,810.02;5,960.50;1,568.06;1,845.83
Oct 28, 2025 9:00 PM;Oct 28, 2025 10:00 PM;4,298.47;1,594.47;4,906.48;36,771.87;16.96;109.34;-;4,972.83;1,724.35;5,473.28;205.57;1,868.23
Oct 28, 2025 10:00 PM;Oct 28, 2025 11:00 PM;4,129.35;1,588.50;5,057.83;34,723.81;14.57;110.84;-;4,704.67;1,756.41;4,868.70;197.18;1,695.87
Oct 28, 2025 11:00 PM;Oct 29, 2025 12:00 AM;4,021.95;1,586.94;5,132.07;34,093.07;14.73;111.33;-;4,382.06;1,660.43;4,492.09;38.20;1,595.54
Oct 29, 2025 12:00 AM;Oct 29, 2025 1:00 AM;3,922.57;1,597.18;6,327.09;33,619.33;14.92;111.93;-;3,887.67;1,355.77;4,138.88;54.41;1,332.98
Oct 29, 2025 1:00 AM;Oct 29, 2025 2:00 AM;3,752.58;1,586.32;6,410.55;32,106.37;15.97;112.38;-;3,638.08;1,163.40;3,955.46;1.06;1,441.85
Oct 29, 2025 2:00 AM;Oct 29, 2025 3:00 AM;3,745.70;1,586.96;6,219.17;30,895.61;15.14;111.83;-;3,629.28;1,149.77;3,909.98;0.74;1,434.33
Oct 29, 2025 3:00 AM;Oct 29, 2025 4:00 AM;3,739.25;1,595.44;6,047.17;29,074.77;14.91;112.23;-;3,665.14;1,652.34;3,883.05;30.03;1,374.74
Oct 29, 2025 4:00 AM;Oct 29, 2025 5:00 AM;3,787.67;1,609.25;5,672.10;27,086.47;13.49;112.52;-;4,099.78;1,986.57;3,837.12;194.35;1,369.04
Oct 29, 2025 5:00 AM;Oct 29, 2025 6:00 AM;3,883.02;1,613.01;6,008.72;25,479.48;12.96;109.87;-;5,093.45;2,405.77;4,374.66;229.22;1,384.78
Oct 29, 2025 6:00 AM;Oct 29, 2025 7:00 AM;4,208.05;1,678.56;6,588.13;25,169.29;45.75;108.06;-;7,436.53;2,645.62;5,330.74;793.75;1,553.90
Oct 29, 2025 7:00 AM;Oct 29, 2025 8:00 AM;4,453.10;1,671.31;7,122.15;23,229.76;1,687.53;109.60;-;8,558.74;2,608.53;6,115.39;2,678.54;1,744.05
Oct 29, 2025 8:00 AM;Oct 29, 2025 9:00 AM;4,431.22;1,612.17;6,991.00;21,146.40;8,301.56;109.87;-;8,328.46;2,437.38;5,549.76;1,328.46;1,785.09
Oct 29, 2025 9:00 AM;Oct 29, 2025 10:00 AM;4,255.84;1,692.13;7,533.55;18,650.52;16,464.81;88.07;-;7,405.65;2,102.10;5,050.57;368.26;1,767.34
Oct 29, 2025 10:00 AM;Oct 29, 2025 11:00 AM;3,962.82;1,723.51;7,246.48;17,760.43;22,327.62;86.52;-;6,510.01;1,794.76;4,808.73;307.48;1,766.11
Oct 29, 2025 11:00 AM;Oct 29, 2025 12:00 PM;3,857.79;1,680.32;6,947.18;17,177.24;24,209.85;85.26;-;6,495.48;1,671.70;4,678.84;566.55;1,770.30
Oct 29, 2025 12:00 PM;Oct 29, 2025 1:00 PM;3,844.01;1,678.49;6,612.39;16,774.83;22,626.50;84.39;-;7,034.40;1,754.68;4,847.22;399.56;1,765.11
Oct 29, 2025 1:00 PM;Oct 29, 2025 2:00 PM;3,876.22;1,639.76;6,271.63;16,621.03;17,818.25;95.67;-;7,504.65;2,295.74;5,156.65;713.15;1,797.03
Oct 29, 2025 2:00 PM;Oct 29, 2025 3:00 PM;3,990.75;1,691.46;6,239.04;15,861.29;12,335.83;107.44;-;8,793.02;2,775.22;5,934.45;1,340.85;1,792.27
Oct 29, 2025 3:00 PM;Oct 29, 2025 4:00 PM;4,201.02;1,812.76;5,787.88;15,890.67;5,401.20;107.12;-;9,644.86;3,210.88;7,396.17;2,645.58;1,823.41
Oct 29, 2025 4:00 PM;Oct 29, 2025 5:00 PM;4,518.98;1,949.21;5,318.39;17,286.87;1,013.96;107.00;-;9,873.18;3,416.10;8,069.66;3,879.76;1,930.05
Oct 29, 2025 5:00 PM;Oct 29, 2025 6:00 PM;4,683.25;1,975.11;4,998.12;19,893.78;118.61;106.58;-;9,726.66;3,499.35;8,466.55;4,436.75;1,744.58
Oct 29, 2025 6:00 PM;Oct 29, 2025 7:00 PM;4,684.07;1,747.47;5,272.75;23,070.50;65.70;107.39;-;9,503.67;3,525.03;8,473.28;3,665.77;1,521.24
Oct 29, 2025 7:00 PM;Oct 29, 2025 8:00 PM;4,623.01;1,674.22;5,697.76;23,501.22;37.82;107.73;-;9,498.73;2,966.29;8,523.18;2,411.33;1,783.39
Oct 29, 2025 8:00 PM;Oct 29, 2025 9:00 PM;4,499.94;1,682.46;5,581.08;23,177.92;36.95;107.71;-;9,659.13;2,226.92;8,011.46;2,376.78;1,776.89
Oct 29, 2025 9:00 PM;Oct 29, 2025 10:00 PM;4,302.59;1,529.62;4,571.49;22,805.40;20.25;108.58;-;9,458.82;2,100.46;7,404.92;388.82;1,797.28
Oct 29, 2025 10:00 PM;Oct 29, 2025 11:00 PM;4,114.58;1,522.12;3,230.67;21,987.91;18.25;108.38;-;9,001.05;2,009.77;6,491.90;465.23;1,774.99
Oct 29, 2025 11:00 PM;Oct 30, 2025 12:00 AM;4,117.21;1,529.43;3,141.75;22,670.22;16.25;108.01;-;8,623.51;1,685.20;4,926.16;164.94;1,765.66
Oct 30, 2025 12:00 AM;Oct 30, 2025 1:00 AM;4,052.96;1,604.47;2,484.88;23,987.16;16.06;107.31;-;7,871.23;1,578.04;4,143.81;148.86;1,465.00
Oct 30, 2025 1:00 AM;Oct 30, 2025 2:00 AM;3,993.57;1,561.21;2,604.92;25,211.87;15.29;106.49;-;6,336.84;1,577.02;3,931.98;76.67;1,439.24
Oct 30, 2025 2:00 AM;Oct 30, 2025 3:00 AM;3,953.72;1,501.24;3,694.86;26,335.65;14.70;106.76;-;5,677.43;1,547.27;3,704.85;13.95;1,436.84
Oct 30, 2025 3:00 AM;Oct 30, 2025 4:00 AM;3,906.37;1,524.70;4,536.20;28,993.97;15.33;106.76;-;5,631.41;1,532.29;3,573.08;14.05;1,390.68
Oct 30, 2025 4:00 AM;Oct 30, 2025 5:00 AM;3,817.87;1,484.57;4,711.48;31,638.58;15.81;106.95;-;5,608.17;1,552.32;3,448.03;0.95;1,347.90
Oct 30, 2025 5:00 AM;Oct 30, 2025 6:00 AM;3,860.86;1,504.90;5,538.09;34,930.27;15.75;107.02;-;5,577.41;1,581.03;3,869.52;8.84;1,356.12
Oct 30, 2025 6:00 AM;Oct 30, 2025 7:00 AM;4,130.80;1,575.04;5,068.18;38,672.49;19.21;105.33;-;5,887.82;1,911.43;4,525.20;49.00;1,533.91
Oct 30, 2025 7:00 AM;Oct 30, 2025 8:00 AM;4,455.14;1,710.57;4,631.52;42,082.66;447.07;102.57;-;6,929.28;2,424.65;5,088.43;577.81;1,837.38
Oct 30, 2025 8:00 AM;Oct 30, 2025 9:00 AM;4,470.12;1,684.30;4,480.43;39,342.19;4,607.85;101.30;-;7,259.39;2,830.46;5,074.94;1,262.02;1,892.85
Oct 30, 2025 9:00 AM;Oct 30, 2025 10:00 AM;4,292.22;1,596.74;3,667.17;38,377.90;12,544.64;101.31;-;6,963.96;2,752.20;5,097.94;1,020.63;1,887.78
Oct 30, 2025 10:00 AM;Oct 30, 2025 11:00 AM;3,886.72;1,543.08;3,047.39;37,770.34;18,998.25;99.51;-;6,047.49;2,672.83;3,919.15;146.28;1,763.17
Oct 30, 2025 11:00 AM;Oct 30, 2025 12:00 PM;3,822.62;1,606.10;3,471.95;36,656.18;23,368.74;101.74;-;5,669.07;2,398.20;3,519.42;44.00;1,767.96
Oct 30, 2025 12:00 PM;Oct 30, 2025 1:00 PM;3,863.28;1,636.67;3,766.18;34,320.73;24,611.93;100.47;-;5,386.44;2,240.78;3,476.46;1.15;1,733.78
Oct 30, 2025 1:00 PM;Oct 30, 2025 2:00 PM;3,876.62;1,619.42;3,725.72;33,227.79;22,742.97;102.86;-;5,338.15;1,951.51;3,409.88;0.67;1,784.04
Oct 30, 2025 2:00 PM;Oct 30, 2025 3:00 PM;3,978.03;1,577.14;4,003.84;32,456.72;18,015.69;107.25;-;5,661.59;1,610.95;3,747.85;61.39;1,764.87
Oct 30, 2025 3:00 PM;Oct 30, 2025 4:00 PM;4,175.96;1,589.24;4,695.75;28,685.18;9,612.66;107.63;-;7,300.15;1,901.68;4,929.27;485.89;1,805.90
Oct 30, 2025 4:00 PM;Oct 30, 2025 5:00 PM;4,545.80;1,742.66;4,934.59;25,168.46;1,640.13;109.18;-;8,606.36;2,906.14;6,930.73;2,114.63;1,781.52
Oct 30, 2025 5:00 PM;Oct 30, 2025 6:00 PM;4,781.36;1,799.54;4,316.99;23,537.43;52.64;111.03;-;9,174.94;3,415.21;8,619.83;2,898.64;1,659.38
Oct 30, 2025 6:00 PM;Oct 30, 2025 7:00 PM;4,864.78;1,726.73;4,152.57;22,071.88;50.67;111.28;-;9,305.66;3,524.52;8,853.31;2,834.80;1,499.96
Oct 30, 2025 7:00 PM;Oct 30, 2025 8:00 PM;4,817.82;1,667.08;3,823.28;20,024.27;43.90;109.70;-;9,159.14;3,169.20;8,753.53;2,299.80;1,477.37
Oct 30, 2025 8:00 PM;Oct 30, 2025 9:00 PM;4,680.39;1,674.12;3,271.07;18,384.62;16.32;109.93;-;8,927.01;2,986.54;8,661.75;1,493.46;1,502.06
Oct 30, 2025 9:00 PM;Oct 30, 2025 10:00 PM;4,528.22;1,642.38;3,117.14;16,615.36;14.45;109.81;-;8,936.80;2,688.51;7,857.15;1,853.63;1,519.18
