Month,Day,Period,PEPCO,BGE,DPL_MD,APS,DPL,APS_MD,NI
12,1,9,0.425563288,0.399681126,0.434021957,0.569803671,0.434021957,0.569803671,-3746.5
12,1,10,0.385026276,0.354482553,0.399134284,0.536954157,0.399134284,0.536954157,-3407.2
12,1,11,0.361618934,0.315876241,0.354203185,0.506402714,0.354203185,0.506402714,-2878.1
12,1,12,0.329370452,0.292121031,0.315965828,0.472194318,0.315965828,0.472194318,-2685.3
12,1,13,0.32469249,0.281198294,0.296332747,0.447807392,0.296332747,0.447807392,-2564.1
12,1,14,0.320008684,0.274929014,0.290472031,0.430902354,0.290472031,0.430902354,-2466.8
12,1,15,0.308113276,0.281973217,0.313158843,0.411959081,0.313158843,0.411959081,-2637.1
12,1,16,0.347313201,0.309412019,0.352977194,0.422602451,0.352977194,0.422602451,-2681.8
12,1,17,0.398057348,0.380251777,0.417263699,0.476249415,0.417263699,0.476249415,-2999.3
12,1,18,0.435334978,0.449832373,0.485216578,0.554117971,0.485216578,0.554117971,-3381.2
12,1,19,0.427187905,0.461139226,0.503757234,0.581330411,0.503757234,0.581330411,-3761
12,1,20,0.407991714,0.454292733,0.505116088,0.587799454,0.505116088,0.587799454,-3958.5
12,1,21,0.383949041,0.442131366,0.462649624,0.586511757,0.462649624,0.586511757,-3970.1
12,1,22,0.357799254,0.418850014,0.449675137,0.554295316,0.449675137,0.554295316,-3984.9
12,1,23,0.319043078,0.376562649,0.41707495,0.517709539,0.41707495,0.517709539,-3881.6
12,1,24,0.277913786,0.337596444,0.38521113,0.479137989,0.38521113,0.479137989,-3837.9
12,2,1,0.252738216,0.315236048,0.388315123,0.455746422,0.388315123,0.455746422,-3642.2
12,2,2,0.233514656,0.310174945,0.388468724,0.448405491,0.388468724,0.448405491,-3659.8
12,2,3,0.238913748,0.315709445,0.393681998,0.452846543,0.393681998,0.452846543,-3620.7
12,2,4,0.253129994,0.330745337,0.407615697,0.463541491,0.407615697,0.463541491,-3681.4
12,2,5,0.282274698,0.366569173,0.438730846,0.489557027,0.438730846,0.489557027,-3692
12,2,6,0.357798639,0.434749879,0.494220654,0.545585965,0.494220654,0.545585965,-3941.5
12,2,7,0.461533352,0.524660017,0.579068521,0.623782186,0.579068521,0.623782186,-4216.2
12,2,8,0.51568326,0.55635201,0.606524326,0.656792971,0.606524326,0.656792971,-4682
12,2,9,0.492456739,0.50778429,0.532027086,0.627705863,0.532027086,0.627705863,-4886.69
12,2,10,0.433009835,0.425139597,0.441210596,0.562256426,0.441210596,0.562256426,-4478.99
12,2,11,0.370538492,0.353100658,0.360270224,0.50469603,0.360270224,0.50469603,-3726.3
12,2,12,0.341086578,0.311676573,0.30929212,0.469994812,0.30929212,0.469994812,-3465.3
12,2,13,0.323825904,0.295704499,0.284229951,0.438206367,0.284229951,0.438206367,-3210.1
12,2,14,0.308743995,0.293005767,0.275878589,0.412534747,0.275878589,0.412534747,-3123.2
12,2,15,0.336713058,0.301527836,0.271034729,0.379355449,0.271034729,0.379355449,-3151.8
12,2,16,0.334804909,0.324333022,0.299734099,0.379690886,0.299734099,0.379690886,-3330.4
12,2,17,0.378236588,0.360544665,0.357612621,0.412524149,0.357612621,0.412524149,-3533.2
12,2,18,0.410171709,0.413539755,0.407310956,0.464178274,0.407310956,0.464178274,-3714.5
12,2,19,0.385974661,0.406118126,0.407693727,0.457885694,0.407693727,0.457885694,-4032.6
12,2,20,0.358443504,0.388455711,0.403744053,0.448837196,0.403744053,0.448837196,-3999.9
12,2,21,0.337113139,0.36673966,0.389750953,0.431653952,0.389750953,0.431653952,-3941
12,2,22,0.301790093,0.333742826,0.370657758,0.400073234,0.370657758,0.400073234,-3832.8
12,2,23,0.257546567,0.286952191,0.319290908,0.351387524,0.319290908,0.351387524,-3618.5
12,2,24,0.225439543,0.239627484,0.282569169,0.30523817,0.282569169,0.30523817,-3348.1
12,3,1,0.170238846,0.202345853,0.233137964,0.270196746,0.233137964,0.270196746,-3015.6
12,3,2,0.157095838,0.172203474,0.204871276,0.240306461,0.204871276,0.240306461,-3144.2
12,3,3,0.130743704,0.150774876,0.182396061,0.228015405,0.182396061,0.228015405,-3480.5
12,3,4,0.111548436,0.140945659,0.173217295,0.217940812,0.173217295,0.217940812,-3244.39
12,3,5,0.108565819,0.141887839,0.169363578,0.218021713,0.169363578,0.218021713,-3149.59
12,3,6,0.12449617,0.153649171,0.176220763,0.230998481,0.176220763,0.230998481,-3013.2
12,3,7,0.142651721,0.176032176,0.196680896,0.257688247,0.196680896,0.257688247,-2914.6
12,3,8,0.168998319,0.212987827,0.224203132,0.290396273,0.224203132,0.290396273,-2977.4
12,3,9,0.221344634,0.24429109,0.253019548,0.315306934,0.253019548,0.315306934,-3088.4
12,3,10,0.25001084,0.271983432,0.27892072,0.331941361,0.27892072,0.331941361,-3295.79
12,3,11,0.263876823,0.281441452,0.290210524,0.336848563,0.290210524,0.336848563,-3502.4
12,3,12,0.23603169,0.277825456,0.289538127,0.32575918,0.289538127,0.32575918,-3587.7
12,3,13,0.214178544,0.244031091,0.280751974,0.30048853,0.280751974,0.30048853,-3454.6
12,3,14,0.186530223,0.206013757,0.262389171,0.27464769,0.262389171,0.27464769,-3171.1
12,3,15,0.190318536,0.200726798,0.240437322,0.262241465,0.240437322,0.262241465,-2832.1
12,3,16,0.188212654,0.205057274,0.238123826,0.266804751,0.238123826,0.266804751,-2691.29
12,3,17,0.207282147,0.234069683,0.258785713,0.294882545,0.258785713,0.294882545,-2744.7
12,3,18,0.240393832,0.275620422,0.290998561,0.352280786,0.290998561,0.352280786,-3023.39
12,3,19,0.24901725,0.26857968,0.278651129,0.363335018,0.278651129,0.363335018,-3406.9
12,3,20,0.231726132,0.264390162,0.266572936,0.361267284,0.266572936,0.361267284,-3342.49
12,3,21,0.228808402,0.258032754,0.25768907,0.352993701,0.25768907,0.352993701,-3290.9
12,3,22,0.214363978,0.244639909,0.241774735,0.342247704,0.241774735,0.342247704,-3257.6
12,3,23,0.199288527,0.223265987,0.217308338,0.318733019,0.217308338,0.318733019,-3195
12,3,24,0.169514026,0.195258509,0.197411289,0.294676054,0.197411289,0.294676054,-3396.4
12,4,1,0.147972396,0.17645182,0.184127492,0.280400108,0.184127492,0.280400108,-3256.7
12,4,2,0.128826945,0.166165355,0.182077261,0.270818161,0.182077261,0.270818161,-3172.19
12,4,3,0.132309278,0.166295239,0.185776323,0.273839037,0.185776323,0.273839037,-3099.8
12,4,4,0.126446449,0.177615242,0.198064003,0.278739174,0.198064003,0.278739174,-3146.8
12,4,5,0.13573472,0.195909314,0.217579335,0.296156111,0.217579335,0.296156111,-3221.3
12,4,6,0.163431937,0.227634067,0.247918398,0.324615444,0.247918398,0.324615444,-3398.2
12,4,7,0.189094307,0.263887236,0.287006708,0.365153691,0.287006708,0.365153691,-3534.4
12,4,8,0.227693342,0.296942206,0.324440914,0.407803654,0.324440914,0.407803654,-3691.89
12,4,9,0.226986666,0.29972076,0.322547447,0.421050856,0.322547447,0.421050856,-3750.5
12,4,10,0.220763118,0.281016272,0.294981626,0.407372655,0.294981626,0.407372655,-3656.79
12,4,11,0.220773881,0.261721652,0.266884707,0.378422443,0.266884707,0.378422443,-3392.5
12,4,12,0.201835082,0.240991153,0.242436587,0.352751705,0.242436587,0.352751705,-3191.8
12,4,13,0.211127351,0.228011262,0.223739871,0.336396544,0.223739871,0.336396544,-2989.9
12,4,14,0.203617456,0.22007794,0.224465342,0.316384607,0.224465342,0.316384607,-2878.3
12,4,15,0.221408906,0.22470648,0.234949184,0.307619437,0.234949184,0.307619437,-2856.9
12,4,16,0.221710273,0.247498517,0.259213475,0.322808429,0.259213475,0.322808429,-2951.8
12,4,17,0.275674133,0.315798265,0.333870993,0.377858082,0.333870993,0.377858082,-3105.6
12,4,18,0.346246421,0.401041566,0.42055609,0.479885877,0.42055609,0.479885877,-3641.9
12,4,19,0.371426296,0.424504248,0.439664047,0.513306111,0.439664047,0.513306111,-4594.7
12,4,20,0.370989005,0.434307396,0.4524533,0.529354451,0.4524533,0.529354451,-4918.19
12,4,21,0.371746114,0.433654976,0.454504235,0.535075251,0.454504235,0.535075251,-4990.4
12,4,22,0.357414242,0.415944805,0.437861616,0.520063604,0.437861616,0.520063604,-5020.19
12,4,23,0.324900679,0.377201227,0.407379497,0.482981472,0.407379497,0.482981472,-5016.8
12,4,24,0.280790001,0.337364821,0.382211178,0.461638915,0.382211178,0.461638915,-4777.2
12,5,1,0.261382238,0.316418156,0.373068616,0.445690199,0.373068616,0.445690199,-4463.9
12,5,2,0.247144465,0.311058527,0.376298793,0.446736431,0.376298793,0.446736431,-4379.2
12,5,3,0.245960214,0.318355347,0.385947498,0.46147994,0.385947498,0.46147994,-4327
12,5,4,0.249511123,0.337336214,0.406062119,0.486302281,0.406062119,0.486302281,-4372.3
12,5,5,0.295481055,0.371992475,0.433284535,0.516386515,0.433284535,0.516386515,-4519.39
12,5,6,0.367437173,0.438883567,0.493867057,0.575549731,0.493867057,0.575549731,-4715.6
12,5,7,0.477395434,0.527994328,0.58519461,0.667508939,0.58519461,0.667508939,-5060.2
12,5,8,0.531391276,0.560670258,0.611795947,0.707861892,0.611795947,0.707861892,-5641
12,5,9,0.508390165,0.511357837,0.538079011,0.683489626,0.538079011,0.683489626,-5735.49
12,5,10,0.445194925,0.423858287,0.430097239,0.616806014,0.430097239,0.616806014,-5127.9
12,5,11,0.393692746,0.357493884,0.344158704,0.55446489,0.344158704,0.55446489,-4051.1
12,5,12,0.366938994,0.32136068,0.306842247,0.493706979,0.306842247,0.493706979,-3241
12,5,13,0.327330071,0.300631796,0.285492497,0.453282134,0.285492497,0.453282134,-3112.9
12,5,14,0.312645475,0.273556808,0.271199577,0.412954794,0.271199577,0.412954794,-3043.8
12,5,15,0.312718972,0.268186105,0.256820191,0.399172023,0.256820191,0.399172023,-2716.2
12,5,16,0.324341919,0.296288863,0.284916759,0.399476549,0.284916759,0.399476549,-2547.6
12,5,17,0.384321752,0.364636135,0.356567998,0.446780414,0.356567998,0.446780414,-2951.3
12,5,18,0.430767722,0.441482637,0.436809611,0.527886759,0.436809611,0.527886759,-3557
12,5,19,0.415980415,0.455121639,0.456948484,0.550552341,0.456948484,0.550552341,-4039.59
12,5,20,0.413050692,0.451283709,0.4617702,0.554104546,0.4617702,0.554104546,-4147.2
12,5,21,0.388498768,0.441742175,0.453214624,0.538654129,0.453214624,0.538654129,-4121.6
12,5,22,0.357301383,0.414428874,0.425524025,0.50577388,0.425524025,0.50577388,-3962.8
12,5,23,0.316243435,0.365368378,0.375426048,0.451635507,0.375426048,0.451635507,-4239.49
12,5,24,0.265227134,0.318156483,0.325757238,0.402234587,0.325757238,0.402234587,-3978.4
12,6,1,0.222714319,0.288547714,0.29259256,0.362612919,0.29259256,0.362612919,-3608.4
12,6,2,0.206384195,0.269189421,0.268685381,0.336811292,0.268685381,0.336811292,-3375.1
12,6,3,0.192003119,0.250152724,0.253248015,0.322191077,0.253248015,0.322191077,-3534.2
12,6,4,0.182659802,0.237848323,0.241677372,0.306342869,0.241677372,0.306342869,-3417.7
12,6,5,0.193790414,0.246199212,0.245769751,0.329183323,0.245769751,0.329183323,-3356.2
12,6,6,0.251530594,0.289535111,0.280027908,0.378959248,0.280027908,0.378959248,-3419.8
12,6,7,0.34451571,0.35726526,0.337288162,0.442926862,0.337288162,0.442926862,-3316.1
12,6,8,0.403685233,0.391266102,0.353968742,0.496639182,0.353968742,0.496639182,-3615.9
12,6,9,0.413912049,0.387749998,0.346156563,0.50078984,0.346156563,0.50078984,-3279.9
12,6,10,0.419042986,0.382699277,0.337177092,0.497428228,0.337177092,0.497428228,-3251.4
12,6,11,0.410725241,0.374840471,0.332576813,0.486464612,0.332576813,0.486464612,-3318.8
12,6,12,0.406559296,0.370070742,0.324901715,0.47355267,0.324901715,0.47355267,-3207.6
12,6,13,0.393666914,0.358624777,0.318465262,0.444935422,0.318465262,0.444935422,-3010.1
12,6,14,0.37153608,0.341561952,0.308159273,0.435852302,0.308159273,0.435852302,-2908.6
12,6,15,0.380395979,0.339576084,0.301535828,0.428870831,0.301535828,0.428870831,-2770.8
12,6,16,0.371395236,0.347670204,0.306312202,0.43532168,0.306312202,0.43532168,-2739.29
12,6,17,0.3995934,0.378828356,0.336330357,0.454837968,0.336330357,0.454837968,-2564
12,6,18,0.417889179,0.409175828,0.369214195,0.498124538,0.369214195,0.498124538,-2700.4
12,6,19,0.381366198,0.401777269,0.360928562,0.492605459,0.360928562,0.492605459,-2720.6
12,6,20,0.361779151,0.383442824,0.3396941,0.473332402,0.3396941,0.473332402,-2863.7
12,6,21,0.32898667,0.355840686,0.312592595,0.439302588,0.312592595,0.439302588,-2899
12,6,22,0.287943176,0.312178808,0.271215745,0.397449442,0.271215745,0.397449442,-2761.4
12,6,23,0.237155668,0.251516624,0.215105209,0.349458982,0.215105209,0.349458982,-2683.4
12,6,24,0.179219907,0.197907179,0.166621969,0.296215108,0.166621969,0.296215108,-2684.8
12,7,1,0.144039242,0.152101172,0.132948688,0.259906124,0.132948688,0.259906124,-2549.1
12,7,2,0.112286479,0.125319635,0.114247051,0.236711332,0.114247051,0.236711332,-2263.5
12,7,3,0.091008084,0.114068381,0.105636993,0.225065537,0.105636993,0.225065537,-2194.9
12,7,4,0.095585488,0.111977545,0.104338244,0.219560766,0.104338244,0.219560766,-2140.9
12,7,5,0.113494102,0.128743458,0.115556696,0.232905473,0.115556696,0.232905473,-2163.7
12,7,6,0.162514303,0.175155976,0.15572759,0.270306615,0.15572759,0.270306615,-2290.4
12,7,7,0.247845914,0.247810885,0.223100865,0.353538984,0.223100865,0.353538984,-2550.2
12,7,8,0.313375523,0.282375097,0.248612939,0.392351647,0.248612939,0.392351647,-2731.6
12,7,9,0.316892913,0.285597518,0.252396711,0.386382846,0.252396711,0.386382846,-2738.9
12,7,10,0.334626241,0.284746465,0.253956264,0.391555183,0.253956264,0.391555183,-2607
12,7,11,0.325025224,0.282440846,0.256023718,0.364389905,0.256023718,0.364389905,-2479.1
12,7,12,0.319994846,0.280270187,0.257704184,0.360120899,0.257704184,0.360120899,-2439.6
12,7,13,0.32203984,0.271692288,0.253066647,0.353406329,0.253066647,0.353406329,-2436.39
12,7,14,0.32259245,0.267135957,0.249267762,0.343663464,0.249267762,0.343663464,-2408.7
12,7,15,0.320072956,0.266259988,0.246785552,0.333843407,0.246785552,0.333843407,-2173.9
12,7,16,0.308723699,0.267544989,0.251380558,0.331896495,0.251380558,0.331896495,-2262.4
12,7,17,0.32791005,0.304579078,0.288221803,0.369918875,0.288221803,0.369918875,-2276.5
12,7,18,0.35695973,0.344021678,0.321263811,0.411680345,0.321263811,0.411680345,-2542.8
12,7,19,0.332242055,0.337922654,0.316167583,0.405338836,0.316167583,0.405338836,-2728.1
12,7,20,0.300787892,0.321926587,0.302995207,0.399817638,0.302995207,0.399817638,-2704.1
12,7,21,0.27501666,0.301140951,0.274823773,0.399569284,0.274823773,0.399569284,-2886.29
12,7,22,0.236934563,0.265637328,0.239547705,0.357505585,0.239547705,0.357505585,-3098.59
12,7,23,0.196653405,0.211149377,0.189787859,0.307278348,0.189787859,0.307278348,-2933.79
12,7,24,0.151013441,0.15865952,0.144007564,0.258737305,0.144007564,0.258737305,-2555.3
12,8,1,0.114110368,0.126392161,0.113836512,0.229029312,0.113836512,0.229029312,-2295.8
12,8,2,0.08918235,0.10572672,0.099316531,0.190024466,0.099316531,0.190024466,-2296.8
12,8,3,0.070988975,0.099936834,0.095406224,0.18506021,0.095406224,0.18506021,-2393.3
12,8,4,0.0708755,0.104695489,0.097684571,0.188764502,0.097684571,0.188764502,-2360.7
12,8,5,0.100274214,0.12666854,0.115308545,0.209768619,0.115308545,0.209768619,-2387.8
12,8,6,0.15371068,0.177414532,0.162100072,0.257036627,0.162100072,0.257036627,-2569.4
12,8,7,0.249035701,0.257440777,0.242178946,0.341029249,0.242178946,0.341029249,-2900.4
12,8,8,0.31156824,0.291173775,0.271824523,0.381189312,0.271824523,0.381189312,-3097.8
12,8,9,0.311924961,0.279155443,0.254841663,0.373145712,0.254841663,0.373145712,-3258.9
12,8,10,0.271546628,0.242442258,0.219396178,0.360380381,0.219396178,0.360380381,-3062.7
12,8,11,0.269279913,0.227773641,0.193083062,0.357961136,0.193083062,0.357961136,-2626.9
12,8,12,0.274253093,0.227175665,0.200151843,0.352343493,0.200151843,0.352343493,-2454.9
12,8,13,0.273958491,0.224416951,0.203600998,0.347148547,0.203600998,0.347148547,-2688.99
12,8,14,0.280710354,0.234617596,0.221693857,0.346089067,0.221693857,0.346089067,-2814.8
12,8,15,0.27389914,0.244733112,0.235588892,0.342031498,0.235588892,0.342031498,-2877.1
12,8,16,0.285386164,0.25217435,0.250470906,0.349737895,0.250470906,0.349737895,-2753.9
12,8,17,0.320807308,0.298287881,0.300663434,0.386971583,0.300663434,0.386971583,-2709.4
12,8,18,0.347885184,0.350691686,0.355003875,0.43422334,0.355003875,0.43422334,-3002.3
12,8,19,0.332815576,0.352451929,0.350486899,0.435513863,0.350486899,0.435513863,-3473.7
12,8,20,0.311788423,0.343808973,0.347323153,0.428350277,0.347323153,0.428350277,-3501.1
12,8,21,0.286275506,0.330432508,0.324860591,0.418955743,0.324860591,0.418955743,-3509.2
12,8,22,0.254805967,0.297742505,0.301892237,0.387452747,0.301892237,0.387452747,-3492.8
12,8,23,0.209994148,0.250233007,0.25750243,0.341274071,0.25750243,0.341274071,-3277.8
12,8,24,0.174190759,0.204940309,0.212122831,0.294516196,0.212122831,0.294516196,-3022.49
12,9,1,0.131430392,0.169680997,0.187275772,0.272137476,0.187275772,0.272137476,-2900.4
12,9,2,0.115522182,0.152380089,0.176231307,0.262520554,0.176231307,0.262520554,-2890.69
12,9,3,0.102808776,0.151935529,0.177111434,0.26708596,0.177111434,0.26708596,-2729.4
12,9,4,0.111309802,0.164802839,0.188090522,0.277847678,0.188090522,0.277847678,-2691
12,9,5,0.143113613,0.196761291,0.215356172,0.310502006,0.215356172,0.310502006,-2785.9
12,9,6,0.216188481,0.257672631,0.270585175,0.372670377,0.270585175,0.372670377,-3028.1
12,9,7,0.31466556,0.348270025,0.357653745,0.455605641,0.357653745,0.455605641,-3527.39
12,9,8,0.37309089,0.387843893,0.39562151,0.510075388,0.39562151,0.510075388,-4131.3
12,9,9,0.367629372,0.364995105,0.364554866,0.495545435,0.364554866,0.495545435,-4277.9
12,9,10,0.334251992,0.316945306,0.315114875,0.446779884,0.315114875,0.446779884,-3872.6
12,9,11,0.304674918,0.277127587,0.279598741,0.411509712,0.279598741,0.411509712,-3019.9
12,9,12,0.280368702,0.24953537,0.251802344,0.382730309,0.251802344,0.382730309,-2389.2
12,9,13,0.270367911,0.232362731,0.233048335,0.351880523,0.233048335,0.351880523,-2212.7
12,9,14,0.26434302,0.223670866,0.222325833,0.336371461,0.222325833,0.336371461,-2009.49
12,9,15,0.270408504,0.23116655,0.228998487,0.323765635,0.228998487,0.323765635,-1927.8
12,9,16,0.285006072,0.253574932,0.258625083,0.331290094,0.258625083,0.331290094,-1984.1
12,9,17,0.333013002,0.311136042,0.326580423,0.367502987,0.326580423,0.367502987,-2259.7
12,9,18,0.379554302,0.382597076,0.399578214,0.439566133,0.399578214,0.439566133,-2739.6
12,9,19,0.364369067,0.391564397,0.414647923,0.457246438,0.414647923,0.457246438,-3395.99
12,9,20,0.354784041,0.390341686,0.421767318,0.457644582,0.421767318,0.457644582,-3546
12,9,21,0.33215595,0.387647567,0.422188401,0.450251896,0.422188401,0.450251896,-3571.39
12,9,22,0.320961375,0.375665455,0.412914383,0.433619235,0.412914383,0.433619235,-3536.3
12,9,23,0.289039169,0.347036701,0.38483785,0.400660735,0.38483785,0.400660735,-3546.2
12,9,24,0.261501247,0.314740273,0.356939873,0.363781384,0.356939873,0.363781384,-3486.2
12,10,1,0.2363266,0.291643481,0.334763071,0.339605364,0.334763071,0.339605364,-3344.39
12,10,2,0.216680818,0.283451544,0.324897146,0.321049814,0.324897146,0.321049814,-3258.8
12,10,3,0.208571263,0.281658311,0.323444796,0.315386245,0.323444796,0.315386245,-3229
12,10,4,0.206098511,0.291939008,0.328429955,0.313184266,0.328429955,0.313184266,-3319.2
12,10,5,0.214942726,0.311135811,0.344089461,0.320660325,0.344089461,0.320660325,-3436.6
12,10,6,0.240593719,0.340432905,0.3689555,0.340313509,0.3689555,0.340313509,-3566.2
12,10,7,0.266422149,0.384955987,0.410207571,0.372387049,0.410207571,0.372387049,-3839.89
12,10,8,0.299695896,0.415137585,0.438345966,0.405633117,0.438345966,0.405633117,-4009.9
12,10,9,0.317564839,0.405077668,0.415796235,0.432429573,0.415796235,0.432429573,-4200.5
12,10,10,0.341593675,0.364095143,0.357851985,0.4436396,0.357851985,0.4436396,-4098.8
12,10,11,0.355952609,0.340469355,0.300554824,0.437446997,0.300554824,0.437446997,-3673.09
12,10,12,0.330306229,0.309639259,0.262454197,0.421523895,0.262454197,0.421523895,-3475.5
12,10,13,0.303530336,0.285332213,0.231697917,0.401884488,0.231697917,0.401884488,-3097.69
12,10,14,0.281895836,0.276274227,0.217373363,0.386584214,0.217373363,0.386584214,-2931.9
12,10,15,0.284768053,0.28167123,0.223483284,0.377299727,0.223483284,0.377299727,-2952
12,10,16,0.282952775,0.293801913,0.261967737,0.382035942,0.261967737,0.382035942,-2973.6
12,10,17,0.306445606,0.336300139,0.322333039,0.407270028,0.322333039,0.407270028,-3026.3
12,10,18,0.345366305,0.382032553,0.37706785,0.450430301,0.37706785,0.450430301,-3382.9
12,10,19,0.329737936,0.376341638,0.376147653,0.441166657,0.376147653,0.441166657,-3697.8
12,10,20,0.334146821,0.363637664,0.371212055,0.43073861,0.371212055,0.43073861,-3674.7
12,10,21,0.307699357,0.352002755,0.360608356,0.41342324,0.360608356,0.41342324,-3564.3
12,10,22,0.296981435,0.331151139,0.334414746,0.387400462,0.334414746,0.387400462,-3561.9
12,10,23,0.260632817,0.297505345,0.302580451,0.34524915,0.302580451,0.34524915,-3440.7
12,10,24,0.231019456,0.25593315,0.25828414,0.305161509,0.25828414,0.305161509,-3307.9
12,11,1,0.192054782,0.222808047,0.234453585,0.272880772,0.234453585,0.272880772,-3074.19
12,11,2,0.16739,0.202653607,0.216126986,0.249446988,0.216126986,0.249446988,-3101.69
12,11,3,0.151054956,0.188804899,0.206622391,0.236337035,0.206622391,0.236337035,-3275.7
12,11,4,0.142691391,0.185101928,0.204641754,0.234141061,0.204641754,0.234141061,-3303.29
12,11,5,0.148262693,0.191767321,0.207631865,0.237680019,0.207631865,0.237680019,-3256.1
12,11,6,0.153055052,0.205834734,0.220493173,0.251931589,0.220493173,0.251931589,-3196.19
12,11,7,0.17412003,0.230895016,0.244454481,0.274865132,0.244454481,0.274865132,-3081
12,11,8,0.201297234,0.258185708,0.27475945,0.309841377,0.27475945,0.309841377,-3139
12,11,9,0.233423323,0.290174382,0.299931636,0.341061044,0.299931636,0.341061044,-3291.9
12,11,10,0.258181899,0.318506455,0.318541886,0.366178019,0.318541886,0.366178019,-3501
12,11,11,0.275614475,0.33683421,0.316641037,0.373891835,0.316641037,0.373891835,-3742.9
12,11,12,0.280202334,0.347432813,0.316437526,0.371875326,0.316437526,0.371875326,-3847.09
12,11,13,0.282366031,0.347710807,0.314217526,0.369277853,0.314217526,0.369277853,-3944.2
12,11,14,0.271756047,0.342168694,0.305290777,0.359085795,0.305290777,0.359085795,-3954.3
12,11,15,0.268850003,0.336740315,0.30067187,0.346291319,0.30067187,0.346291319,-3881.4
12,11,16,0.270534586,0.332377773,0.301891534,0.356700642,0.301891534,0.356700642,-3640.5
12,11,17,0.28921138,0.365809015,0.3484089,0.393033649,0.3484089,0.393033649,-3406.9
12,11,18,0.336012839,0.408996804,0.386059623,0.448306926,0.386059623,0.448306926,-3351.6
12,11,19,0.349780109,0.409158525,0.378116691,0.455288044,0.378116691,0.455288044,-3656.9
12,11,20,0.342451342,0.402583567,0.36750069,0.454939359,0.36750069,0.454939359,-3679.5
12,11,21,0.341951011,0.395113952,0.345036019,0.448607389,0.345036019,0.448607389,-3758.7
12,11,22,0.322784034,0.372288233,0.320890531,0.411487102,0.320890531,0.411487102,-3666.5
12,11,23,0.287914884,0.328867668,0.284163519,0.369184411,0.284163519,0.369184411,-3525.2
12,11,24,0.248871179,0.279577394,0.249583047,0.323750797,0.249583047,0.323750797,-3587.8
12,12,1,0.212227343,0.243458724,0.228365105,0.301278458,0.228365105,0.301278458,-3524.49
12,12,2,0.188934091,0.218707349,0.220833765,0.292052615,0.220833765,0.292052615,-3490.8
12,12,3,0.175129304,0.207862589,0.226253012,0.29195882,0.226253012,0.29195882,-3326.5
12,12,4,0.162667755,0.210467196,0.235911207,0.296493137,0.235911207,0.296493137,-3324.9
12,12,5,0.193843922,0.233121966,0.263844684,0.311237706,0.263844684,0.311237706,-3224.5
12,12,6,0.257509972,0.285576986,0.317347529,0.370814787,0.317347529,0.370814787,-3340.2
12,12,7,0.35420683,0.361540367,0.401354284,0.45797472,0.401354284,0.45797472,-3221.89
12,12,8,0.413342526,0.403214301,0.433142534,0.504171943,0.433142534,0.504171943,-3559.2
12,12,9,0.435401402,0.407349835,0.409545016,0.511413956,0.409545016,0.511413956,-4070.6
12,12,10,0.44571094,0.399302085,0.376119886,0.527066978,0.376119886,0.527066978,-3974.6
12,12,11,0.449933161,0.391202659,0.379437935,0.536617837,0.379437935,0.536617837,-3648.7
12,12,12,0.450215155,0.379469934,0.392619097,0.539887421,0.392619097,0.539887421,-3517.3
12,12,13,0.436245538,0.362386345,0.381813996,0.540672404,0.381813996,0.540672404,-3546.9
12,12,14,0.409758405,0.35914293,0.400975029,0.533382875,0.400975029,0.533382875,-3435.8
12,12,15,0.399153649,0.373669667,0.386504959,0.527335293,0.386504959,0.527335293,-3416
12,12,16,0.418942427,0.389032231,0.400673452,0.522401772,0.400673452,0.522401772,-3258.29
12,12,17,0.450915681,0.433605837,0.447050925,0.558971122,0.447050925,0.558971122,-3368.1
12,12,18,0.482638307,0.482547061,0.496254014,0.613540493,0.496254014,0.613540493,-3846.6
12,12,19,0.453297407,0.480705611,0.496164033,0.599825375,0.496164033,0.599825375,-4232.39
12,12,20,0.433060883,0.466475785,0.48789281,0.590064139,0.48789281,0.590064139,-4197.8
12,12,21,0.400906501,0.447048051,0.466223557,0.5671094,0.466223557,0.5671094,-4277.5
12,12,22,0.35189614,0.412542668,0.42451912,0.522275652,0.42451912,0.522275652,-4061.2
12,12,23,0.314975538,0.356027784,0.376176475,0.472527106,0.376176475,0.472527106,-4054.09
12,12,24,0.26438392,0.306295258,0.337924356,0.422468382,0.337924356,0.422468382,-3583.8
12,13,1,0.218061266,0.278888754,0.313841433,0.397499254,0.313841433,0.397499254,-3122
12,13,2,0.198320153,0.269731336,0.309961354,0.36917028,0.309961354,0.36917028,-2877.5
12,13,3,0.206922659,0.265882332,0.315390442,0.367484793,0.315390442,0.367484793,-2678.1
12,13,4,0.203838869,0.275554673,0.329513593,0.370042699,0.329513593,0.370042699,-2620.1
12,13,5,0.246416878,0.304437428,0.357871668,0.404176023,0.357871668,0.404176023,-2646.09
12,13,6,0.323529765,0.371487703,0.415531916,0.450316192,0.415531916,0.450316192,-2717.3
12,13,7,0.432276404,0.464086191,0.506601829,0.547207685,0.506601829,0.547207685,-3270.1
12,13,8,0.512188934,0.508606275,0.53719783,0.594066244,0.53719783,0.594066244,-3729.99
12,13,9,0.491206371,0.485737184,0.499883482,0.583357341,0.499883482,0.583357341,-3903.8
12,13,10,0.454352501,0.426907684,0.433494022,0.546474811,0.433494022,0.546474811,-3718.9
12,13,11,0.419005776,0.375957291,0.38021613,0.513766255,0.38021613,0.513766255,-3266.4
