Month,Day,Period,EKPC_KY,AP_MD,AP_PA,AP_VA,AP_WV,AEP_VA,AEP_WV,AEP_KY,AEP_TN,AEP_OH,AEP_IN,AEP_MI,DPL_MD,DPL_DE,DOM_NC,DOM_VA,DAY_OH,JC_NJ,RECO_NJ,BC_MD,ME_PA,PS_NJ,CE_IL,AE_NJ,OVEC_OH,PE_PA,PL_PA,DEOK_OH,DUQ_PA,PN_PA,PEP_MD,ATSI_PA,ATSI_OH
10,23,13,0.746656,0.746656,0.746656,0.746656,0.746656,0.746656,0.746656,0.746656,0.746656,0.746656,0.746656,0.746656,0.746656,0.746656,0.746656,0.746656,0.746656,0.746656,0.746656,0.746656,0.746656,0.746656,0.746656,0.746656,0.746656,0.746656,0.746656,0.746656,0.746656,0.746656,0.746656,0.746656,0.746656
10,23,14,0.666022,0.666022,0.666022,0.666022,0.666022,0.666022,0.666022,0.666022,0.666022,0.666022,0.666022,0.666022,0.666022,0.666022,0.666022,0.666022,0.666022,0.666022,0.666022,0.666022,0.666022,0.666022,0.666022,0.666022,0.666022,0.666022,0.666022,0.666022,0.666022,0.666022,0.666022,0.666022,0.666022
10,23,15,0.53675075,0.53675075,0.53675075,0.53675075,0.53675075,0.53675075,0.53675075,0.53675075,0.53675075,0.53675075,0.53675075,0.53675075,0.53675075,0.53675075,0.53675075,0.53675075,0.53675075,0.53675075,0.53675075,0.53675075,0.53675075,0.53675075,0.53675075,0.53675075,0.53675075,0.53675075,0.53675075,0.53675075,0.53675075,0.53675075,0.53675075,0.53675075,0.53675075
10,23,16,0.34596175,0.34596175,0.34596175,0.34596175,0.34596175,0.34596175,0.34596175,0.34596175,0.34596175,0.34596175,0.34596175,0.34596175,0.34596175,0.34596175,0.34596175,0.34596175,0.34596175,0.34596175,0.34596175,0.34596175,0.34596175,0.34596175,0.34596175,0.34596175,0.34596175,0.34596175,0.34596175,0.34596175,0.34596175,0.34596175,0.34596175,0.34596175,0.34596175
10,23,17,0.1104885,0.1104885,0.1104885,0.1104885,0.1104885,0.1104885,0.1104885,0.1104885,0.1104885,0.1104885,0.1104885,0.1104885,0.1104885,0.1104885,0.1104885,0.1104885,0.1104885,0.1104885,0.1104885,0.1104885,0.1104885,0.1104885,0.1104885,0.1104885,0.1104885,0.1104885,0.1104885,0.1104885,0.1104885,0.1104885,0.1104885,0.1104885,0.1104885
10,23,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,23,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,23,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,23,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,23,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,24,8,0.115263,0.115263,0.115263,0.115263,0.115263,0.115263,0.115263,0.115263,0.115263,0.115263,0.115263,0.115263,0.115263,0.115263,0.115263,0.115263,0.115263,0.115263,0.115263,0.115263,0.115263,0.115263,0.115263,0.115263,0.115263,0.115263,0.115263,0.115263,0.115263,0.115263,0.115263,0.115263,0.115263
10,24,9,0.4409255,0.4409255,0.4409255,0.4409255,0.4409255,0.4409255,0.4409255,0.4409255,0.4409255,0.4409255,0.4409255,0.4409255,0.4409255,0.4409255,0.4409255,0.4409255,0.4409255,0.4409255,0.4409255,0.4409255,0.4409255,0.4409255,0.4409255,0.4409255,0.4409255,0.4409255,0.4409255,0.4409255,0.4409255,0.4409255,0.4409255,0.4409255,0.4409255
10,24,10,0.50704025,0.50704025,0.50704025,0.50704025,0.50704025,0.50704025,0.50704025,0.50704025,0.50704025,0.50704025,0.50704025,0.50704025,0.50704025,0.50704025,0.50704025,0.50704025,0.50704025,0.50704025,0.50704025,0.50704025,0.50704025,0.50704025,0.50704025,0.50704025,0.50704025,0.50704025,0.50704025,0.50704025,0.50704025,0.50704025,0.50704025,0.50704025,0.50704025
10,24,11,0.68192575,0.68192575,0.68192575,0.68192575,0.68192575,0.68192575,0.68192575,0.68192575,0.68192575,0.68192575,0.68192575,0.68192575,0.68192575,0.68192575,0.68192575,0.68192575,0.68192575,0.68192575,0.68192575,0.68192575,0.68192575,0.68192575,0.68192575,0.68192575,0.68192575,0.68192575,0.68192575,0.68192575,0.68192575,0.68192575,0.68192575,0.68192575,0.68192575
10,24,12,0.71884625,0.71884625,0.71884625,0.71884625,0.71884625,0.71884625,0.71884625,0.71884625,0.71884625,0.71884625,0.71884625,0.71884625,0.71884625,0.71884625,0.71884625,0.71884625,0.71884625,0.71884625,0.71884625,0.71884625,0.71884625,0.71884625,0.71884625,0.71884625,0.71884625,0.71884625,0.71884625,0.71884625,0.71884625,0.71884625,0.71884625,0.71884625,0.71884625
10,24,13,0.47708975,0.47708975,0.47708975,0.47708975,0.47708975,0.47708975,0.47708975,0.47708975,0.47708975,0.47708975,0.47708975,0.47708975,0.47708975,0.47708975,0.47708975,0.47708975,0.47708975,0.47708975,0.47708975,0.47708975,0.47708975,0.47708975,0.47708975,0.47708975,0.47708975,0.47708975,0.47708975,0.47708975,0.47708975,0.47708975,0.47708975,0.47708975,0.47708975
10,24,14,0.40599175,0.40599175,0.40599175,0.40599175,0.40599175,0.40599175,0.40599175,0.40599175,0.40599175,0.40599175,0.40599175,0.40599175,0.40599175,0.40599175,0.40599175,0.40599175,0.40599175,0.40599175,0.40599175,0.40599175,0.40599175,0.40599175,0.40599175,0.40599175,0.40599175,0.40599175,0.40599175,0.40599175,0.40599175,0.40599175,0.40599175,0.40599175,0.40599175
10,24,15,0.351827,0.351827,0.351827,0.351827,0.351827,0.351827,0.351827,0.351827,0.351827,0.351827,0.351827,0.351827,0.351827,0.351827,0.351827,0.351827,0.351827,0.351827,0.351827,0.351827,0.351827,0.351827,0.351827,0.351827,0.351827,0.351827,0.351827,0.351827,0.351827,0.351827,0.351827,0.351827,0.351827
10,24,16,0.23502575,0.23502575,0.23502575,0.23502575,0.23502575,0.23502575,0.23502575,0.23502575,0.23502575,0.23502575,0.23502575,0.23502575,0.23502575,0.23502575,0.23502575,0.23502575,0.23502575,0.23502575,0.23502575,0.23502575,0.23502575,0.23502575,0.23502575,0.23502575,0.23502575,0.23502575,0.23502575,0.23502575,0.23502575,0.23502575,0.23502575,0.23502575,0.23502575
10,24,17,0.0782005,0.0782005,0.0782005,0.0782005,0.0782005,0.0782005,0.0782005,0.0782005,0.0782005,0.0782005,0.0782005,0.0782005,0.0782005,0.0782005,0.0782005,0.0782005,0.0782005,0.0782005,0.0782005,0.0782005,0.0782005,0.0782005,0.0782005,0.0782005,0.0782005,0.0782005,0.0782005,0.0782005,0.0782005,0.0782005,0.0782005,0.0782005,0.0782005
10,24,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,24,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,24,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,24,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,24,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,24,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,25,8,0.0214645,0.0214645,0.0214645,0.0214645,0.0214645,0.0214645,0.0214645,0.0214645,0.0214645,0.0214645,0.0214645,0.0214645,0.0214645,0.0214645,0.0214645,0.0214645,0.0214645,0.0214645,0.0214645,0.0214645,0.0214645,0.0214645,0.0214645,0.0214645,0.0214645,0.0214645,0.0214645,0.0214645,0.0214645,0.0214645,0.0214645,0.0214645,0.0214645
10,25,9,0.0508955,0.0508955,0.0508955,0.0508955,0.0508955,0.0508955,0.0508955,0.0508955,0.0508955,0.0508955,0.0508955,0.0508955,0.0508955,0.0508955,0.0508955,0.0508955,0.0508955,0.0508955,0.0508955,0.0508955,0.0508955,0.0508955,0.0508955,0.0508955,0.0508955,0.0508955,0.0508955,0.0508955,0.0508955,0.0508955,0.0508955,0.0508955,0.0508955
10,25,10,0.0838085,0.0838085,0.0838085,0.0838085,0.0838085,0.0838085,0.0838085,0.0838085,0.0838085,0.0838085,0.0838085,0.0838085,0.0838085,0.0838085,0.0838085,0.0838085,0.0838085,0.0838085,0.0838085,0.0838085,0.0838085,0.0838085,0.0838085,0.0838085,0.0838085,0.0838085,0.0838085,0.0838085,0.0838085,0.0838085,0.0838085,0.0838085,0.0838085
10,25,11,0.22016275,0.22016275,0.22016275,0.22016275,0.22016275,0.22016275,0.22016275,0.22016275,0.22016275,0.22016275,0.22016275,0.22016275,0.22016275,0.22016275,0.22016275,0.22016275,0.22016275,0.22016275,0.22016275,0.22016275,0.22016275,0.22016275,0.22016275,0.22016275,0.22016275,0.22016275,0.22016275,0.22016275,0.22016275,0.22016275,0.22016275,0.22016275,0.22016275
10,25,12,0.20413025,0.20413025,0.20413025,0.20413025,0.20413025,0.20413025,0.20413025,0.20413025,0.20413025,0.20413025,0.20413025,0.20413025,0.20413025,0.20413025,0.20413025,0.20413025,0.20413025,0.20413025,0.20413025,0.20413025,0.20413025,0.20413025,0.20413025,0.20413025,0.20413025,0.20413025,0.20413025,0.20413025,0.20413025,0.20413025,0.20413025,0.20413025,0.20413025
10,25,13,0.1559005,0.1559005,0.1559005,0.1559005,0.1559005,0.1559005,0.1559005,0.1559005,0.1559005,0.1559005,0.1559005,0.1559005,0.1559005,0.1559005,0.1559005,0.1559005,0.1559005,0.1559005,0.1559005,0.1559005,0.1559005,0.1559005,0.1559005,0.1559005,0.1559005,0.1559005,0.1559005,0.1559005,0.1559005,0.1559005,0.1559005,0.1559005,0.1559005
10,25,14,0.217851,0.217851,0.217851,0.217851,0.217851,0.217851,0.217851,0.217851,0.217851,0.217851,0.217851,0.217851,0.217851,0.217851,0.217851,0.217851,0.217851,0.217851,0.217851,0.217851,0.217851,0.217851,0.217851,0.217851,0.217851,0.217851,0.217851,0.217851,0.217851,0.217851,0.217851,0.217851,0.217851
10,25,15,0.2174735,0.2174735,0.2174735,0.2174735,0.2174735,0.2174735,0.2174735,0.2174735,0.2174735,0.2174735,0.2174735,0.2174735,0.2174735,0.2174735,0.2174735,0.2174735,0.2174735,0.2174735,0.2174735,0.2174735,0.2174735,0.2174735,0.2174735,0.2174735,0.2174735,0.2174735,0.2174735,0.2174735,0.2174735,0.2174735,0.2174735,0.2174735,0.2174735
10,25,16,0.203237,0.203237,0.203237,0.203237,0.203237,0.203237,0.203237,0.203237,0.203237,0.203237,0.203237,0.203237,0.203237,0.203237,0.203237,0.203237,0.203237,0.203237,0.203237,0.203237,0.203237,0.203237,0.203237,0.203237,0.203237,0.203237,0.203237,0.203237,0.203237,0.203237,0.203237,0.203237,0.203237
10,25,17,0.0522915,0.0522915,0.0522915,0.0522915,0.0522915,0.0522915,0.0522915,0.0522915,0.0522915,0.0522915,0.0522915,0.0522915,0.0522915,0.0522915,0.0522915,0.0522915,0.0522915,0.0522915,0.0522915,0.0522915,0.0522915,0.0522915,0.0522915,0.0522915,0.0522915,0.0522915,0.0522915,0.0522915,0.0522915,0.0522915,0.0522915,0.0522915,0.0522915
10,25,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,25,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,25,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,25,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,25,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,25,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,25,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,26,8,0.05111775,0.05111775,0.05111775,0.05111775,0.05111775,0.05111775,0.05111775,0.05111775,0.05111775,0.05111775,0.05111775,0.05111775,0.05111775,0.05111775,0.05111775,0.05111775,0.05111775,0.05111775,0.05111775,0.05111775,0.05111775,0.05111775,0.05111775,0.05111775,0.05111775,0.05111775,0.05111775,0.05111775,0.05111775,0.05111775,0.05111775,0.05111775,0.05111775
10,26,9,0.1376165,0.1376165,0.1376165,0.1376165,0.1376165,0.1376165,0.1376165,0.1376165,0.1376165,0.1376165,0.1376165,0.1376165,0.1376165,0.1376165,0.1376165,0.1376165,0.1376165,0.1376165,0.1376165,0.1376165,0.1376165,0.1376165,0.1376165,0.1376165,0.1376165,0.1376165,0.1376165,0.1376165,0.1376165,0.1376165,0.1376165,0.1376165,0.1376165
10,26,10,0.332044,0.332044,0.332044,0.332044,0.332044,0.332044,0.332044,0.332044,0.332044,0.332044,0.332044,0.332044,0.332044,0.332044,0.332044,0.332044,0.332044,0.332044,0.332044,0.332044,0.332044,0.332044,0.332044,0.332044,0.332044,0.332044,0.332044,0.332044,0.332044,0.332044,0.332044,0.332044,0.332044
10,26,11,0.4274125,0.4274125,0.4274125,0.4274125,0.4274125,0.4274125,0.4274125,0.4274125,0.4274125,0.4274125,0.4274125,0.4274125,0.4274125,0.4274125,0.4274125,0.4274125,0.4274125,0.4274125,0.4274125,0.4274125,0.4274125,0.4274125,0.4274125,0.4274125,0.4274125,0.4274125,0.4274125,0.4274125,0.4274125,0.4274125,0.4274125,0.4274125,0.4274125
10,26,12,0.3389515,0.3389515,0.3389515,0.3389515,0.3389515,0.3389515,0.3389515,0.3389515,0.3389515,0.3389515,0.3389515,0.3389515,0.3389515,0.3389515,0.3389515,0.3389515,0.3389515,0.3389515,0.3389515,0.3389515,0.3389515,0.3389515,0.3389515,0.3389515,0.3389515,0.3389515,0.3389515,0.3389515,0.3389515,0.3389515,0.3389515,0.3389515,0.3389515
10,26,13,0.61774175,0.61774175,0.61774175,0.61774175,0.61774175,0.61774175,0.61774175,0.61774175,0.61774175,0.61774175,0.61774175,0.61774175,0.61774175,0.61774175,0.61774175,0.61774175,0.61774175,0.61774175,0.61774175,0.61774175,0.61774175,0.61774175,0.61774175,0.61774175,0.61774175,0.61774175,0.61774175,0.61774175,0.61774175,0.61774175,0.61774175,0.61774175,0.61774175
10,26,14,0.59516975,0.59516975,0.59516975,0.59516975,0.59516975,0.59516975,0.59516975,0.59516975,0.59516975,0.59516975,0.59516975,0.59516975,0.59516975,0.59516975,0.59516975,0.59516975,0.59516975,0.59516975,0.59516975,0.59516975,0.59516975,0.59516975,0.59516975,0.59516975,0.59516975,0.59516975,0.59516975,0.59516975,0.59516975,0.59516975,0.59516975,0.59516975,0.59516975
10,26,15,0.43631,0.43631,0.43631,0.43631,0.43631,0.43631,0.43631,0.43631,0.43631,0.43631,0.43631,0.43631,0.43631,0.43631,0.43631,0.43631,0.43631,0.43631,0.43631,0.43631,0.43631,0.43631,0.43631,0.43631,0.43631,0.43631,0.43631,0.43631,0.43631,0.43631,0.43631,0.43631,0.43631
10,26,16,0.33027975,0.33027975,0.33027975,0.33027975,0.33027975,0.33027975,0.33027975,0.33027975,0.33027975,0.33027975,0.33027975,0.33027975,0.33027975,0.33027975,0.33027975,0.33027975,0.33027975,0.33027975,0.33027975,0.33027975,0.33027975,0.33027975,0.33027975,0.33027975,0.33027975,0.33027975,0.33027975,0.33027975,0.33027975,0.33027975,0.33027975,0.33027975,0.33027975
10,26,17,0.0449525,0.0449525,0.0449525,0.0449525,0.0449525,0.0449525,0.0449525,0.0449525,0.0449525,0.0449525,0.0449525,0.0449525,0.0449525,0.0449525,0.0449525,0.0449525,0.0449525,0.0449525,0.0449525,0.0449525,0.0449525,0.0449525,0.0449525,0.0449525,0.0449525,0.0449525,0.0449525,0.0449525,0.0449525,0.0449525,0.0449525,0.0449525,0.0449525
10,26,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,26,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,26,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,26,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,26,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,26,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,26,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,27,8,0.106302,0.106302,0.106302,0.106302,0.106302,0.106302,0.106302,0.106302,0.106302,0.106302,0.106302,0.106302,0.106302,0.106302,0.106302,0.106302,0.106302,0.106302,0.106302,0.106302,0.106302,0.106302,0.106302,0.106302,0.106302,0.106302,0.106302,0.106302,0.106302,0.106302,0.106302,0.106302,0.106302
10,27,9,0.267802,0.267802,0.267802,0.267802,0.267802,0.267802,0.267802,0.267802,0.267802,0.267802,0.267802,0.267802,0.267802,0.267802,0.267802,0.267802,0.267802,0.267802,0.267802,0.267802,0.267802,0.267802,0.267802,0.267802,0.267802,0.267802,0.267802,0.267802,0.267802,0.267802,0.267802,0.267802,0.267802
10,27,10,0.2689595,0.2689595,0.2689595,0.2689595,0.2689595,0.2689595,0.2689595,0.2689595,0.2689595,0.2689595,0.2689595,0.2689595,0.2689595,0.2689595,0.2689595,0.2689595,0.2689595,0.2689595,0.2689595,0.2689595,0.2689595,0.2689595,0.2689595,0.2689595,0.2689595,0.2689595,0.2689595,0.2689595,0.2689595,0.2689595,0.2689595,0.2689595,0.2689595
10,27,11,0.3101335,0.3101335,0.3101335,0.3101335,0.3101335,0.3101335,0.3101335,0.3101335,0.3101335,0.3101335,0.3101335,0.3101335,0.3101335,0.3101335,0.3101335,0.3101335,0.3101335,0.3101335,0.3101335,0.3101335,0.3101335,0.3101335,0.3101335,0.3101335,0.3101335,0.3101335,0.3101335,0.3101335,0.3101335,0.3101335,0.3101335,0.3101335,0.3101335
10,27,12,0.2616885,0.2616885,0.2616885,0.2616885,0.2616885,0.2616885,0.2616885,0.2616885,0.2616885,0.2616885,0.2616885,0.2616885,0.2616885,0.2616885,0.2616885,0.2616885,0.2616885,0.2616885,0.2616885,0.2616885,0.2616885,0.2616885,0.2616885,0.2616885,0.2616885,0.2616885,0.2616885,0.2616885,0.2616885,0.2616885,0.2616885,0.2616885,0.2616885
10,27,13,0.32122825,0.32122825,0.32122825,0.32122825,0.32122825,0.32122825,0.32122825,0.32122825,0.32122825,0.32122825,0.32122825,0.32122825,0.32122825,0.32122825,0.32122825,0.32122825,0.32122825,0.32122825,0.32122825,0.32122825,0.32122825,0.32122825,0.32122825,0.32122825,0.32122825,0.32122825,0.32122825,0.32122825,0.32122825,0.32122825,0.32122825,0.32122825,0.32122825
10,27,14,0.17444825,0.17444825,0.17444825,0.17444825,0.17444825,0.17444825,0.17444825,0.17444825,0.17444825,0.17444825,0.17444825,0.17444825,0.17444825,0.17444825,0.17444825,0.17444825,0.17444825,0.17444825,0.17444825,0.17444825,0.17444825,0.17444825,0.17444825,0.17444825,0.17444825,0.17444825,0.17444825,0.17444825,0.17444825,0.17444825,0.17444825,0.17444825,0.17444825
10,27,15,0.14844075,0.14844075,0.14844075,0.14844075,0.14844075,0.14844075,0.14844075,0.14844075,0.14844075,0.14844075,0.14844075,0.14844075,0.14844075,0.14844075,0.14844075,0.14844075,0.14844075,0.14844075,0.14844075,0.14844075,0.14844075,0.14844075,0.14844075,0.14844075,0.14844075,0.14844075,0.14844075,0.14844075,0.14844075,0.14844075,0.14844075,0.14844075,0.14844075
10,27,16,0.06383675,0.06383675,0.06383675,0.06383675,0.06383675,0.06383675,0.06383675,0.06383675,0.06383675,0.06383675,0.06383675,0.06383675,0.06383675,0.06383675,0.06383675,0.06383675,0.06383675,0.06383675,0.06383675,0.06383675,0.06383675,0.06383675,0.06383675,0.06383675,0.06383675,0.06383675,0.06383675,0.06383675,0.06383675,0.06383675,0.06383675,0.06383675,0.06383675
10,27,17,0.017281,0.017281,0.017281,0.017281,0.017281,0.017281,0.017281,0.017281,0.017281,0.017281,0.017281,0.017281,0.017281,0.017281,0.017281,0.017281,0.017281,0.017281,0.017281,0.017281,0.017281,0.017281,0.017281,0.017281,0.017281,0.017281,0.017281,0.017281,0.017281,0.017281,0.017281,0.017281,0.017281
10,27,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,27,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,27,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,27,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,27,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,27,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,27,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
