Pmax (MW),Pmin (MW),Zone,Type,Flag_thermal,Flag_RET,Flag_VRE,Flag_mustrun,Cost ($/MWh),EF,CC,AF,FOR,RM_SPIN,RU,RD,Flag_UC,Min_down_time,Min_up_time,Start_up_cost ($/MW)
5,0,DOM_NC,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
2.2,0,ATSI_OH,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
20,0,DOM_VA,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
1.2,0,PEP_DE,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
1.2,0,BC_MD,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
2,0,DPL_MD,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
1.2,0,RECO_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
1.6,0,AP_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
1.6,0,AP_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
5,0,DOM_NC,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
328,0,ATSI_OH,NGCC,1,0,0,0,23.76,0.4,0.98,1,0.02,0.016,1,1,1,1,6,92
328,0,ATSI_OH,NGCC,1,0,0,0,23.76,0.4,0.98,1,0.02,0.016,1,1,1,1,6,92
1.5,0,ATSI_OH,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
404,0,ATSI_OH,NGCC,1,0,0,0,23.76,0.4,0.98,1,0.02,0.016,1,1,1,1,6,92
2,0,AEP_IN,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
235.5,0,ATSI_OH,NGCC,1,0,0,0,23.76,0.4,0.98,1,0.02,0.016,1,1,1,1,6,92
235.5,0,ATSI_OH,NGCC,1,0,0,0,23.76,0.4,0.98,1,0.02,0.016,1,1,1,1,6,92
361.3,0,ATSI_OH,NGCC,1,0,0,0,23.76,0.4,0.98,1,0.02,0.016,1,1,1,1,6,92
1,0,AEP_IN,Bio,1,0,0,0,20,0.99,0.43,1,0,0.1,1,1,1,0,0,
1,0,AEP_IN,Bio,1,0,0,0,20,0.99,0.43,1,0,0.1,1,1,1,0,0,
1,0,AEP_IN,Bio,1,0,0,0,20,0.99,0.43,1,0,0.1,1,1,1,0,0,
1,0,AEP_IN,Bio,1,0,0,0,20,0.99,0.43,1,0,0.1,1,1,1,0,0,
1,0,AEP_IN,Bio,1,0,0,0,20,0.99,0.43,1,0,0.1,1,1,1,0,0,
1,0,AEP_IN,Bio,1,0,0,0,20,0.99,0.43,1,0,0.1,1,1,1,0,0,
1.7,0,CE_IL,WindOn,0,0,1,0,0,0,0.28,1,0,0,1,1,0,0,0,
1.1,0,PEP_DE,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
1.1,0,PEP_DE,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
2,0,PEP_DE,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
2.7,0,AP_IL,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
2.7,0,AP_IL,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
2.7,0,AP_IL,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
2.7,0,AP_IL,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
2.7,0,AP_IL,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
2.7,0,AP_IL,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
3.5,0,PS_IL,NGCT,1,0,0,0,33.65,0.59,0.98,1,0.068,0.016,1,1,1,1,1,119
5,0,DOM_NC,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
5,0,DOM_NC,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
1.5,0,PS_NJ,WindOn,0,0,1,0,0,0,0.28,1,0,0,1,1,0,0,0,
1.1,0,AEP_IN,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
10.3,0,PEP_MD,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
3.2,0,DPL_MD,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
1.6,0,JC_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
0.8,0,JC_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
0.3,0,AP_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,AP_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,AP_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,AP_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,AP_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,AP_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,AP_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,AP_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,AP_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,AP_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,AP_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,AP_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,AP_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,AP_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,AP_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,AP_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,AP_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
0.3,0,AP_VA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
1.1,0,PS_IL,NGCT,1,0,0,0,33.65,0.59,0.98,1,0.068,0.016,1,1,1,1,1,119
1.1,0,PS_IL,NGCT,1,0,0,0,33.65,0.59,0.98,1,0.068,0.016,1,1,1,1,1,119
1.1,0,PS_IL,NGCT,1,0,0,0,33.65,0.59,0.98,1,0.068,0.016,1,1,1,1,1,119
1.1,0,PS_IL,NGCT,1,0,0,0,33.65,0.59,0.98,1,0.068,0.016,1,1,1,1,1,119
75,0,DPL_MD,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
4.6,0,AEP_MI,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
2.5,0,AEP_IN,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
5,0,DOM_NC,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
5,0,DOM_NC,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
15,0,DOM_VA,NGCT,1,0,0,0,33.65,0.59,0.98,1,0.068,0.016,1,1,1,1,1,119
15,0,DOM_NC,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
3,0,DOM_NC,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
5,0,DOM_NC,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
2.1,0,ME_VA,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
529,0,AEP_PA,NGCC,1,0,0,0,23.76,0.4,0.98,1,0.02,0.016,1,1,1,1,6,92
529,0,AEP_PA,NGCC,1,0,0,0,23.76,0.4,0.98,1,0.02,0.016,1,1,1,1,6,92
17,0,AE_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
2,0,DOM_VA,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
369.8,0,DOM_VA,NGCC,1,0,0,0,23.76,0.4,0.98,1,0.02,0.016,1,1,1,1,6,92
369.8,0,DOM_VA,NGCC,1,0,0,0,23.76,0.4,0.98,1,0.02,0.016,1,1,1,1,6,92
369.8,0,DOM_VA,NGCC,1,0,0,0,23.76,0.4,0.98,1,0.02,0.016,1,1,1,1,6,92
663.9,0,DOM_VA,NGCC,1,0,0,0,23.76,0.4,0.98,1,0.02,0.016,1,1,1,1,6,92
1.3,0,PEP_DE,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
0.5,0,PEP_DE,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
80,0,DOM_NC,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
20,0,DOM_NC,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
208,0,DOM_NC,WindOn,0,0,1,0,0,0,0.28,1,0,0,1,1,0,0,0,
1.1,0,AEP_IN,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
1.1,0,AEP_IN,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
1.1,0,AEP_IN,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
20,0,DOM_NC,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
3,0,AEP_OH,WindOn,0,0,1,0,0,0,0.28,1,0,0,1,1,0,0,0,
1.1,0,DOM_MD,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
1.6,0,BC_MD,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
2.1,0,ATSI_OH,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
1.5,0,AEP_IN,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
4.5,0,DOM_NC,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
1.6,0,DPL_MD,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
1,0,DPL_MD,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
1.2,0,AE_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
1.5,0,AEP_OH,WindOn,0,0,1,0,0,0,0.28,1,0,0,1,1,0,0,0,
80,0,AP_VA,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
1.5,0,AEP_OH,WindOn,0,0,1,0,0,0,0.28,1,0,0,1,1,0,0,0,
1.5,0,AEP_OH,WindOn,0,0,1,0,0,0,0.28,1,0,0,1,1,0,0,0,
1.5,0,AEP_OH,WindOn,0,0,1,0,0,0,0.28,1,0,0,1,1,0,0,0,
103,0,DOM_WV,WindOn,0,0,1,0,0,0,0.28,1,0,0,1,1,0,0,0,
2,0,DOM_NC,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
1,0,EKPC_KY,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
5,0,DOM_NC,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
4,0,DOM_NC,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
5,0,DOM_NC,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
5,0,DOM_NC,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
5,0,DOM_NC,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
3,0,AEP_OH,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
1.2,0,AE_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
5,0,DOM_NC,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
1.4,0,JC_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
2,0,AP_VA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
2,0,AP_VA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
2,0,AP_VA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
2,0,AP_VA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
2,0,AP_VA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
2,0,AP_VA,Oil,1,1,0,0,40,0.82,0.98,1,0,0,1,1,1,1,1,87
5.2,0,AEP_IN,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
5,0,AEP_IN,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
4.4,0,PS_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
6.1,0,PS_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
2.7,0,AE_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
4.9,0,DOM_NC,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
17,0,DOM_VA,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
19,0,DOM_VA,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
20,0,DOM_VA,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
1.8,0,PS_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
39.9,0,AP_PA,WindOn,0,0,1,0,0,0,0.28,1,0,0,1,1,0,0,0,
2,0,DPL_MD,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
344.4,0,ATSI_OH,NGCC,1,0,0,0,23.76,0.4,0.98,1,0.02,0.016,1,1,1,1,6,92
344.4,0,ATSI_OH,NGCC,1,0,0,0,23.76,0.4,0.98,1,0.02,0.016,1,1,1,1,6,92
260.8,0,ATSI_OH,NGCC,1,0,0,0,23.76,0.4,0.98,1,0.02,0.016,1,1,1,1,6,92
260.8,0,ATSI_OH,NGCC,1,0,0,0,23.76,0.4,0.98,1,0.02,0.016,1,1,1,1,6,92
499.5,0,PN_PA,NGCC,1,0,0,0,23.76,0.4,0.98,1,0.02,0.016,1,1,1,1,6,92
499.5,0,PN_PA,NGCC,1,0,0,0,23.76,0.4,0.98,1,0.02,0.016,1,1,1,1,6,92
499.5,0,PN_PA,NGCC,1,0,0,0,23.76,0.4,0.98,1,0.02,0.016,1,1,1,1,6,92
5.2,0,DOM_NC,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
244.8,0,PL_PA,NGCC,1,0,0,0,23.76,0.4,0.98,1,0.02,0.016,1,1,1,1,6,92
244.8,0,PL_PA,NGCC,1,0,0,0,23.76,0.4,0.98,1,0.02,0.016,1,1,1,1,6,92
244.8,0,PL_PA,NGCC,1,0,0,0,23.76,0.4,0.98,1,0.02,0.016,1,1,1,1,6,92
460,0,PL_PA,NGCC,1,0,0,0,23.76,0.4,0.98,1,0.02,0.016,1,1,1,1,6,92
5.2,0,DOM_NC,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
6.6,0,JC_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
311,0,ATSI_OH,NGCC,1,0,0,0,23.76,0.4,0.98,1,0.02,0.016,1,1,1,1,6,92
311,0,ATSI_OH,NGCC,1,0,0,0,23.76,0.4,0.98,1,0.02,0.016,1,1,1,1,6,92
340,0,ATSI_OH,NGCC,1,0,0,0,23.76,0.4,0.98,1,0.02,0.016,1,1,1,1,6,92
5,0,JC_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
5,0,DOM_NC,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
1.6,0,PL_PA,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
5,0,DOM_NC,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
5.2,0,DOM_NC,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
5.2,0,AEP_IN,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
5.2,0,DOM_NC,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
4.9,0,DOM_NC,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
20,0,DOM_NC,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
2.9,0,PS_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
3.4,0,DOM_NC,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
1.8,0,PN_NY,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
1.6,0,PE_MD,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
370,0,AP_PA,NGCC,1,0,0,0,23.76,0.4,0.98,1,0.02,0.016,1,1,1,1,6,92
370,0,AP_PA,NGCC,1,0,0,0,23.76,0.4,0.98,1,0.02,0.016,1,1,1,1,6,92
394,0,AP_PA,NGCC,1,0,0,0,23.76,0.4,0.98,1,0.02,0.016,1,1,1,1,6,92
100.8,0,AEP_OH,WindOn,0,0,1,0,0,0,0.28,1,0,0,1,1,0,0,0,
194.3,0,CE_IL,WindOn,0,0,1,0,0,0,0.28,1,0,0,1,1,0,0,0,
4.9,0,DOM_NC,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
5,0,DOM_NC,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
3.5,0,JC_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
4,0,JC_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
1.5,0,DPL_MD,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
1.7,0,PS_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
1,0,PS_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
1,0,PS_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
16.2,0,DOM_NC,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
90,0,AP_PA,WindOn,0,0,1,0,0,0,0.28,1,0,0,1,1,0,0,0,
5,0,DOM_NC,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
184,0,CE_IL,WindOn,0,0,1,0,0,0,0.28,1,0,0,1,1,0,0,0,
372,0,PN_PA,NGCC,1,0,0,0,23.76,0.4,0.98,1,0.02,0.016,1,1,1,1,6,92
372,0,PN_PA,NGCC,1,0,0,0,23.76,0.4,0.98,1,0.02,0.016,1,1,1,1,6,92
453,0,PN_PA,NGCC,1,0,0,0,23.76,0.4,0.98,1,0.02,0.016,1,1,1,1,6,92
5,0,DOM_NC,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
62.4,0,DOM_NC,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
20,0,AEP_OH,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
50.2,0,DOM_NC,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
2,0,AEP_NC,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
20,0,DOM_NC,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
16,0,DOM_NC,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
5,0,DOM_NC,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
2,0,PE_MD,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
2,0,PE_MD,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
2,0,PE_MD,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
2,0,PE_MD,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
2,0,PE_MD,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
2,0,PE_MD,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
2,0,PE_MD,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
2,0,PE_MD,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
12,0,PL_MD,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
1,0,EKPC_KY,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
1,0,EKPC_KY,Landfill_NG,1,0,0,0,15,0.39,0.43,1,0.05,0.1,1,1,1,0,0,
1.4,0,PE_MD,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
3,0,AE_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
1,0,AEP_IN,Bio,1,0,0,0,20,0.99,0.43,1,0,0.1,1,1,1,0,0,
1,0,AEP_IN,Bio,1,0,0,0,20,0.99,0.43,1,0,0.1,1,1,1,0,0,
1,0,AEP_IN,Bio,1,0,0,0,20,0.99,0.43,1,0,0.1,1,1,1,0,0,
1.3,0,AEP_IN,Bio,1,0,0,0,20,0.99,0.43,1,0,0.1,1,1,1,0,0,
4.5,0,PS_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
7,0,AE_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
7.5,0,PS_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
8.2,0,JC_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
1.5,0,AE_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
6.8,0,JC_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
13.6,0,DPL_MD,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
4.5,0,JC_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
2,0,JC_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
2.5,0,PS_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
3.1,0,AE_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
2.3,0,PE_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
8.3,0,JC_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
1.5,0,JC_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
6.2,0,PS_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
3,0,PS_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
1,0,PS_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
2,0,AE_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
1.5,0,AE_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
1.3,0,AE_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
1.8,0,PS_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
1.3,0,PS_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
1,0,JC_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
0.9,0,PS_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
3.1,0,DOM_NC,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
5,0,DOM_NC,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
15,0,DOM_NC,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
0.8,0,CE_IL,NGCT,1,0,0,0,33.65,0.59,0.98,1,0.068,0.016,1,1,1,1,1,119
0.8,0,CE_IL,NGCT,1,0,0,0,33.65,0.59,0.98,1,0.068,0.016,1,1,1,1,1,119
0.8,0,CE_IL,NGCT,1,0,0,0,33.65,0.59,0.98,1,0.068,0.016,1,1,1,1,1,119
0.8,0,CE_IL,NGCT,1,0,0,0,33.65,0.59,0.98,1,0.068,0.016,1,1,1,1,1,119
1.4,0,PS_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
1,0,JC_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
1.3,0,JC_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
7.4,0,JC_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
1.6,0,PS_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
6,0,JC_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
1,0,JC_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
1.8,0,JC_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
1.4,0,BC_MD,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
2.5,0,PS_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
1.6,0,PS_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
1.2,0,PS_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
1.7,0,PS_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
0.5,0,PS_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
0.6,0,PS_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
0.2,0,PS_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
1,0,PS_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
0.4,0,PS_NJ,SolarPV,0,0,1,0,0,0,0.35,1,0,0,1,1,0,0,0,
