bus_id,voltage,dc,symbol,under_construction,tags,x,y,country,geometry
way/636416589-132,132,f,Substation,f,way/636416589,5.30823772,60.48028218,NO,POINT (5.30823772 60.48028218)
way/636578362-132,132,f,Substation,f,way/636578362,5.33598198,60.30769067,NO,POINT (5.33598198 60.30769067)
way/636620861-380,380,f,Substation,f,way/636620861,16.42471126,48.1541017,AT,POINT (16.42471126 48.1541017)
way/636630368,320,t,Substation,f,way/636630368,-1.1944667534205344,50.818128178480265,GB,POINT (-1.1944667534205344 50.818128178480265)
way/636630371-400,400,f,Substation,f,way/23309078,-1.28504893,50.83565176,GB,POINT (-1.28504893 50.83565176)
way/636658275-132,132,f,Substation,f,way/636658275,-2.46020632,56.95967468,GB,POINT (-2.46020632 56.95967468)
way/636688272-132,132,f,Substation,f,way/636688272,5.07508059,60.26196204,NO,POINT (5.07508059 60.26196204)
way/636849834-132,132,f,Substation,f,way/636849834,-4.8135928,55.9367466,GB,POINT (-4.8135928 55.9367466)
way/636875282-132,132,f,Substation,f,relation/8839478,4.84616314,60.55235265,NO,POINT (4.84616314 60.55235265)
way/636875282-300,300,f,Substation,f,relation/8839478,4.84651798,60.55255689,NO,POINT (4.84651798 60.55255689)
way/636937734-132,132,f,Substation,f,way/636937734,5.09415681,60.62513722,NO,POINT (5.09415681 60.62513722)
way/636937741-132,132,f,Substation,f,way/636937741,4.85269153,60.6246058,NO,POINT (4.85269153 60.6246058)
way/636957241-132,132,f,Substation,f,way/636957241,5.18210608,60.54623067,NO,POINT (5.18210608 60.54623067)
way/637005916-132,132,f,Substation,f,way/637005916,5.04112882,60.79448407,NO,POINT (5.04112882 60.79448407)
way/637005916-300,300,f,Substation,f,way/637005916,5.0414874,60.79468787,NO,POINT (5.0414874 60.79468787)
way/637247276-132,132,f,Substation,f,way/637247276,6.39847381,46.72057521,CH,POINT (6.39847381 46.72057521)
way/637595524-220,220,f,Substation,f,way/1280359168,8.06369976,53.55534238,DE,POINT (8.06369976 53.55534238)
way/637595524-380,380,f,Substation,f,way/637595524,8.06401106,53.55553801,DE,POINT (8.06401106 53.55553801)
way/63826145-132,132,f,Substation,f,way/63826145,-2.19391398,52.2175039,GB,POINT (-2.19391398 52.2175039)
way/64040939-225,225,f,Substation,f,way/64040271,2.37777289,48.89017807,FR,POINT (2.37777289 48.89017807)
way/640796702-300,300,f,Substation,f,way/640796702,7.01886,58.76805105,NO,POINT (7.01886 58.76805105)
way/640796702-420,420,f,Substation,f,way/640796702,7.01920961,58.76824963,NO,POINT (7.01920961 58.76824963)
way/64096084-132,132,f,Substation,f,way/64096084,13.3165535,45.85447843,IT,POINT (13.3165535 45.85447843)
way/642490160,515,t,Substation,f,way/642490160,-1.5403565973287965,55.146512612657816,GB,POINT (-1.5403565973287965 55.146512612657816)
way/643494389-132,132,f,Substation,f,way/643494389,31.01375022,70.38499716,NO,POINT (31.01375022 70.38499716)
way/646643338-132,132,f,Substation,f,way/646643338,10.75934522,59.91384418,NO,POINT (10.75934522 59.91384418)
way/648567655-150,150,f,Substation,f,way/648567655,2.94210991,50.7705592,BE,POINT (2.94210991 50.7705592)
way/648848845-132,132,f,Substation,f,way/648848845,5.52724764,60.88977728,NO,POINT (5.52724764 60.88977728)
way/648848845-300,300,f,Substation,f,way/648848845,5.52761024,60.88997988,NO,POINT (5.52761024 60.88997988)
way/64942789-132,132,f,Substation,f,way/64942789,11.57121247,45.66642811,IT,POINT (11.57121247 45.66642811)
way/64942789-380,380,f,Substation,f,way/64942789,11.57148974,45.66661515,IT,POINT (11.57148974 45.66661515)
way/651711449-220,220,f,Substation,f,way/1164100988,-6.5153218,38.80632959,ES,POINT (-6.5153218 38.80632959)
way/651711449-400,400,f,Substation,f,way/1164100988,-6.51513043,38.80655826,ES,POINT (-6.51513043 38.80655826)
way/653230504-380,380,f,Substation,f,way/653230504,15.65849257,41.05879879,IT,POINT (15.65849257 41.05879879)
way/65482882-275,275,f,Substation,f,way/65482882,-2.96819747,55.9666369,GB,POINT (-2.96819747 55.9666369)
way/65482882-400,400,f,Substation,f,way/308788887,-2.96792563,55.96685818,GB,POINT (-2.96792563 55.96685818)
way/655200302-225,225,f,Substation,f,way/55931903,2.34570001,48.84233002,FR,POINT (2.34570001 48.84233002)
way/655200312-225,225,f,Substation,f,way/655200312,2.4333275,48.87081133,FR,POINT (2.4333275 48.87081133)
way/655858864,320,t,Substation,f,way/655858864,6.867218303119649,53.43560033071676,NL,POINT (6.867218303119649 53.43560033071676)
way/656067277-132,132,f,Substation,f,way/656067277,8.84193179,61.22125508,NO,POINT (8.84193179 61.22125508)
way/65734762-132,132,f,Substation,f,way/65734762,-2.23631447,52.19194156,GB,POINT (-2.23631447 52.19194156)
way/657433661-225,225,f,Substation,f,way/657433661,2.34983047,48.62722425,FR,POINT (2.34983047 48.62722425)
way/657434624-132,132,f,Substation,f,way/657434624,29.7134096,70.63975093,NO,POINT (29.7134096 70.63975093)
way/657574032-132,132,f,Substation,f,way/657574032,-5.93064637,37.9161607,ES,POINT (-5.93064637 37.9161607)
way/657732995-132,132,f,Substation,f,way/657732995,-1.88666968,37.25467073,ES,POINT (-1.88666968 37.25467073)
way/658560999-225,225,f,Substation,f,way/658560999,2.2457854,48.77310874,FR,POINT (2.2457854 48.77310874)
way/658561191-225,225,f,Substation,f,way/658561191,2.17325872,48.67797147,FR,POINT (2.17325872 48.67797147)
way/658600169-400,400,f,Substation,f,way/658600169,19.7027634,52.58542371,PL,POINT (19.7027634 52.58542371)
way/659913208-225,225,f,Substation,f,way/659913208,2.58210478,48.83328258,FR,POINT (2.58210478 48.83328258)
way/659913223-225,225,f,Substation,f,way/659913223,2.54511462,48.79764473,FR,POINT (2.54511462 48.79764473)
way/66051759-220,220,f,Substation,f,way/66051759,19.34461258,50.33863406,PL,POINT (19.34461258 50.33863406)
way/660846340-132,132,f,Substation,f,way/660846340,10.41857955,59.8281569,NO,POINT (10.41857955 59.8281569)
way/660918421-132,132,f,Substation,f,way/660918421,12.45779758,59.69809232,SE,POINT (12.45779758 59.69809232)
way/66161634-220,220,f,Substation,f,way/66161634,19.14104176,50.35203892,PL,POINT (19.14104176 50.35203892)
way/66161634-400,400,f,Substation,f,way/66161634,19.14137462,50.35220418,PL,POINT (19.14137462 50.35220418)
way/661907151-132,132,f,Substation,f,way/661907151,12.54763497,60.95096998,SE,POINT (12.54763497 60.95096998)
way/662637091-150,150,f,Substation,f,way/662637091,6.09004168,51.91986459,NL,POINT (6.09004168 51.91986459)
way/663216916-132,132,f,Substation,f,way/663216916,-5.82468825,43.27467925,ES,POINT (-5.82468825 43.27467925)
way/663429884-225,225,f,Substation,f,way/663429884,2.90469815,50.32596201,FR,POINT (2.90469815 50.32596201)
way/665825629-132,132,f,Substation,f,way/665825629,-1.409609,38.48465461,ES,POINT (-1.409609 38.48465461)
way/666332422-225,225,f,Substation,f,way/666332422,7.72589981,48.40370226,FR,POINT (7.72589981 48.40370226)
way/666332466-225,225,f,Substation,f,way/666332466,7.67537161,48.28348774,FR,POINT (7.67537161 48.28348774)
way/666476490-220,220,f,Substation,f,way/666476490,-5.45281245,36.21371908,ES,POINT (-5.45281245 36.21371908)
way/666541430-150,150,f,Substation,f,way/666541430,2.85942234,50.84779887,BE,POINT (2.85942234 50.84779887)
way/667109670-225,225,f,Substation,f,way/667109670,2.84025078,50.52545029,FR,POINT (2.84025078 50.52545029)
way/667509076-150,150,f,Substation,f,way/667509076,15.2799774,41.33706962,IT,POINT (15.2799774 41.33706962)
way/668053012-132,132,f,Substation,f,way/668053012,-6.2504273,40.09811181,ES,POINT (-6.2504273 40.09811181)
way/668348943-220,220,f,Substation,f,way/668348943,14.63155392,53.84656702,PL,POINT (14.63155392 53.84656702)
way/66872608-220,220,f,Substation,f,way/66872608,7.4188435,45.43539787,IT,POINT (7.4188435 45.43539787)
way/669239516-150,150,f,Substation,f,way/669239516,5.08475316,51.59396961,NL,POINT (5.08475316 51.59396961)
way/669394010-132,132,f,Substation,f,way/669394010,0.59015728,50.86789359,GB,POINT (0.59015728 50.86789359)
way/669394022-132,132,f,Substation,f,way/669394022,0.27938719,50.81734797,GB,POINT (0.27938719 50.81734797)
way/669394026-132,132,f,Substation,f,way/669394026,0.82246503,50.96301709,GB,POINT (0.82246503 50.96301709)
way/670070017-132,132,f,Substation,f,way/670070017,-3.02847455,40.75805955,ES,POINT (-3.02847455 40.75805955)
way/67050176-132,132,f,Substation,f,way/67050176,8.47575502,45.70305838,IT,POINT (8.47575502 45.70305838)
way/67050185-132,132,f,Substation,f,way/67050185,8.56009862,45.57955409,IT,POINT (8.56009862 45.57955409)
way/671113556-225,225,f,Substation,f,way/671113556,2.20031045,48.72042309,FR,POINT (2.20031045 48.72042309)
way/671491270-132,132,f,Substation,f,way/671491270,14.4690601,59.33120617,SE,POINT (14.4690601 59.33120617)
way/671568771-220,220,f,Substation,f,way/671568771,25.74284767,67.6359595,FI,POINT (25.74284767 67.6359595)
way/671956023-132,132,f,Substation,f,way/671956023,19.00254654,69.69970405,NO,POINT (19.00254654 69.69970405)
way/671990789-132,132,f,Substation,f,way/671990789,29.08523655,70.76299991,NO,POINT (29.08523655 70.76299991)
way/671990791-132,132,f,Substation,f,way/671990791,29.28584294,70.71213261,NO,POINT (29.28584294 70.71213261)
way/671990796-132,132,f,Substation,f,way/671990796,29.70904758,70.66046514,NO,POINT (29.70904758 70.66046514)
way/672325634-150,150,f,Substation,f,way/672325634,15.91669677,40.688393,IT,POINT (15.91669677 40.688393)
way/672738029-220,220,f,Substation,f,way/672738029,7.20735302,53.34142396,DE,POINT (7.20735302 53.34142396)
way/673572785-225,225,f,Substation,f,way/673572785,2.63115858,48.96662207,FR,POINT (2.63115858 48.96662207)
way/673993785-132,132,f,Substation,f,way/673993785,-2.51088416,41.49335621,ES,POINT (-2.51088416 41.49335621)
way/674264191-132,132,f,Substation,f,way/674264191,-4.15818271,50.38352096,GB,POINT (-4.15818271 50.38352096)
way/67461115-220,220,f,Substation,f,way/67461115,8.6008287,45.4220258,IT,POINT (8.6008287 45.4220258)
way/674785007-225,225,f,Substation,f,way/674785007,7.49392785,43.78410019,FR,POINT (7.49392785 43.78410019)
way/675607803-132,132,f,Substation,f,way/675607803,0.4723523,51.74478003,GB,POINT (0.4723523 51.74478003)
way/675634654-132,132,f,Substation,f,way/675634654,-2.58332043,51.45916966,GB,POINT (-2.58332043 51.45916966)
way/675714143-132,132,f,Substation,f,way/229184275,-1.33344411,38.52181088,ES,POINT (-1.33344411 38.52181088)
way/675714143-400,400,f,Substation,f,way/675714143,-1.33323661,38.52202934,ES,POINT (-1.33323661 38.52202934)
way/676067604-132,132,f,Substation,f,way/676067604,-1.13343027,51.90905608,GB,POINT (-1.13343027 51.90905608)
way/676446361-132,132,f,Substation,f,way/676446361,-3.51514352,38.09260598,ES,POINT (-3.51514352 38.09260598)
way/676646876-400,400,f,Substation,f,way/676646876,-3.4282499,55.30083837,GB,POINT (-3.4282499 55.30083837)
way/676775628-275,275,f,Substation,f,way/676775628,-4.7636387,55.04937304,GB,POINT (-4.7636387 55.04937304)
way/677413570-132,132,f,Substation,f,way/30295834,-3.42116728,40.3873221,ES,POINT (-3.42116728 40.3873221)
way/677413570-220,220,f,Substation,f,way/30295834,-3.42091952,40.38718809,ES,POINT (-3.42091952 40.38718809)
way/677413570-400,400,f,Substation,f,way/677413570,-3.42088919,40.38742192,ES,POINT (-3.42088919 40.38742192)
way/677510482-132,132,f,Substation,f,way/677510482,-4.33511873,55.34436387,GB,POINT (-4.33511873 55.34436387)
way/677510482-275,275,f,Substation,f,way/677510482,-4.33485815,55.34458785,GB,POINT (-4.33485815 55.34458785)
way/677513264-132,132,f,Substation,f,way/677513264,-5.45826392,55.69680889,GB,POINT (-5.45826392 55.69680889)
way/677513264-220,220,f,Substation,f,way/677513264,-5.45800759,55.69703512,GB,POINT (-5.45800759 55.69703512)
way/677845115-400,400,f,Substation,f,way/677845115,-4.01266594,50.38899513,GB,POINT (-4.01266594 50.38899513)
way/677876812-132,132,f,Substation,f,way/677876812,-3.38948643,51.54976829,GB,POINT (-3.38948643 51.54976829)
way/677997272-150,150,f,Substation,f,way/677997272,6.05250583,51.20096305,NL,POINT (6.05250583 51.20096305)
way/67913038-225,225,f,Substation,f,way/67913038,2.54317866,48.91498407,FR,POINT (2.54317866 48.91498407)
way/680492156-132,132,f,Substation,f,way/680492156,7.64205945,47.04943842,CH,POINT (7.64205945 47.04943842)
way/680544017-132,132,f,Substation,f,way/680544017,11.61877633,45.82437907,IT,POINT (11.61877633 45.82437907)
way/681264796-400,400,f,Substation,f,way/681264785,19.31583597,51.26897957,PL,POINT (19.31583597 51.26897957)
way/681268571-132,132,f,Substation,f,way/681268571,-6.01693606,43.24871537,ES,POINT (-6.01693606 43.24871537)
way/682366021-225,225,f,Substation,f,way/682366021,2.32783716,48.80649125,FR,POINT (2.32783716 48.80649125)
way/682366052-225,225,f,Substation,f,way/682366052,2.35848641,48.79926946,FR,POINT (2.35848641 48.79926946)
way/683227471-380,380,f,Substation,f,way/683227471,10.21375955,47.93893411,DE,POINT (10.21375955 47.93893411)
way/683503374-400,400,f,Substation,f,way/683503374,13.33917542,50.38032724,CZ,POINT (13.33917542 50.38032724)
way/683503381-220,220,f,Substation,f,way/683503381,12.69189886,50.25745613,CZ,POINT (12.69189886 50.25745613)
way/683693772-220,220,f,Substation,f,way/1263279632,-0.38227201,41.02281296,ES,POINT (-0.38227201 41.02281296)
way/683693772-400,400,f,Substation,f,way/1263279632,-0.38205429,41.02302902,ES,POINT (-0.38205429 41.02302902)
way/683792577-132,132,f,Substation,f,way/683792577,-1.76703458,53.69942338,GB,POINT (-1.76703458 53.69942338)
way/683892938-220,220,f,Substation,f,way/683892938,2.88302686,42.06238174,ES,POINT (2.88302686 42.06238174)
way/683892938-400,400,f,Substation,f,way/683892938,2.88325902,42.0625905,ES,POINT (2.88325902 42.0625905)
way/685025511-132,132,f,Substation,f,way/685025511,23.59420518,70.69051795,NO,POINT (23.59420518 70.69051795)
way/68515955-132,132,f,Substation,f,way/68515955,-4.49191421,57.46766852,GB,POINT (-4.49191421 57.46766852)
way/68515955-275,275,f,Substation,f,way/68515955,-4.49155018,57.46754059,GB,POINT (-4.49155018 57.46754059)
way/68515955-400,400,f,Substation,f,way/68515955,-4.49152773,57.46777298,GB,POINT (-4.49152773 57.46777298)
way/68532663-220,220,f,Substation,f,way/68532663,11.27768497,47.49593241,DE,POINT (11.27768497 47.49593241)
way/68549340-220,220,f,Substation,f,way/68549340,7.17909663,51.47191917,DE,POINT (7.17909663 51.47191917)
way/68589514-225,225,f,Substation,f,way/68589514,1.78329093,50.92030676,FR,POINT (1.78329093 50.92030676)
way/68868228-132,132,f,Substation,f,way/329659200,7.44193525,46.96072512,CH,POINT (7.44193525 46.96072512)
way/68925871-225,225,f,Substation,f,way/231157308,2.34563104,48.88073309,FR,POINT (2.34563104 48.88073309)
way/689624522-132,132,f,Substation,f,way/689624522,-4.37482167,57.31745242,GB,POINT (-4.37482167 57.31745242)
way/689624522-275,275,f,Substation,f,way/689624522,-4.37454933,57.31767673,GB,POINT (-4.37454933 57.31767673)
way/689625676-132,132,f,Substation,f,way/689625676,-4.43478627,57.09356851,GB,POINT (-4.43478627 57.09356851)
way/689626274-132,132,f,Substation,f,way/689626274,-4.47066437,57.02715162,GB,POINT (-4.47066437 57.02715162)
way/689626274-400,400,f,Substation,f,way/689626274,-4.47039445,57.02737607,GB,POINT (-4.47039445 57.02737607)
way/689632581-132,132,f,Substation,f,way/689632581,-2.56667358,37.41700791,ES,POINT (-2.56667358 37.41700791)
way/689664006-132,132,f,Substation,f,way/689664006,-3.90761085,41.26105614,ES,POINT (-3.90761085 41.26105614)
way/690953979-220,220,f,Substation,f,way/690953979,-7.40904769,41.67649874,PT,POINT (-7.40904769 41.67649874)
way/691036111-220,220,f,Substation,f,way/691036111,-5.61522193,36.07212731,ES,POINT (-5.61522193 36.07212731)
way/691036111-400,400,f,Substation,f,way/691036111,-5.61503342,36.0723548,ES,POINT (-5.61503342 36.0723548)
way/691409705-132,132,f,Substation,f,way/691409705,-2.99920772,38.16047539,ES,POINT (-2.99920772 38.16047539)
way/691662101-380,380,f,Substation,f,way/48057110,8.43924186,49.25511586,DE,POINT (8.43924186 49.25511586)
way/69293131-150,150,f,Substation,f,way/69293131,15.02647809,37.41929218,IT,POINT (15.02647809 37.41929218)
way/69294665-150,150,f,Substation,f,way/69294665,12.8675883,42.41587225,IT,POINT (12.8675883 42.41587225)
way/69311230-220,220,f,Substation,f,way/69311230,-6.81470396,42.47058481,ES,POINT (-6.81470396 42.47058481)
way/693112798-400,400,f,Substation,f,way/693112798,13.24244163,50.40197748,CZ,POINT (13.24244163 50.40197748)
way/693112799-400,400,f,Substation,f,way/28516554,13.25881511,50.42055285,CZ,POINT (13.25881511 50.42055285)
way/69332224-225,225,f,Substation,f,way/69332224,6.94025265,43.6556932,FR,POINT (6.94025265 43.6556932)
way/69349344-150,150,f,Substation,f,way/69349344,15.27719303,41.8944956,IT,POINT (15.27719303 41.8944956)
way/693745438-220,220,f,Substation,f,way/693745438,4.02678279,51.98355453,NL,POINT (4.02678279 51.98355453)
way/693745438-380,380,f,Substation,f,way/693745438,4.02706536,51.98376005,NL,POINT (4.02706536 51.98376005)
way/693943715-150,150,f,Substation,f,way/693943715,4.35439163,51.32214954,BE,POINT (4.35439163 51.32214954)
way/694016335-400,400,f,Substation,f,way/694016335,-8.61288579,41.35862051,PT,POINT (-8.61288579 41.35862051)
way/694070253-150,150,f,Substation,f,way/694070253,4.2880405,51.32170945,BE,POINT (4.2880405 51.32170945)
way/69413930-150,150,f,Substation,f,way/256367411,10.4484756,55.39423185,DK,POINT (10.4484756 55.39423185)
way/69421685-150,150,f,Substation,f,way/69421685,10.57584631,55.06973569,DK,POINT (10.57584631 55.06973569)
way/694695942-380,380,f,Substation,f,way/694695942,15.4912374,46.90999787,AT,POINT (15.4912374 46.90999787)
way/69475464-150,150,f,Substation,f,way/69475464,10.16960174,55.24922273,DK,POINT (10.16960174 55.24922273)
way/69549514-150,150,f,Substation,f,way/69549514,15.05363492,41.74069606,IT,POINT (15.05363492 41.74069606)
way/69556182-150,150,f,Substation,f,way/69556182,14.74807383,42.03204341,IT,POINT (14.74807383 42.03204341)
way/696525579-150,150,f,Substation,f,way/696525579,5.06138534,52.77452452,NL,POINT (5.06138534 52.77452452)
way/696750501-150,150,f,Substation,f,way/696750501,5.04032397,52.76421465,NL,POINT (5.04032397 52.76421465)
way/69741459-150,150,f,Substation,f,way/128176128,14.79408428,41.70979285,IT,POINT (14.79408428 41.70979285)
way/69813552-225,225,f,Substation,f,way/69813552,5.70983349,45.10604466,FR,POINT (5.70983349 45.10604466)
way/69813552-400,400,f,Substation,f,way/69813552,5.7100875,45.10624648,FR,POINT (5.7100875 45.10624648)
way/699048438-220,220,f,Substation,f,way/699048438,9.92381314,51.89757538,DE,POINT (9.92381314 51.89757538)
way/699675557-132,132,f,Substation,f,way/699675557,-3.45013717,50.73888517,GB,POINT (-3.45013717 50.73888517)
way/69999641-225,225,f,Substation,f,way/69999641,2.39928579,48.8679633,FR,POINT (2.39928579 48.8679633)
way/700536313-225,225,f,Substation,f,way/700536313,2.76806265,44.05893437,FR,POINT (2.76806265 44.05893437)
way/700845073-150,150,f,Substation,f,way/700845073,4.32391832,50.82787333,BE,POINT (4.32391832 50.82787333)
way/700846836-380,380,f,Substation,f,way/700846836,6.85678035,53.45112724,NL,POINT (6.85678035 53.45112724)
way/701397734-220,220,f,Substation,f,way/701397734,-6.54352115,42.04720873,ES,POINT (-6.54352115 42.04720873)
way/701397734-400,400,f,Substation,f,way/701397734,-6.54332218,42.047437,ES,POINT (-6.54332218 42.047437)
way/701436399-220,220,f,Substation,f,way/532708488,-0.26049835,53.65671869,GB,POINT (-0.26049835 53.65671869)
way/701436399-400,400,f,Substation,f,way/205132633,-0.26022622,53.65693401,GB,POINT (-0.26022622 53.65693401)
way/702532047-220,220,f,Substation,f,way/702532047,-2.86409256,43.3012499,ES,POINT (-2.86409256 43.3012499)
way/70262743-150,150,f,Substation,f,way/70262743,14.60421398,41.86176399,IT,POINT (14.60421398 41.86176399)
way/70263728-150,150,f,Substation,f,way/70263728,14.64988805,41.5544177,IT,POINT (14.64988805 41.5544177)
way/70266082-150,150,f,Substation,f,way/70266082,14.77437908,41.45358732,IT,POINT (14.77437908 41.45358732)
way/704181863-225,225,f,Substation,f,way/704181863,-0.61266254,44.86930241,FR,POINT (-0.61266254 44.86930241)
way/70452467-225,225,f,Substation,f,way/70452467,2.60421316,46.32019247,FR,POINT (2.60421316 46.32019247)
way/70497801-220,220,f,Substation,f,way/70497801,15.06570428,48.1893915,AT,POINT (15.06570428 48.1893915)
way/704996189-225,225,f,Substation,f,way/147580956,1.04026992,49.31641181,FR,POINT (1.04026992 49.31641181)
way/705682535-132,132,f,Substation,f,way/705682535,-2.06496281,57.21577505,GB,POINT (-2.06496281 57.21577505)
way/70659294-150,150,f,Substation,f,way/70659294,14.67186955,41.59753972,IT,POINT (14.67186955 41.59753972)
way/707851866-132,132,f,Substation,f,way/707851866,10.44894701,43.68623312,IT,POINT (10.44894701 43.68623312)
way/708130867-132,132,f,Substation,f,way/708130867,6.71382411,61.33176683,NO,POINT (6.71382411 61.33176683)
way/709830245-132,132,f,Substation,f,way/709830245,14.6539635,68.32706588,NO,POINT (14.6539635 68.32706588)
way/710981639-220,220,f,Substation,f,way/710981639,-6.44971938,53.31669436,IE,POINT (-6.44971938 53.31669436)
way/711130655-132,132,f,Substation,f,way/711130655,14.38755441,66.92485029,NO,POINT (14.38755441 66.92485029)
way/71118225-132,132,f,Substation,f,way/71118225,-1.55076568,52.85532615,GB,POINT (-1.55076568 52.85532615)
way/71118225-400,400,f,Substation,f,way/71118225,-1.55050446,52.8555442,GB,POINT (-1.55050446 52.8555442)
way/71119310-132,132,f,Substation,f,way/71119310,-1.46114222,52.88570505,GB,POINT (-1.46114222 52.88570505)
way/71125063-225,225,f,Substation,f,way/71125063,3.19552657,45.80914922,FR,POINT (3.19552657 45.80914922)
way/71275227-150,150,f,Substation,f,way/71275227,5.9741727,46.1608177,FR,POINT (5.9741727 46.1608177)
way/71320291-132,132,f,Substation,f,way/71320291,-1.86995245,52.4042465,GB,POINT (-1.86995245 52.4042465)
way/71356608-300,300,f,Substation,f,way/71356608,7.08549135,59.02564625,NO,POINT (7.08549135 59.02564625)
way/714018181-220,220,f,Substation,f,way/714018181,-6.20252867,53.40976601,IE,POINT (-6.20252867 53.40976601)
way/714098678-380,380,f,Substation,f,way/714098678,12.37268156,51.18091786,DE,POINT (12.37268156 51.18091786)
way/71500123-220,220,f,Substation,f,way/71500123,9.37892806,46.81107938,CH,POINT (9.37892806 46.81107938)
way/71500123-380,380,f,Substation,f,way/71500123,9.37920349,46.81127196,CH,POINT (9.37920349 46.81127196)
way/715176993-225,225,f,Substation,f,way/715176993,2.23535688,48.84764036,FR,POINT (2.23535688 48.84764036)
way/715177063-225,225,f,Substation,f,way/715177063,2.24027546,48.93557218,FR,POINT (2.24027546 48.93557218)
way/71531354-400,400,f,Substation,f,way/71531354,-0.10032056,41.5256227,ES,POINT (-0.10032056 41.5256227)
way/716826513-150,150,f,Substation,f,way/716826513,4.74894407,52.60028439,NL,POINT (4.74894407 52.60028439)
way/717200590-150,150,f,Substation,f,way/717200590,4.63098506,52.4708849,NL,POINT (4.63098506 52.4708849)
way/717200591-150,150,f,Substation,f,way/717200591,4.66410289,52.39399517,NL,POINT (4.66410289 52.39399517)
way/717299458-150,150,f,Substation,f,way/717299458,4.88824394,52.3363367,NL,POINT (4.88824394 52.3363367)
way/717951977-132,132,f,Substation,f,way/717951977,13.77751241,56.17906888,SE,POINT (13.77751241 56.17906888)
way/71796402-220,220,f,Substation,f,way/71796402,2.04786283,41.55480612,ES,POINT (2.04786283 41.55480612)
way/71796402-400,400,f,Substation,f,way/1258384938,2.04791361,41.55503793,ES,POINT (2.04791361 41.55503793)
way/718209950-400,400,f,Substation,f,way/718209950,13.0961896,55.62203625,SE,POINT (13.0961896 55.62203625)
way/71933077-225,225,f,Substation,f,way/71933077,3.27034652,45.81342089,FR,POINT (3.27034652 45.81342089)
way/71933077-400,400,f,Substation,f,way/71933077,3.27059464,45.81362837,FR,POINT (3.27059464 45.81362837)
way/71933086-225,225,f,Substation,f,way/1081289667,3.29465848,46.27288056,FR,POINT (3.29465848 46.27288056)
way/71933086-400,400,f,Substation,f,way/71933086,3.29490868,46.27308795,FR,POINT (3.29490868 46.27308795)
way/719386218-132,132,f,Substation,f,way/719386218,-4.20178408,51.9577714,GB,POINT (-4.20178408 51.9577714)
way/71952789-132,132,f,Substation,f,way/71952789,-3.23680354,55.93591617,GB,POINT (-3.23680354 55.93591617)
way/721309579-150,150,f,Substation,f,way/721309579,-0.06945576,42.95314815,FR,POINT (-0.06945576 42.95314815)
way/723528920-150,150,f,Substation,f,way/723528920,6.25225526,51.98176857,NL,POINT (6.25225526 51.98176857)
way/723528920-380,380,f,Substation,f,way/723528920,6.25254777,51.98196872,NL,POINT (6.25254777 51.98196872)
way/72466334-132,132,f,Substation,f,way/203468254,10.35124441,46.05049548,IT,POINT (10.35124441 46.05049548)
way/72466334-220,220,f,Substation,f,way/281837810,10.35148041,46.05032922,IT,POINT (10.35148041 46.05032922)
way/72466334-380,380,f,Substation,f,way/72466334,10.35156866,46.05055498,IT,POINT (10.35156866 46.05055498)
way/72475426-380,380,f,Substation,f,way/72475426,9.89781211,45.54082447,IT,POINT (9.89781211 45.54082447)
way/72479330-132,132,f,Substation,f,way/215378936,9.7411439,45.72856263,IT,POINT (9.7411439 45.72856263)
way/72565610-132,132,f,Substation,f,way/72565610,9.21400675,45.60492243,IT,POINT (9.21400675 45.60492243)
way/72565612-132,132,f,Substation,f,way/72565612,9.26304408,45.69792893,IT,POINT (9.26304408 45.69792893)
way/72565618-132,132,f,Substation,f,way/72565618,9.242815,45.6381957,IT,POINT (9.242815 45.6381957)
way/72565620-132,132,f,Substation,f,way/72565620,9.21704381,45.70197651,IT,POINT (9.21704381 45.70197651)
way/725699702-225,225,f,Substation,f,way/725699702,-1.65292672,47.2834835,FR,POINT (-1.65292672 47.2834835)
way/72570377-132,132,f,Substation,f,way/72570377,8.87600512,45.75059299,IT,POINT (8.87600512 45.75059299)
way/72570378-380,380,f,Substation,f,way/72570378,8.75078675,46.06704386,IT,POINT (8.75078675 46.06704386)
way/72570398-132,132,f,Substation,f,way/72570398,8.83627921,45.78994236,IT,POINT (8.83627921 45.78994236)
way/72570460-132,132,f,Substation,f,way/72570460,9.05232144,45.79738229,IT,POINT (9.05232144 45.79738229)
way/72570472-132,132,f,Substation,f,way/72570472,8.70791918,45.76767201,IT,POINT (8.70791918 45.76767201)
way/72570474-380,380,f,Substation,f,way/72570474,8.90306466,45.81423477,IT,POINT (8.90306466 45.81423477)
way/72570484-132,132,f,Substation,f,way/72570484,8.81659852,45.93047269,IT,POINT (8.81659852 45.93047269)
way/72581615-132,132,f,Substation,f,way/72581615,8.96318147,45.54430059,IT,POINT (8.96318147 45.54430059)
way/72581616-132,132,f,Substation,f,way/72581616,9.03470048,45.54425889,IT,POINT (9.03470048 45.54425889)
way/72581622-132,132,f,Substation,f,way/72581622,9.04705499,45.51615043,IT,POINT (9.04705499 45.51615043)
way/72581629-132,132,f,Substation,f,way/72581629,8.81532282,45.61616183,IT,POINT (8.81532282 45.61616183)
way/72581632-132,132,f,Substation,f,way/72581632,8.76447557,45.6063005,IT,POINT (8.76447557 45.6063005)
way/72581705-380,380,f,Substation,f,way/72581705,8.66812858,45.73693267,IT,POINT (8.66812858 45.73693267)
